station;termin;nat_abbr;dv1towz0;fk1towz0;fu3towz0;fu3towz1;gre000z0;sre000z0;ta1tows0;tdetows0;uretows0
392;20230318081000;UEB;273;4.7;16.9;19.4;415;10;8.7;-3.2;42.8
392;20230318082000;UEB;261;4.2;15.1;18.4;441;10;7.3;-2.1;51.4
392;20230318083000;UEB;251;3.8;13.3;16.6;466;10;7.4;-1.5;53.0
392;20230318084000;UEB;238;3.3;11.5;16.2;490;10;7.5;-1.1;54.2
392;20230318085000;UEB;243;3.1;11.2;15.5;505;10;7.5;-0.6;56.6
392;20230318090000;UEB;235;2.4;8.3;16.6;517;10;7.4;-0.4;57.6
392;20230318091000;UEB;239;2.0;6.5;11.9;536;10;7.4;-0.2;58.3
392;20230318092000;UEB;232;2.0;6.8;12.6;563;10;7.5;-0.3;57.7
392;20230318093000;UEB;234;1.9;6.5;13.0;569;10;7.9;-0.2;56.4
392;20230318094000;UEB;253;2.1;7.2;13.7;641;10;8.2;-0.1;55.6
392;20230318095000;UEB;254;1.4;4.7;10.4;650;10;8.1;-0.8;53.5
392;20230318100000;UEB;251;1.9;6.5;13.3;648;10;8.5;-1.2;50.3
392;20230318101000;UEB;239;1.7;5.8;11.9;644;10;8.4;-0.9;51.9
392;20230318102000;UEB;245;1.2;3.6;10.8;653;10;9.0;-1.4;48.2
392;20230318103000;UEB;196;0.9;2.5;9.0;675;10;9.5;0.5;53.3
392;20230318104000;UEB;92;0.8;1.1;8.6;694;10;9.1;1.0;56.7
392;20230318105000;UEB;167;0.8;1.1;10.1;678;10;10.2;0.5;51.0
392;20230318110000;UEB;112;0.8;1.8;9.7;682;10;9.8;1.1;54.7
392;20230318111000;UEB;42;1.4;4.7;12.6;670;10;9.3;0.8;55.1
392;20230318112000;UEB;68;2.1;7.2;16.2;700;10;9.6;0.6;53.5
392;20230318113000;UEB;60;2.6;9.0;15.8;700;10;9.6;0.2;52.0
392;20230318114000;UEB;68;1.3;4.3;15.5;712;10;9.9;-0.1;49.8
392;20230318115000;UEB;48;1.4;4.3;9.4;644;10;9.8;-0.6;48.2
392;20230318120000;UEB;102;1.8;5.8;15.5;729;10;10.8;-0.6;45.0
392;20230318121000;UEB;145;1.3;3.6;13.7;709;10;10.7;-0.7;45.0
392;20230318122000;UEB;123;1.5;4.7;15.8;676;10;11.0;-0.6;44.7
392;20230318123000;UEB;87;0.9;2.9;10.8;470;10;10.2;-0.7;46.8
392;20230318124000;UEB;69;1.5;4.7;13.0;740;10;10.8;-0.3;46.2
392;20230318125000;UEB;87;1.0;2.9;9.0;615;10;11.0;-0.4;45.3
392;20230318130000;UEB;99;0.9;2.5;10.1;627;10;10.7;-0.4;46.1
392;20230318131000;UEB;76;1.1;3.2;10.4;602;8;11.0;-0.2;45.9
392;20230318132000;UEB;46;1.2;3.2;8.3;433;5;11.2;-0.3;45.1
392;20230318133000;UEB;80;1.6;5.0;10.8;410;3;11.0;-0.3;45.5
392;20230318134000;UEB;69;1.2;3.6;10.8;352;0;11.4;-0.2;44.8
392;20230318135000;UEB;66;2.1;7.2;10.8;533;5;11.2;0.0;45.8
392;20230318140000;UEB;101;1.6;5.0;10.1;349;0;11.1;-0.2;45.5
392;20230318141000;UEB;93;2.6;8.6;15.1;351;0;11.6;0.0;44.8
392;20230318142000;UEB;112;2.0;7.2;11.2;482;7;11.4;0.1;45.5
392;20230318143000;UEB;128;1.4;4.7;8.6;577;10;11.6;0.1;45.0
392;20230318144000;UEB;124;1.5;4.7;11.5;507;10;11.5;0.1;45.4
392;20230318145000;UEB;93;1.7;5.8;13.3;409;10;11.3;0.1;46.1
392;20230318150000;UEB;111;1.3;2.9;15.5;445;9;11.5;0.3;45.9
392;20230318151000;UEB;56;0.7;1.4;6.5;437;8;11.8;0.4;45.4
392;20230318152000;UEB;20;0.8;2.2;7.2;310;9;12.0;0.3;44.6
392;20230318153000;UEB;28;0.7;2.5;6.8;244;7;11.4;0.4;46.8
392;20230318154000;UEB;290;1.4;3.6;13.7;292;9;12.2;0.4;44.3
392;20230318155000;UEB;290;1.0;2.2;11.5;149;0;11.9;0.4;45.1
392;20230318160000;UEB;257;1.9;6.5;11.2;137;0;12.0;0.6;45.4
392;20230318161000;UEB;267;2.2;7.6;11.5;110;0;11.9;0.7;46.3
392;20230318162000;UEB;269;1.0;2.9;7.6;99;0;11.8;0.9;47.2
392;20230318163000;UEB;278;1.8;6.1;10.8;94;0;11.8;0.7;46.4
392;20230318164000;UEB;296;1.7;5.8;9.7;101;0;12.1;1.1;46.7
392;20230318165000;UEB;341;1.7;5.0;10.4;85;3;11.6;0.8;47.5
392;20230318170000;UEB;359;1.9;6.8;9.0;57;1;11.4;0.7;47.8
392;20230318171000;UEB;358;1.9;6.8;9.0;42;3;11.4;0.9;48.4
392;20230318172000;UEB;360;1.8;6.5;9.4;25;0;11.3;1.0;49.0
392;20230318173000;UEB;342;1.6;5.4;9.4;12;0;11.2;0.6;48.1
392;20230318174000;UEB;326;1.7;5.4;9.0;6;0;11.3;0.8;48.4
392;20230318175000;UEB;313;1.7;5.8;10.1;4;0;11.2;0.7;48.2
392;20230318180000;UEB;305;2.3;8.3;11.9;4;0;11.2;0.9;49.1
392;20230318181000;UEB;278;2.8;10.1;12.2;3;0;11.3;1.1;49.5
392;20230318182000;UEB;271;2.5;9.0;11.2;3;0;11.2;0.9;49.1
392;20230318183000;UEB;256;2.7;9.7;12.2;3;0;11.2;0.8;48.6
392;20230318184000;UEB;258;4.0;14.4;19.4;4;0;11.1;0.7;48.8
392;20230318185000;UEB;249;4.8;17.3;22.0;4;0;10.8;1.0;50.8
392;20230318190000;UEB;254;4.9;17.3;22.3;4;0;10.4;0.6;50.7
392;20230318191000;UEB;262;5.8;20.9;23.4;4;0;10.4;0.0;48.3
392;20230318192000;UEB;259;6.8;24.5;27.7;3;0;10.5;-0.4;46.7
392;20230318193000;UEB;256;7.1;25.6;28.4;3;0;10.6;-0.6;45.9
392;20230318194000;UEB;254;8.1;29.2;32.0;3;0;10.6;-1.8;41.8
392;20230318195000;UEB;252;8.4;30.2;31.7;3;0;10.4;-3.7;36.9
392;20230318200000;UEB;253;8.0;28.8;31.3;4;0;10.5;-4.3;35.0
392;20230318201000;UEB;249;7.4;26.6;28.8;3;0;10.5;-3.7;36.7
392;20230318202000;UEB;248;7.6;27.4;30.2;4;0;9.6;-1.1;47.3
392;20230318203000;UEB;250;7.8;28.1;31.3;4;0;9.5;-1.2;47.3
392;20230318204000;UEB;257;8.0;28.8;30.6;4;0;9.5;-0.4;49.8
392;20230318205000;UEB;258;7.4;26.6;28.1;3;0;9.7;-0.5;49.0
392;20230318210000;UEB;254;7.3;26.3;27.7;3;0;9.8;-0.2;49.7
392;20230318211000;UEB;251;8.0;28.8;33.5;3;0;9.3;-0.7;49.5
392;20230318212000;UEB;245;9.0;32.4;38.5;4;0;8.9;-0.5;51.6
392;20230318213000;UEB;251;9.5;34.2;37.4;4;0;8.7;-0.6;51.9
392;20230318214000;UEB;252;9.4;33.8;36.7;3;0;9.3;-1.1;48.3
392;20230318215000;UEB;254;9.0;32.4;35.6;3;0;9.5;-1.2;47.3
392;20230318220000;UEB;257;8.2;29.5;31.7;3;0;9.5;-1.0;47.8
392;20230318221000;UEB;253;8.5;30.6;32.8;4;0;9.1;-1.1;48.9
392;20230318222000;UEB;248;7.7;27.7;32.8;4;0;8.4;-0.7;52.8
392;20230318223000;UEB;251;7.6;27.4;30.6;4;0;8.4;-0.7;52.7
392;20230318224000;UEB;251;7.8;28.1;31.0;4;0;8.3;-0.7;53.0
392;20230318225000;UEB;251;8.5;30.6;35.6;4;0;8.3;-0.8;52.8
392;20230318230000;UEB;254;8.7;31.3;33.8;3;0;8.6;-0.9;51.3
392;20230318231000;UEB;259;7.9;28.4;31.3;3;0;8.6;-1.1;50.5
392;20230318232000;UEB;259;7.9;28.4;30.2;3;0;8.4;-0.8;52.1
392;20230318233000;UEB;252;7.3;26.3;28.8;4;0;8.2;-0.8;53.0
392;20230318234000;UEB;251;7.8;28.1;31.7;4;0;8.2;-0.7;53.2
392;20230318235000;UEB;252;8.9;32.0;37.4;4;0;8.0;-0.7;54.1
392;20230319000000;UEB;254;9.1;32.4;36.0;4;0;7.9;-0.9;53.7
392;20230319001000;UEB;252;9.8;35.3;39.2;3;0;8.0;-1.2;52.1
392;20230319002000;UEB;251;10.1;36.0;39.6;3;0;8.0;-1.2;52.1
392;20230319003000;UEB;249;8.7;31.3;35.3;3;0;7.9;-1.1;52.8
392;20230319004000;UEB;246;8.9;32.0;36.7;4;0;7.8;-1.4;52.1
392;20230319005000;UEB;246;8.5;30.6;34.9;3;0;7.9;-1.6;51.0
392;20230319010000;UEB;247;8.8;31.3;37.8;4;0;7.8;-1.4;52.2
392;20230319011000;UEB;246;8.4;30.2;36.4;4;0;7.8;-1.4;52.1
392;20230319012000;UEB;248;8.8;31.7;35.3;3;0;7.7;-1.5;52.2
392;20230319013000;UEB;249;9.7;34.9;39.6;4;0;7.6;-1.3;53.1
392;20230319014000;UEB;246;9.1;32.4;35.6;4;0;7.5;-1.3;53.5
392;20230319015000;UEB;242;8.8;31.3;36.0;3;0;7.5;-1.3;53.7
392;20230319020000;UEB;240;8.2;29.5;33.5;4;0;7.4;-1.1;54.6
392;20230319021000;UEB;239;7.8;28.1;34.9;4;0;7.3;-1.0;55.7
392;20230319022000;UEB;245;7.9;28.1;31.3;4;0;7.4;-0.7;56.2
392;20230319023000;UEB;241;8.0;28.8;33.1;3;0;7.2;-0.8;56.9
392;20230319024000;UEB;240;9.1;32.8;38.5;4;0;7.1;-0.5;58.3
392;20230319025000;UEB;244;8.8;31.7;35.3;3;0;7.6;-0.7;55.6
392;20230319030000;UEB;243;8.4;30.2;32.8;3;0;7.2;-0.6;57.7
392;20230319031000;UEB;240;8.7;31.3;37.4;4;0;7.1;-0.4;58.8
392;20230319032000;UEB;237;8.6;30.6;37.4;4;0;7.1;-0.4;58.8
392;20230319033000;UEB;234;8.0;28.8;35.3;4;0;7.1;-0.4;58.8
392;20230319034000;UEB;233;8.2;29.5;38.9;4;0;6.9;-0.4;59.6
392;20230319035000;UEB;237;7.9;28.4;37.4;4;0;6.9;-0.2;60.5
392;20230319040000;UEB;239;7.7;27.4;42.1;4;0;6.8;0.0;61.7
392;20230319041000;UEB;239;7.8;27.7;33.1;4;0;6.8;0.1;62.2
392;20230319042000;UEB;231;6.8;24.5;29.2;4;0;6.7;0.1;62.7
392;20230319043000;UEB;234;7.5;27.0;32.4;4;0;6.7;0.2;63.1
392;20230319044000;UEB;235;7.8;28.1;32.8;4;0;6.7;0.3;63.5
392;20230319045000;UEB;232;7.9;28.4;33.5;4;0;6.6;0.3;64.2
392;20230319050000;UEB;229;8.3;29.9;32.4;4;0;6.6;0.4;64.7
392;20230319051000;UEB;230;8.4;30.2;34.2;4;0;6.5;0.6;66.0
392;20230319052000;UEB;230;7.7;27.7;34.6;5;0;6.2;0.9;69.0
392;20230319053000;UEB;233;6.6;23.8;28.4;4;0;6.2;1.0;69.1
392;20230319054000;UEB;233;6.1;22.0;25.2;4;0;6.4;1.0;68.4
392;20230319055000;UEB;238;5.7;20.5;25.6;4;0;6.4;1.0;68.4
392;20230319060000;UEB;242;5.6;20.2;24.5;5;0;6.5;1.2;68.9
392;20230319061000;UEB;240;5.6;20.2;23.8;6;0;6.5;1.1;68.3
392;20230319062000;UEB;227;5.2;18.7;21.2;9;0;6.3;1.0;69.0
392;20230319063000;UEB;218;4.3;15.5;19.4;10;0;6.3;1.2;69.7
392;20230319064000;UEB;217;5.5;19.8;22.0;16;0;6.1;1.6;73.0
392;20230319065000;UEB;228;4.1;14.8;17.6;23;0;6.7;1.2;67.8
392;20230319070000;UEB;235;3.3;11.9;16.2;25;0;7.0;0.9;65.3
392;20230319071000;UEB;227;2.9;10.4;11.5;45;0;7.1;0.7;63.9
392;20230319072000;UEB;215;2.5;9.0;10.4;84;0;7.2;0.6;63.0
392;20230319073000;UEB;207;2.6;9.4;11.9;138;0;6.9;1.2;66.8
392;20230319074000;UEB;204;4.4;15.8;18.4;204;0;6.7;1.2;68.0
392;20230319075000;UEB;203;5.3;19.1;20.2;326;2;6.8;1.1;66.8
392;20230319080000;UEB;204;5.3;19.1;19.8;232;0;6.9;1.2;67.0
392;20230319081000;UEB;200;5.3;19.1;21.2;325;2;7.0;1.2;66.7
392;20230319082000;UEB;199;4.5;15.8;21.2;348;4;7.2;1.4;66.8
392;20230319083000;UEB;207;4.0;14.0;18.0;382;2;7.2;1.9;68.8
392;20230319084000;UEB;216;4.1;14.8;20.9;396;3;7.5;0.9;62.7
392;20230319085000;UEB;221;4.1;14.4;20.9;653;10;7.6;1.1;63.6
392;20230319090000;UEB;221;3.6;13.0;18.7;642;10;7.7;1.4;64.1
392;20230319091000;UEB;214;3.7;13.3;17.3;564;9;7.8;1.1;62.5
392;20230319092000;UEB;218;2.7;9.4;16.9;573;9;7.9;1.4;63.5
392;20230319093000;UEB;226;3.2;11.2;19.4;496;2;7.8;1.6;64.6
392;20230319094000;UEB;250;4.2;14.4;21.6;391;1;7.6;1.2;64.0
392;20230319095000;UEB;240;3.5;12.6;18.0;507;2;7.7;1.6;65.4
392;20230319100000;UEB;247;3.4;11.9;20.5;566;1;8.1;1.8;64.3
392;20230319101000;UEB;225;3.4;11.9;18.7;681;3;8.2;1.7;63.7
392;20230319102000;UEB;240;3.1;10.8;19.1;567;2;8.1;1.7;64.1
392;20230319103000;UEB;237;2.9;10.1;16.9;333;0;7.9;1.8;65.3
392;20230319104000;UEB;237;2.6;9.0;14.8;411;0;7.9;2.2;67.3
392;20230319105000;UEB;234;2.8;9.7;17.6;672;8;8.2;2.4;66.6
392;20230319110000;UEB;245;3.2;11.2;23.8;598;2;8.4;2.5;66.3
392;20230319111000;UEB;229;3.3;11.5;19.1;385;0;8.4;2.5;66.5
392;20230319112000;UEB;228;3.6;12.6;19.4;396;0;8.4;2.2;64.8
392;20230319113000;UEB;222;2.5;8.3;17.3;517;1;8.3;2.2;65.4
392;20230319114000;UEB;228;2.7;9.4;17.3;385;0;8.5;2.5;66.0
392;20230319115000;UEB;240;3.0;10.4;15.8;464;0;8.5;2.6;66.3
392;20230319120000;UEB;230;3.0;10.4;16.6;412;0;8.5;2.6;66.2
392;20230319121000;UEB;236;3.0;10.1;17.6;321;0;8.6;2.5;65.3
392;20230319122000;UEB;250;3.6;13.0;17.6;212;0;8.6;2.5;65.5
392;20230319123000;UEB;249;4.7;16.9;24.5;187;0;8.6;2.2;64.0
392;20230319124000;UEB;250;4.8;16.9;25.6;203;0;8.6;2.2;64.1
392;20230319125000;UEB;246;4.4;15.5;23.0;239;0;8.7;2.6;65.7
392;20230319130000;UEB;252;5.1;18.4;24.5;261;0;8.4;2.2;65.1
392;20230319131000;UEB;253;4.9;17.6;24.8;267;0;8.5;2.5;66.1
392;20230319132000;UEB;252;4.9;17.6;25.6;239;0;8.1;3.4;72.3
392;20230319133000;UEB;252;5.6;20.2;28.8;208;0;8.1;3.4;72.4
392;20230319134000;UEB;245;5.7;20.5;24.8;144;0;7.8;3.5;74.2
392;20230319135000;UEB;251;5.9;21.2;27.0;65;0;7.7;3.4;74.2
392;20230319140000;UEB;249;7.4;26.6;33.1;58;0;7.5;3.1;73.8
392;20230319141000;UEB;249;8.3;29.9;37.1;97;0;7.2;3.6;77.7
392;20230319142000;UEB;252;10.2;36.7;44.3;99;0;6.7;3.5;80.1
392;20230319143000;UEB;249;10.5;37.8;44.3;64;0;6.3;3.3;81.0
392;20230319144000;UEB;244;10.0;36.0;41.0;53;0;6.1;3.5;83.6
392;20230319145000;UEB;244;9.2;33.1;40.7;50;0;5.7;4.1;89.4
392;20230319150000;UEB;243;10.7;38.5;49.0;35;0;5.7;3.3;84.8
392;20230319151000;UEB;241;12.1;43.6;48.6;37;0;5.8;2.9;81.7
392;20230319152000;UEB;238;12.3;44.3;50.0;30;0;6.4;2.0;73.6
392;20230319153000;UEB;233;11.4;41.0;43.9;33;0;5.6;2.9;82.6
392;20230319154000;UEB;238;11.0;39.6;43.9;44;0;5.9;2.4;78.0
392;20230319155000;UEB;236;11.5;41.4;46.4;64;0;6.3;2.2;74.8
392;20230319160000;UEB;232;11.4;41.0;46.1;68;0;6.3;1.9;73.5
392;20230319161000;UEB;229;11.2;40.3;43.2;71;0;6.1;2.0;74.9
392;20230319162000;UEB;237;10.5;37.8;41.0;49;0;6.1;2.6;78.1
392;20230319163000;UEB;234;9.7;34.9;38.9;27;0;5.9;3.0;81.5
392;20230319164000;UEB;233;9.0;32.4;36.0;27;0;5.9;3.3;83.1
392;20230319165000;UEB;229;8.3;29.9;33.5;25;0;5.9;3.1;81.9
392;20230319170000;UEB;234;7.1;25.6;29.2;34;0;6.0;2.9;80.2
392;20230319171000;UEB;234;6.4;23.0;25.6;24;0;6.1;2.6;78.2
392;20230319172000;UEB;233;6.5;23.4;25.2;12;0;6.2;2.6;77.6
392;20230319173000;UEB;238;6.5;23.4;24.8;9;0;6.3;3.2;80.5
392;20230319174000;UEB;229;6.0;21.6;23.8;6;0;6.3;1.9;73.3
392;20230319175000;UEB;223;6.5;23.4;25.6;5;0;6.2;2.4;76.7
392;20230319180000;UEB;230;6.8;24.5;25.9;3;0;6.3;3.2;80.4
392;20230319181000;UEB;231;6.8;24.5;27.4;3;0;6.5;2.4;75.0
392;20230319182000;UEB;227;6.2;22.0;24.5;3;0;6.1;2.4;77.3
392;20230319183000;UEB;211;6.9;24.8;33.5;4;0;5.4;3.2;85.7
392;20230319184000;UEB;226;7.8;27.7;40.7;5;0;4.9;3.8;92.9
392;20230319185000;UEB;244;7.8;27.7;36.7;5;0;4.6;4.2;97.1
392;20230319190000;UEB;241;7.9;28.4;39.2;5;0;4.5;4.1;97.2
392;20230319191000;UEB;246;9.9;35.6;40.0;4;0;5.3;2.9;84.5
392;20230319192000;UEB;250;9.3;33.5;38.2;3;0;5.3;2.1;80.0
392;20230319193000;UEB;248;8.6;31.0;33.1;2;0;5.6;2.4;79.8
392;20230319194000;UEB;252;8.6;31.0;37.1;2;0;5.7;2.2;78.2
392;20230319195000;UEB;253;9.3;33.5;38.5;2;0;5.2;3.0;85.9
392;20230319200000;UEB;259;7.9;28.4;34.9;3;0;4.5;4.1;97.1
392;20230319201000;UEB;259;7.1;25.6;30.6;3;0;4.6;4.4;98.3
392;20230319202000;UEB;271;6.5;23.0;30.6;3;0;4.1;3.4;95.0
392;20230319203000;UEB;282;6.1;22.0;26.3;3;0;4.2;3.6;96.0
392;20230319204000;UEB;288;6.4;23.0;25.6;3;0;4.5;2.3;85.9
392;20230319205000;UEB;289;5.5;19.8;22.0;3;0;4.4;1.9;84.0
392;20230319210000;UEB;281;5.9;21.2;22.7;2;0;4.8;2.4;84.6
392;20230319211000;UEB;281;5.9;21.2;23.4;2;0;4.9;2.5;84.2
392;20230319212000;UEB;280;6.2;22.3;24.8;2;0;5.3;2.2;80.3
392;20230319213000;UEB;269;5.5;19.8;24.1;3;0;5.5;2.3;79.6
392;20230319214000;UEB;264;5.5;19.8;21.6;3;0;5.4;1.8;77.6
392;20230319215000;UEB;255;5.0;18.0;20.2;3;0;5.3;2.2;80.1
392;20230319220000;UEB;233;4.1;14.4;15.8;3;0;5.3;3.0;85.2
392;20230319221000;UEB;217;3.9;14.0;15.1;3;0;5.3;2.9;84.4
392;20230319222000;UEB;221;4.9;17.6;20.5;3;0;5.2;2.6;83.5
392;20230319223000;UEB;212;5.4;19.4;20.9;3;0;5.2;3.1;86.1
392;20230319224000;UEB;202;6.1;22.0;22.7;3;0;5.1;3.0;86.1
392;20230319225000;UEB;205;5.8;20.9;23.8;3;0;5.1;3.1;87.1
392;20230319230000;UEB;224;6.0;21.6;24.8;3;0;5.4;3.0;84.4
392;20230319231000;UEB;227;6.3;22.3;25.2;3;0;5.3;3.1;85.9
392;20230319232000;UEB;214;6.1;22.0;24.1;4;0;4.9;3.2;89.0
392;20230319233000;UEB;218;6.1;22.0;23.4;3;0;4.9;3.5;90.5
392;20230319234000;UEB;217;6.6;23.8;26.6;3;0;4.5;3.7;94.6
392;20230319235000;UEB;217;5.9;21.2;23.8;3;0;4.6;3.5;92.6
392;20230320000000;UEB;215;6.5;23.4;27.4;3;0;4.4;3.7;95.4
392;20230320001000;UEB;215;6.7;24.1;26.6;4;0;4.4;3.9;96.8
392;20230320002000;UEB;233;5.7;20.5;23.4;3;0;4.6;4.2;97.0
392;20230320003000;UEB;243;5.7;20.5;23.4;3;0;4.5;4.2;97.8
392;20230320004000;UEB;241;5.5;19.8;22.3;3;0;4.5;4.3;98.7
392;20230320005000;UEB;237;6.1;22.0;28.8;3;0;4.5;4.3;98.4
392;20230320010000;UEB;248;5.9;21.2;27.4;3;0;4.3;3.9;97.0
392;20230320011000;UEB;249;6.8;24.5;30.2;3;0;4.3;3.9;97.1
392;20230320012000;UEB;249;7.5;27.0;29.9;3;0;4.2;3.9;97.6
392;20230320013000;UEB;250;7.1;25.6;28.4;3;0;4.2;3.2;93.3
392;20230320014000;UEB;258;6.8;24.5;27.0;3;0;4.1;3.7;97.5
392;20230320015000;UEB;259;6.3;22.7;25.2;3;0;4.1;3.9;98.9
392;20230320020000;UEB;259;6.3;22.7;25.2;3;0;4.2;4.0;98.3
392;20230320021000;UEB;260;6.2;22.0;25.9;3;0;3.9;3.5;97.5
392;20230320022000;UEB;267;5.5;19.4;26.3;3;0;3.6;3.1;96.8
392;20230320023000;UEB;268;5.7;20.5;23.8;3;0;3.7;3.4;97.9
392;20230320024000;UEB;274;6.0;21.6;23.8;3;0;3.8;3.0;94.6
392;20230320025000;UEB;273;5.5;19.8;22.0;3;0;3.7;3.2;96.5
392;20230320030000;UEB;274;5.0;18.0;19.1;3;0;3.7;3.2;96.6
392;20230320031000;UEB;272;4.6;16.6;20.2;3;0;3.8;3.8;100.0
392;20230320032000;UEB;277;4.3;15.1;21.6;3;0;3.7;3.6;99.3
392;20230320033000;UEB;279;4.2;15.1;18.7;3;0;3.5;3.1;97.0
392;20230320034000;UEB;283;5.5;19.8;24.5;3;0;3.6;2.9;95.5
392;20230320035000;UEB;282;6.2;22.3;25.6;3;0;3.5;3.0;96.7
392;20230320040000;UEB;285;6.7;24.1;27.0;3;0;3.6;2.8;94.3
392;20230320041000;UEB;284;6.5;23.4;25.2;3;0;4.0;2.1;87.2
392;20230320042000;UEB;281;6.3;22.7;23.8;3;0;4.0;1.7;85.1
392;20230320043000;UEB;282;6.1;22.0;25.2;3;0;4.2;1.5;82.7
392;20230320044000;UEB;283;6.7;24.1;25.9;3;0;3.9;1.5;84.6
392;20230320045000;UEB;283;6.5;23.4;24.5;3;0;3.8;2.0;88.1
392;20230320050000;UEB;286;6.2;22.3;23.8;3;0;3.8;1.5;85.0
392;20230320051000;UEB;286;6.0;21.6;23.0;3;0;3.8;2.0;88.0
392;20230320052000;UEB;276;5.4;19.4;21.6;4;0;3.3;2.1;92.0
392;20230320053000;UEB;279;5.2;18.7;20.9;5;0;3.6;2.3;91.0
392;20230320054000;UEB;278;5.1;18.4;19.1;8;0;3.3;2.6;95.4
392;20230320055000;UEB;285;5.6;20.2;22.3;14;0;3.5;2.3;91.9
392;20230320060000;UEB;287;5.5;19.8;22.0;22;0;3.4;2.2;92.0
392;20230320061000;UEB;297;5.7;20.5;22.7;35;0;4.0;0.9;80.4
392;20230320062000;UEB;297;4.9;17.6;18.4;45;2;4.0;0.7;79.2
392;20230320063000;UEB;300;4.5;16.2;18.0;123;10;4.2;0.9;78.8
392;20230320064000;UEB;298;4.2;14.8;15.8;134;10;4.2;0.7;78.2
392;20230320065000;UEB;299;3.9;14.0;15.8;185;10;4.1;0.8;79.3
392;20230320070000;UEB;307;3.7;13.0;16.6;222;10;3.8;1.5;84.8
392;20230320071000;UEB;313;4.1;14.8;20.2;262;10;4.0;1.6;84.6
392;20230320072000;UEB;326;3.8;13.7;16.6;316;10;4.2;1.1;80.4
392;20230320073000;UEB;338;3.0;10.8;11.9;333;10;4.1;1.0;80.2
392;20230320074000;UEB;353;1.6;5.8;10.8;222;5;4.0;1.3;82.7
392;20230320075000;UEB;349;2.3;8.3;10.4;237;4;4.2;0.7;78.2
392;20230320080000;UEB;20;1.6;4.7;10.4;138;0;3.6;2.7;94.1
392;20230320081000;UEB;15;1.8;6.5;9.7;89;0;4.1;0.6;77.8
392;20230320082000;UEB;27;2.2;7.9;12.2;75;0;3.6;2.1;89.6
392;20230320083000;UEB;34;2.0;6.5;11.9;74;0;3.9;1.2;82.5
392;20230320084000;UEB;26;1.5;5.0;9.7;159;2;3.9;1.5;84.1
392;20230320085000;UEB;338;1.4;4.7;9.7;344;3;4.2;2.3;87.2
392;20230320090000;UEB;299;1.4;4.7;9.0;287;0;4.0;2.9;92.6
392;20230320091000;UEB;297;1.0;2.9;7.9;271;0;4.3;2.6;88.5
392;20230320092000;UEB;350;1.4;5.0;8.6;407;2;4.4;1.1;78.9
392;20230320093000;UEB;353;1.2;4.0;10.4;363;1;4.4;2.0;84.3
392;20230320094000;UEB;351;0.9;2.9;9.7;246;0;4.4;1.9;83.5
392;20230320095000;UEB;332;1.4;5.0;9.7;172;0;4.2;1.9;84.7
392;20230320100000;UEB;328;1.2;4.0;11.9;198;0;4.4;1.0;78.6
392;20230320101000;UEB;309;1.4;4.7;7.2;217;0;4.4;0.7;77.0
392;20230320102000;UEB;304;1.3;4.3;6.5;273;0;4.6;1.8;81.9
392;20230320103000;UEB;273;1.2;3.6;9.4;294;0;4.8;2.2;83.0
392;20230320104000;UEB;279;1.2;4.0;11.2;276;0;4.9;1.8;80.3
392;20230320105000;UEB;270;1.3;4.3;8.6;304;0;4.7;1.5;79.8
392;20230320110000;UEB;244;0.6;1.8;5.8;312;0;5.3;1.9;78.4
392;20230320111000;UEB;264;1.7;5.8;10.8;359;0;5.2;1.5;76.7
392;20230320112000;UEB;247;1.5;4.7;10.8;399;0;5.5;0.9;72.1
392;20230320113000;UEB;224;1.8;5.8;11.9;526;0;5.8;0.9;70.9
392;20230320114000;UEB;235;1.6;5.4;12.6;518;0;5.7;1.7;75.2
392;20230320115000;UEB;251;2.6;9.0;15.5;412;0;5.8;1.7;74.9
392;20230320120000;UEB;271;3.1;10.8;16.6;280;0;5.7;1.7;75.3
392;20230320121000;UEB;257;2.5;9.0;16.9;309;0;5.7;0.9;71.1
392;20230320122000;UEB;247;1.2;4.0;9.0;248;0;5.6;1.7;75.7
392;20230320123000;UEB;256;2.5;8.6;13.7;255;0;5.9;2.0;76.1
392;20230320124000;UEB;259;2.0;6.8;14.0;408;1;5.8;1.8;75.5
392;20230320125000;UEB;283;2.4;7.9;13.7;255;0;6.0;2.1;76.2
392;20230320130000;UEB;261;2.1;7.2;12.2;214;0;5.9;1.7;74.4
392;20230320131000;UEB;272;1.5;5.0;8.6;243;0;5.9;1.6;73.9
392;20230320132000;UEB;243;1.7;5.8;12.2;177;0;6.0;1.9;74.9
392;20230320133000;UEB;267;1.0;2.9;7.9;155;0;6.1;1.9;74.6
392;20230320134000;UEB;230;1.2;3.6;9.4;181;0;6.1;1.8;74.0
392;20230320135000;UEB;226;1.8;6.1;11.5;219;0;6.2;1.0;69.4
392;20230320140000;UEB;199;0.9;2.2;7.6;157;0;6.5;2.0;72.8
392;20230320141000;UEB;252;1.5;4.7;11.9;171;0;6.5;1.3;69.2
392;20230320142000;UEB;244;1.6;4.7;13.0;267;1;6.6;1.6;70.6
392;20230320143000;UEB;213;1.5;4.3;14.0;366;3;6.8;1.4;68.5
392;20230320144000;UEB;216;2.8;9.4;16.9;357;0;6.7;1.1;67.5
392;20230320145000;UEB;223;2.2;7.6;13.7;302;0;6.8;1.1;66.8
