station;termin;nat_abbr;dk1towh0;fu3towh0;fu3towh1;gre000h0;sre000h0;ta1towh0;ta1towhn;ta1towhx;tdetowh0;uretowh0
392;20230325130000;UEB;234;52.2;75.2;618;41;5.1;4.8;5.2;0.9;74.6
392;20230325140000;UEB;235;54.4;82.1;480;31;5.3;4.6;5.6;0.6;71.5
392;20230325150000;UEB;238;51.5;77.8;496;59;5.7;5.0;6.2;0.6;70.2
392;20230325160000;UEB;232;47.2;79.6;140;10;5.2;4.9;6.0;1.4;76.6
392;20230325170000;UEB;235;53.6;81.7;45;2;4.4;3.8;5.3;1.7;82.7
392;20230325180000;UEB;230;50.0;65.5;19;12;5.5;5.4;5.6;1.4;75.2
392;20230325190000;UEB;234;51.8;65.5;4;0;5.4;5.2;5.5;0.9;72.6
392;20230325200000;UEB;240;52.6;72.4;4;0;5.2;5.0;5.3;1.0;74.1
392;20230325210000;UEB;244;46.4;63.7;4;0;5.2;5.0;5.2;1.1;75.3
392;20230325220000;UEB;247;37.1;47.9;4;0;5.1;5.0;5.1;1.5;78.0
392;20230325230000;UEB;245;36.0;43.6;4;0;5.0;4.9;5.0;1.7;79.4
392;20230326000000;UEB;244;29.2;38.9;4;0;4.9;4.9;5.0;1.7;79.5
392;20230326010000;UEB;249;21.2;25.2;4;0;4.9;4.8;4.9;1.7;80.0
392;20230326020000;UEB;240;17.3;22.0;4;0;4.8;4.8;4.9;1.6;79.9
392;20230326030000;UEB;226;15.1;20.9;4;0;4.9;4.8;4.9;1.6;79.3
392;20230326040000;UEB;227;19.4;32.0;4;0;5.1;4.9;5.3;0.9;74.4
392;20230326050000;UEB;221;22.3;29.5;4;0;5.1;5.1;5.2;0.4;71.5
392;20230326060000;UEB;231;34.2;49.7;5;0;5.0;4.5;5.3;0.4;72.0
392;20230326070000;UEB;228;35.6;59.8;15;0;4.5;4.2;4.7;1.2;79.0
392;20230326080000;UEB;225;41.4;52.9;23;0;4.0;3.8;4.1;2.2;88.1
392;20230326090000;UEB;222;45.4;61.2;56;0;4.4;4.1;5.0;1.9;83.7
392;20230326100000;UEB;233;49.0;79.6;92;0;4.0;3.8;4.4;2.7;91.1
392;20230326110000;UEB;240;51.1;79.6;177;0;5.1;4.5;5.6;2.7;84.5
392;20230326120000;UEB;241;42.1;67.0;258;0;6.0;5.8;6.2;2.5;78.4
392;20230326130000;UEB;234;50.4;87.5;281;15;5.9;5.5;6.4;0.8;70.3
392;20230326140000;UEB;228;40.0;59.8;297;8;6.3;5.8;6.5;1.1;69.6
392;20230326150000;UEB;242;55.8;99.4;28;0;3.4;1.8;5.9;1.2;85.9
392;20230326160000;UEB;231;47.9;61.6;66;0;2.6;2.3;2.7;0.8;87.9
392;20230326170000;UEB;246;51.8;81.0;22;2;1.6;0.3;2.9;-0.8;84.7
392;20230326180000;UEB;235;51.1;60.5;38;13;2.2;1.8;2.5;-0.9;80.4
392;20230326190000;UEB;219;48.6;57.6;4;0;1.8;1.0;2.4;-0.3;85.8
392;20230326200000;UEB;217;41.0;52.2;4;0;1.3;1.0;1.8;-0.2;89.9
392;20230326210000;UEB;246;33.8;50.8;4;0;0.9;0.6;1.2;0.1;94.2
392;20230326220000;UEB;250;38.9;48.2;3;0;1.5;1.1;1.8;0.2;90.6
392;20230326230000;UEB;242;36.0;45.7;3;0;1.1;0.9;1.2;0.3;94.6
392;20230327000000;UEB;241;40.7;51.1;3;0;1.1;0.9;1.2;0.3;94.8
392;20230327010000;UEB;240;39.6;54.7;3;0;1.4;1.2;1.6;0.7;94.9
392;20230327020000;UEB;253;41.8;54.7;3;0;1.5;1.4;1.6;0.9;95.7
392;20230327030000;UEB;262;42.5;52.9;3;0;1.5;1.4;1.5;0.9;96.0
392;20230327040000;UEB;274;36.7;47.2;3;0;1.5;1.4;1.6;0.8;94.9
392;20230327050000;UEB;281;37.1;54.0;3;0;1.3;0.9;1.5;0.4;94.3
392;20230327060000;UEB;304;41.0;51.5;16;0;0.9;0.6;1.1;-0.9;87.6
392;20230327070000;UEB;309;33.1;46.1;92;6;0.2;0.0;0.5;-1.1;90.6
392;20230327080000;UEB;336;24.8;33.5;78;0;-0.3;-0.6;-0.1;-2.9;83.1
392;20230327090000;UEB;360;20.5;33.1;88;0;-0.7;-0.8;-0.6;-4.2;77.0
392;20230327100000;UEB;11;19.4;31.7;117;0;-1.1;-1.3;-0.7;-4.1;79.7
392;20230327110000;UEB;322;14.0;23.8;230;0;-0.9;-1.3;-0.7;-4.1;79.2
392;20230327120000;UEB;295;15.1;24.1;319;0;-0.5;-0.7;-0.5;-5.7;68.2
392;20230327130000;UEB;280;15.8;29.9;311;11;-0.1;-0.4;0.2;-5.8;65.6
392;20230327140000;UEB;295;17.3;31.0;183;3;0.3;0.1;0.5;-8.2;52.9
392;20230327150000;UEB;304;21.6;32.4;214;8;0.3;0.1;0.5;-8.0;53.5
392;20230327160000;UEB;293;20.9;37.4;279;42;0.8;0.6;0.9;-10.3;43.4
392;20230327170000;UEB;265;20.2;30.6;134;19;0.5;0.3;0.6;-8.8;49.9
392;20230327180000;UEB;265;22.0;29.9;14;0;0.3;0.1;0.3;-7.7;54.9
392;20230327190000;UEB;259;29.2;42.1;4;0;-0.3;-0.9;0.1;-6.2;64.7
392;20230327200000;UEB;273;32.0;40.0;4;0;-1.6;-2.2;-1.1;-2.7;92.5
392;20230327210000;UEB;282;33.1;41.4;4;0;-1.4;-2.1;-0.9;-3.2;88.0
392;20230327220000;UEB;280;30.2;37.1;4;0;-1.5;-1.6;-1.2;-3.3;87.3
392;20230327230000;UEB;265;27.7;33.1;4;0;-1.6;-1.7;-1.4;-2.3;94.9
392;20230328000000;UEB;266;23.0;29.2;4;0;-1.6;-1.7;-1.4;-2.5;93.2
392;20230328010000;UEB;261;28.1;36.0;4;0;-1.7;-1.9;-1.6;-3.1;90.6
392;20230328020000;UEB;257;29.9;33.5;4;0;-1.9;-1.9;-1.8;-3.3;89.9
392;20230328030000;UEB;268;25.6;31.3;4;0;-1.8;-1.9;-1.7;-3.8;86.0
392;20230328040000;UEB;280;16.6;23.0;4;0;-1.9;-2.1;-1.7;-3.9;86.0
392;20230328050000;UEB;302;8.3;14.0;4;0;-2.1;-2.2;-1.9;-4.6;82.8
392;20230328060000;UEB;349;4.3;8.6;36;26;-2.3;-2.5;-2.1;-4.0;88.5
392;20230328070000;UEB;90;3.2;11.2;271;34;-2.0;-2.5;-1.8;-3.3;90.8
392;20230328080000;UEB;115;7.9;16.6;353;40;-1.7;-2.1;-1.6;-3.8;86.0
392;20230328090000;UEB;100;12.6;24.5;572;51;-1.0;-1.6;-0.7;-4.0;80.1
392;20230328100000;UEB;90;11.2;22.0;683;55;-0.3;-0.7;0.0;-4.9;71.4
392;20230328110000;UEB;94;11.2;21.2;783;60;0.1;-0.2;0.4;-5.9;63.7
392;20230328120000;UEB;96;11.5;20.9;759;60;1.1;0.5;1.9;-5.6;61.4
392;20230328130000;UEB;107;8.3;20.5;728;58;1.8;1.4;2.1;-6.7;53.2
392;20230328140000;UEB;159;4.3;13.3;508;15;2.7;2.2;3.1;-7.7;46.3
392;20230328150000;UEB;225;4.7;14.4;488;51;3.5;2.7;3.9;-7.7;43.8
392;20230328160000;UEB;158;5.0;14.8;286;21;3.4;3.1;3.9;-7.8;43.8
392;20230328170000;UEB;209;12.2;19.1;161;30;3.9;3.8;4.2;-7.4;43.5
392;20230328180000;UEB;194;13.7;20.5;17;0;3.8;3.7;3.9;-7.3;44.1
392;20230328190000;UEB;203;19.1;21.2;4;0;4.0;3.9;4.1;-6.6;45.8
392;20230328200000;UEB;204;21.6;24.1;4;0;4.0;3.8;4.1;-5.1;51.6
392;20230328210000;UEB;224;25.2;35.6;4;0;4.1;3.8;4.2;-4.0;55.6
392;20230328220000;UEB;224;38.5;60.1;4;0;3.7;3.2;4.0;-3.4;60.1
392;20230328230000;UEB;207;43.6;52.6;4;0;4.0;3.8;4.4;-2.5;62.2
392;20230329000000;UEB;220;43.9;58.0;4;0;5.1;5.0;5.3;-3.7;53.0
392;20230329010000;UEB;233;41.4;57.2;4;0;4.9;4.6;5.4;-2.7;58.4
392;20230329020000;UEB;230;37.8;54.0;4;0;5.3;5.1;5.5;-3.1;54.9
392;20230329030000;UEB;230;41.8;58.7;4;0;5.7;5.5;6.1;-3.2;52.5
392;20230329040000;UEB;239;43.2;60.5;4;0;5.8;5.7;6.0;-3.5;51.1
392;20230329050000;UEB;241;52.2;72.0;4;0;5.9;5.7;6.3;-3.8;49.6
392;20230329060000;UEB;237;49.3;72.0;8;0;6.2;6.0;6.3;-3.4;50.4
392;20230329070000;UEB;237;47.2;65.5;53;0;6.4;6.0;7.1;-3.0;51.2
392;20230329080000;UEB;236;42.8;68.4;112;0;6.5;6.3;6.9;-2.2;53.7
392;20230329090000;UEB;240;36.0;49.3;192;0;6.7;6.3;7.4;-1.7;55.3
392;20230329100000;UEB;238;42.8;53.3;204;0;7.6;7.2;8.0;-1.0;54.3
392;20230329110000;UEB;235;47.5;65.2;298;1;8.9;8.5;9.6;-1.5;48.1
392;20230329120000;UEB;233;36.0;58.7;562;21;9.4;9.1;9.6;0.1;52.2
392;20230329130000;UEB;227;34.2;48.2;476;15;10.3;9.8;11.0;1.3;53.8
392;20230329140000;UEB;226;40.7;52.9;485;25;11.7;11.4;12.1;2.5;53.2
392;20230329150000;UEB;232;42.5;62.6;196;3;12.6;12.2;12.8;1.5;46.8
392;20230329160000;UEB;234;33.8;45.0;113;0;12.8;12.6;12.9;2.0;47.7
392;20230329170000;UEB;231;33.5;49.7;66;0;13.3;13.2;13.4;1.7;45.1
392;20230329180000;UEB;231;30.6;42.5;21;0;12.8;12.3;13.2;2.3;48.8
392;20230329190000;UEB;233;34.2;45.4;4;0;12.8;11.1;13.4;2.6;50.1
392;20230329200000;UEB;232;30.6;39.6;3;0;12.4;11.7;12.8;3.4;54.3
392;20230329210000;UEB;206;37.1;48.6;4;0;11.6;11.3;11.9;3.8;58.7
392;20230329220000;UEB;208;51.8;64.8;3;0;12.7;11.9;13.5;3.7;54.4
392;20230329230000;UEB;203;56.2;64.8;3;0;13.5;13.2;13.8;3.5;50.9
392;20230330000000;UEB;212;45.7;55.1;3;0;13.3;12.7;13.7;3.6;51.6
392;20230330010000;UEB;218;44.6;50.0;4;0;13.0;12.4;13.3;3.6;53.0
392;20230330020000;UEB;223;42.8;57.2;4;0;12.5;11.9;13.0;4.4;57.8
392;20230330030000;UEB;198;40.0;50.4;3;0;13.2;12.6;13.7;4.0;53.7
392;20230330040000;UEB;194;38.2;49.3;3;0;14.2;13.1;14.8;3.3;47.8
392;20230330050000;UEB;205;40.0;50.8;4;0;13.1;12.2;14.3;3.5;52.3
392;20230330060000;UEB;228;41.0;56.9;8;0;12.3;11.8;12.8;3.9;56.4
392;20230330070000;UEB;232;46.4;66.2;30;0;12.1;11.1;12.6;3.6;56.4
392;20230330080000;UEB;259;49.0;80.6;76;0;11.5;11.0;11.9;3.4;57.5
392;20230330090000;UEB;245;34.9;57.6;73;0;10.6;10.2;11.1;4.0;63.6
392;20230330100000;UEB;261;46.1;82.4;40;0;9.0;7.5;10.0;5.4;78.6
392;20230330110000;UEB;243;50.4;65.5;95;0;8.4;8.0;8.7;6.3;86.8
392;20230330120000;UEB;238;41.0;59.4;62;0;9.1;8.6;9.3;6.5;83.9
392;20230330130000;UEB;247;52.6;74.9;33;0;8.6;7.8;9.3;5.9;83.4
392;20230330140000;UEB;235;60.8;81.4;86;0;8.0;7.6;8.4;4.6;79.2
392;20230330150000;UEB;231;51.1;74.5;449;44;8.9;8.3;9.3;4.4;73.7
392;20230330160000;UEB;231;50.0;72.4;363;60;9.7;9.5;9.9;4.3;69.5
392;20230330170000;UEB;233;40.3;58.7;169;52;10.4;10.2;10.6;4.1;65.2
392;20230330180000;UEB;233;36.7;57.2;40;15;10.7;10.6;10.8;3.1;59.4
392;20230330190000;UEB;238;42.1;60.8;4;0;10.5;10.4;10.7;2.6;58.0
392;20230330200000;UEB;236;41.4;52.6;3;0;10.2;10.0;10.3;2.8;60.1
392;20230330210000;UEB;241;55.1;79.9;4;0;10.0;9.1;10.4;2.5;59.7
392;20230330220000;UEB;250;48.6;57.2;4;0;9.7;9.2;9.9;4.0;67.6
392;20230330230000;UEB;243;41.0;52.2;4;0;9.6;9.4;9.9;4.2;69.0
392;20230331000000;UEB;247;34.9;43.2;4;0;9.4;9.3;9.6;4.3;70.3
392;20230331010000;UEB;244;31.7;47.5;4;0;9.3;9.0;9.7;4.2;70.6
392;20230331020000;UEB;251;23.8;36.7;4;0;8.4;8.2;8.7;4.5;76.5
392;20230331030000;UEB;242;34.6;45.0;4;0;8.8;8.7;8.8;4.7;75.5
392;20230331040000;UEB;218;45.0;59.8;3;0;9.3;8.8;10.1;3.3;66.0
392;20230331050000;UEB;216;51.1;64.1;3;0;10.2;10.1;10.4;1.1;53.0
392;20230331060000;UEB;230;51.5;68.4;6;0;10.3;9.4;11.0;1.1;52.7
392;20230331070000;UEB;238;56.5;106.6;45;0;9.2;8.3;10.2;2.9;65.4
392;20230331080000;UEB;239;74.2;121.3;68;0;8.4;7.6;8.9;4.4;76.0
392;20230331090000;UEB;237;57.2;74.2;167;2;8.9;8.7;9.3;4.4;73.4
392;20230331100000;UEB;235;63.4;107.6;302;15;9.8;9.6;10.1;2.1;59.0
392;20230331110000;UEB;238;58.0;88.9;259;7;10.0;9.7;10.1;1.9;57.1
392;20230331120000;UEB;247;64.1;100.1;174;3;9.1;8.8;9.3;1.8;60.2
392;20230331130000;UEB;243;53.6;93.2;215;10;6.1;5.2;7.3;2.4;77.2
392;20230331140000;UEB;229;55.1;87.5;208;4;6.8;6.1;7.1;2.1;72.3
392;20230331150000;UEB;219;61.6;92.5;463;40;6.5;5.8;7.2;1.4;70.1
392;20230331160000;UEB;243;62.3;99.7;77;0;5.7;3.9;7.1;1.8;76.1
392;20230331170000;UEB;233;50.8;69.8;163;29;4.4;4.1;4.8;1.1;79.1
392;20230331180000;UEB;224;53.3;71.6;23;0;5.2;5.0;5.4;0.7;72.6
392;20230331190000;UEB;234;59.0;90.0;4;0;4.1;3.5;5.5;1.5;83.0
392;20230331200000;UEB;226;61.2;84.2;3;0;3.5;3.2;3.8;1.7;88.1
392;20230331210000;UEB;226;62.6;89.3;4;0;4.2;4.0;4.3;1.4;82.2
392;20230331220000;UEB;231;62.6;85.0;4;0;3.9;3.5;4.1;1.6;85.4
392;20230331230000;UEB;229;58.0;79.6;4;0;3.2;3.1;3.5;1.9;90.7
392;20230401000000;UEB;231;54.0;78.8;4;0;3.2;3.1;3.4;2.0;91.8
392;20230401010000;UEB;232;61.6;93.2;4;0;3.3;3.1;3.4;1.8;89.9
392;20230401020000;UEB;234;61.2;86.0;4;0;3.1;3.0;3.3;1.7;90.2
392;20230401030000;UEB;237;58.0;80.6;4;0;3.3;3.2;3.4;0.9;84.0
392;20230401040000;UEB;235;55.8;76.3;4;0;3.4;3.3;3.6;0.4;80.7
392;20230401050000;UEB;236;57.2;78.5;4;0;3.0;2.5;3.3;0.6;84.4
392;20230401060000;UEB;236;55.1;75.2;31;0;2.6;2.4;2.8;1.3;91.0
392;20230401070000;UEB;233;54.7;71.6;132;1;3.1;2.8;3.3;1.2;87.6
392;20230401080000;UEB;233;54.0;73.4;127;0;3.2;3.1;3.3;1.4;87.8
392;20230401090000;UEB;233;54.4;77.8;80;0;3.4;3.3;3.5;1.6;87.8
392;20230401100000;UEB;234;52.6;72.7;140;0;3.7;3.5;3.9;1.7;86.8
392;20230401110000;UEB;237;52.6;70.9;176;0;4.2;4.1;4.4;1.4;81.5
392;20230401120000;UEB;236;53.3;78.1;219;0;4.3;4.1;4.4;1.9;84.6
392;20230401130000;UEB;238;51.8;82.8;374;5;4.6;4.2;4.8;1.8;81.8
392;20230401140000;UEB;238;43.6;66.2;313;0;5.3;5.0;5.6;1.5;76.4
392;20230401150000;UEB;245;44.6;69.5;139;0;5.1;4.4;5.7;2.1;81.2
392;20230401160000;UEB;248;46.8;67.0;175;8;4.6;4.1;4.9;2.1;83.9
392;20230401170000;UEB;242;44.6;63.7;142;14;4.6;4.1;5.3;2.6;86.9
392;20230401180000;UEB;243;43.9;59.0;43;0;4.1;3.9;4.2;2.5;89.1
392;20230401190000;UEB;241;47.2;58.7;4;0;4.4;4.3;4.6;1.7;82.3
392;20230401200000;UEB;244;49.0;58.0;4;0;4.4;4.2;4.6;2.1;84.8
392;20230401210000;UEB;239;41.8;55.1;4;0;4.0;3.8;4.4;1.5;83.6
392;20230401220000;UEB;236;39.2;51.5;4;0;3.8;3.5;4.4;0.8;80.8
392;20230401230000;UEB;243;41.8;53.3;4;0;3.3;3.0;3.5;1.3;87.0
392;20230402000000;UEB;243;37.1;49.0;4;0;2.8;2.6;2.9;1.8;93.2
392;20230402010000;UEB;242;35.3;52.2;4;0;2.8;2.6;3.0;1.8;93.2
392;20230402020000;UEB;239;34.9;41.8;4;0;2.6;2.5;2.8;1.7;93.5
392;20230402030000;UEB;232;33.8;43.2;4;0;2.5;2.3;2.6;1.4;92.4
392;20230402040000;UEB;233;38.5;46.8;4;0;2.5;2.3;2.6;1.2;91.5
392;20230402050000;UEB;227;33.5;40.7;4;0;2.5;2.4;2.5;1.1;90.4
392;20230402060000;UEB;233;32.4;38.2;16;0;2.6;2.5;2.7;0.9;88.3
392;20230402070000;UEB;235;25.2;37.1;120;6;2.7;2.4;3.0;1.0;88.4
392;20230402080000;UEB;232;24.1;38.2;311;16;3.0;2.9;3.1;1.2;87.5
392;20230402090000;UEB;236;21.6;37.8;395;26;3.5;3.2;3.7;1.5;86.6
392;20230402100000;UEB;241;20.5;31.3;474;16;3.9;3.7;4.6;1.9;86.4
392;20230402110000;UEB;250;19.8;31.0;590;24;4.5;4.1;4.7;1.3;80.2
392;20230402120000;UEB;252;16.6;27.7;435;13;5.0;4.9;5.2;1.2;76.3
392;20230402130000;UEB;243;10.1;22.3;663;30;6.0;5.5;6.2;1.5;73.2
392;20230402140000;UEB;235;10.4;21.6;566;36;6.7;6.5;6.9;0.9;66.9
392;20230402150000;UEB;306;8.3;15.5;338;23;6.8;6.6;6.9;1.1;67.3
392;20230402160000;UEB;343;12.2;19.1;359;39;6.8;6.5;7.5;1.9;71.0
392;20230402170000;UEB;3;15.8;21.6;177;21;6.4;6.1;6.9;2.4;75.2
392;20230402180000;UEB;18;14.4;25.9;20;0;5.5;4.4;6.0;2.2;79.7
392;20230402190000;UEB;126;12.2;19.4;3;0;4.5;4.2;4.8;1.6;81.4
392;20230402200000;UEB;38;5.8;12.6;2;0;4.8;4.4;5.0;1.5;79.0
392;20230402210000;UEB;20;13.7;23.0;3;0;4.2;3.9;4.7;2.4;88.0
392;20230402220000;UEB;55;20.9;33.8;3;0;3.7;3.5;3.9;3.0;95.6
392;20230402230000;UEB;78;34.2;41.0;3;0;3.9;3.8;4.2;2.9;92.9
392;20230403000000;UEB;70;32.8;43.9;3;0;3.4;2.9;3.6;2.8;95.9
392;20230403010000;UEB;57;37.4;47.5;3;0;2.4;1.8;3.0;1.8;95.9
392;20230403020000;UEB;59;38.2;49.7;3;0;1.2;0.7;1.7;0.5;94.7
392;20230403030000;UEB;59;35.6;45.0;3;0;0.4;0.3;0.7;-0.2;95.2
392;20230403040000;UEB;65;37.4;55.4;4;0;-0.3;-0.7;0.1;-1.1;93.9
392;20230403050000;UEB;66;41.0;55.8;4;0;-1.2;-1.4;-0.9;-2.4;91.5
392;20230403060000;UEB;58;37.4;54.0;13;0;-1.8;-2.0;-1.6;-3.2;89.8
392;20230403070000;UEB;54;36.4;47.5;77;0;-2.3;-2.5;-2.1;-4.7;84.1
392;20230403080000;UEB;57;31.0;39.6;129;0;-2.2;-2.3;-2.0;-4.8;82.5
392;20230403090000;UEB;57;31.3;40.3;159;0;-1.9;-2.1;-1.8;-5.0;79.7
392;20230403100000;UEB;65;31.3;43.9;147;0;-1.4;-1.6;-1.3;-4.7;78.4
392;20230403110000;UEB;72;32.0;41.8;212;0;-1.0;-1.3;-0.8;-4.5;77.4
392;20230403120000;UEB;72;29.9;40.3;214;0;-0.7;-0.9;-0.5;-3.8;79.6
392;20230403130000;UEB;68;29.5;40.0;123;0;-0.2;-0.3;0.0;-3.3;79.2
392;20230403140000;UEB;72;31.7;41.8;218;0;0.0;-0.1;0.2;-4.2;73.4
392;20230403150000;UEB;70;36.0;50.0;80;0;0.1;0.1;0.2;-3.8;75.0
392;20230403160000;UEB;67;39.2;48.6;67;0;0.2;0.1;0.2;-4.4;71.6
392;20230403170000;UEB;60;41.4;52.6;76;0;0.0;0.0;0.0;-4.4;72.1
392;20230403180000;UEB;63;42.1;52.6;16;0;-0.1;-0.2;0.0;-4.5;72.3
392;20230403190000;UEB;66;47.9;62.3;4;0;-0.4;-0.4;-0.3;-4.2;75.1
392;20230403200000;UEB;64;49.7;67.3;4;0;-0.5;-0.6;-0.5;-4.8;72.9
392;20230403210000;UEB;66;49.3;65.2;4;0;-0.9;-1.2;-0.7;-5.8;69.7
392;20230403220000;UEB;67;49.0;66.6;4;0;-1.5;-1.8;-1.3;-6.6;68.5
392;20230403230000;UEB;70;51.1;70.9;4;0;-2.0;-2.2;-1.9;-7.3;67.0
392;20230404000000;UEB;68;49.3;69.1;4;0;-2.5;-2.8;-2.2;-7.1;70.5
392;20230404010000;UEB;64;51.8;69.8;4;0;-3.1;-3.4;-2.8;-7.1;74.1
392;20230404020000;UEB;63;52.6;69.1;4;0;-3.7;-4.0;-3.5;-7.2;76.7
392;20230404030000;UEB;63;51.5;64.1;3;0;-4.4;-4.7;-4.1;-7.3;80.1
392;20230404040000;UEB;65;46.4;59.0;3;0;-4.8;-5.0;-4.7;-7.5;82.0
392;20230404050000;UEB;65;46.1;58.0;4;0;-5.3;-5.4;-5.2;-7.5;84.2
392;20230404060000;UEB;64;45.0;55.8;39;3;-5.5;-5.6;-5.4;-7.5;85.7
392;20230404070000;UEB;65;42.5;53.6;167;19;-5.4;-5.6;-5.1;-7.4;86.0
392;20230404080000;UEB;61;41.4;52.9;409;47;-5.1;-5.3;-4.9;-7.6;82.8
392;20230404090000;UEB;66;39.6;51.8;614;56;-4.4;-4.8;-3.4;-7.6;78.3
392;20230404100000;UEB;68;37.1;55.1;755;60;-3.3;-3.7;-3.0;-7.7;71.8
392;20230404110000;UEB;62;34.9;49.7;832;60;-2.2;-2.6;-1.9;-7.5;66.6
392;20230404120000;UEB;64;37.8;56.5;852;60;-1.2;-1.8;-0.6;-8.9;56.0
392;20230404130000;UEB;57;37.4;51.5;825;60;-0.2;-0.4;0.1;-9.4;50.0
392;20230404140000;UEB;56;33.8;52.2;723;60;0.4;0.1;0.6;-9.6;46.7
392;20230404150000;UEB;63;36.7;52.6;593;60;0.9;0.7;1.1;-9.4;46.2
392;20230404160000;UEB;69;31.7;47.2;419;60;1.0;0.8;1.2;-9.1;46.8
392;20230404170000;UEB;65;31.7;41.4;228;60;0.7;0.6;0.8;-9.1;47.7
392;20230404180000;UEB;70;30.2;40.3;61;36;0.4;0.1;0.6;-8.9;49.6
392;20230404190000;UEB;74;36.0;42.8;4;0;-0.2;-0.4;0.0;-9.2;50.5
392;20230404200000;UEB;70;40.3;47.2;3;0;-0.6;-0.8;-0.5;-9.4;51.2
392;20230404210000;UEB;71;37.8;45.4;3;0;-1.2;-1.5;-0.9;-9.3;54.4
392;20230404220000;UEB;71;32.0;43.6;3;0;-1.9;-2.2;-1.6;-8.9;58.6
392;20230404230000;UEB;68;30.2;41.8;3;0;-2.4;-2.4;-2.3;-8.7;61.9
392;20230405000000;UEB;65;32.0;39.2;3;0;-2.8;-3.0;-2.6;-8.5;65.0
392;20230405010000;UEB;70;31.7;37.8;3;0;-3.0;-3.1;-2.8;-8.6;65.2
392;20230405020000;UEB;77;31.7;37.4;3;0;-2.4;-2.7;-2.3;-9.4;58.7
392;20230405030000;UEB;77;32.4;34.9;3;0;-2.0;-2.2;-1.9;-10.3;53.3
392;20230405040000;UEB;75;29.9;31.3;3;0;-1.9;-2.1;-1.8;-10.4;52.5
392;20230405050000;UEB;78;25.2;29.2;4;0;-2.5;-2.7;-2.0;-9.9;56.8
392;20230405060000;UEB;76;19.8;22.7;62;45;-2.9;-3.1;-2.7;-9.6;60.0
392;20230405070000;UEB;63;19.1;21.6;235;60;-3.2;-3.3;-3.1;-9.4;62.1
392;20230405080000;UEB;67;14.0;21.2;446;60;-3.2;-3.3;-2.8;-8.8;65.0
392;20230405090000;UEB;47;6.8;16.9;622;60;-2.6;-3.0;-1.7;-8.0;66.3
392;20230405100000;UEB;32;10.4;20.5;710;60;-1.6;-2.0;-1.3;-8.4;59.6
392;20230405110000;UEB;39;10.4;22.7;835;60;-0.7;-0.9;-0.4;-9.0;53.2
392;20230405120000;UEB;45;9.4;20.2;775;51;0.3;-0.1;0.9;-9.1;49.4
392;20230405130000;UEB;43;9.7;22.7;815;60;1.0;0.6;1.4;-9.9;44.1
392;20230405140000;UEB;50;9.0;19.1;707;60;1.8;1.5;2.0;-10.4;39.8
392;20230405150000;UEB;32;6.1;18.4;589;60;2.5;2.1;2.8;-10.5;37.9
392;20230405160000;UEB;22;7.2;13.3;419;60;3.0;2.3;3.3;-10.6;36.1
392;20230405170000;UEB;19;7.2;14.4;230;60;3.0;2.8;3.3;-9.6;38.9
392;20230405180000;UEB;11;4.0;9.7;59;32;3.1;2.9;3.3;-9.1;40.6
392;20230405190000;UEB;65;6.1;11.2;4;0;2.9;2.8;3.0;-9.0;41.1
392;20230405200000;UEB;111;6.5;10.1;3;0;2.8;2.7;2.9;-9.5;39.9
392;20230405210000;UEB;184;5.8;9.7;3;0;2.8;2.7;2.9;-8.9;41.7
392;20230405220000;UEB;241;10.8;16.2;3;0;2.4;2.3;2.8;-8.9;42.9
392;20230405230000;UEB;255;10.1;14.0;3;0;2.4;2.3;2.4;-8.4;44.7
392;20230406000000;UEB;235;12.6;14.8;3;0;2.3;2.2;2.3;-8.1;46.0
392;20230406010000;UEB;237;15.1;16.6;3;0;2.0;1.9;2.2;-8.3;46.3
392;20230406020000;UEB;240;13.7;16.2;3;0;1.8;1.7;1.9;-8.5;46.2
392;20230406030000;UEB;229;13.7;17.6;3;0;1.6;1.6;1.7;-8.6;46.5
392;20230406040000;UEB;216;13.7;17.6;3;0;1.7;1.7;1.8;-8.9;45.2
392;20230406050000;UEB;214;15.1;19.8;5;0;1.7;1.6;1.8;-9.1;44.6
392;20230406060000;UEB;216;18.4;20.9;66;41;1.8;1.8;1.9;-8.7;45.5
392;20230406070000;UEB;218;21.6;24.5;235;60;1.4;0.9;1.9;-8.1;49.3
392;20230406080000;UEB;232;18.7;24.5;447;60;1.3;0.9;1.7;-8.2;49.4
392;20230406090000;UEB;241;9.7;17.6;621;60;1.6;1.3;2.0;-6.9;53.1
392;20230406100000;UEB;238;10.8;22.3;734;60;2.8;2.4;3.2;-7.1;48.2
392;20230406110000;UEB;228;13.7;25.9;815;60;3.5;3.1;3.7;-7.3;45.1
392;20230406120000;UEB;238;18.0;32.0;780;60;4.2;4.0;4.6;-8.3;39.6
392;20230406130000;UEB;241;19.1;39.2;777;60;4.9;4.6;5.1;-8.6;36.8
392;20230406140000;UEB;242;17.6;27.7;529;36;5.6;5.4;5.9;-8.0;36.8
392;20230406150000;UEB;261;14.4;24.1;348;13;5.9;5.7;6.0;-6.9;39.4
392;20230406160000;UEB;271;14.4;26.3;160;0;5.8;5.7;5.9;-6.2;41.8
392;20230406170000;UEB;295;7.9;18.0;77;0;5.7;5.6;5.7;-5.5;44.6
392;20230406180000;UEB;259;10.1;35.3;21;0;5.6;5.4;5.9;-7.2;39.1
392;20230406190000;UEB;246;18.0;39.6;4;0;5.0;4.7;5.3;-5.5;46.4
