station;termin;nat_abbr;rre150z0
536;20230211103000;AIR;0.0
536;20230211104000;AIR;0.0
536;20230211105000;AIR;0.0
536;20230211110000;AIR;0.0
536;20230211111000;AIR;0.0
536;20230211112000;AIR;0.0
536;20230211113000;AIR;0.0
536;20230211114000;AIR;0.0
536;20230211115000;AIR;0.0
536;20230211120000;AIR;0.0
536;20230211121000;AIR;0.0
536;20230211122000;AIR;0.0
536;20230211123000;AIR;0.0
536;20230211124000;AIR;0.0
536;20230211125000;AIR;0.0
536;20230211130000;AIR;0.0
536;20230211131000;AIR;0.0
536;20230211132000;AIR;0.0
536;20230211133000;AIR;0.0
536;20230211134000;AIR;0.0
536;20230211135000;AIR;0.0
536;20230211140000;AIR;0.0
536;20230211141000;AIR;0.0
536;20230211142000;AIR;0.0
536;20230211143000;AIR;0.0
536;20230211144000;AIR;0.0
536;20230211145000;AIR;0.0
536;20230211150000;AIR;0.0
536;20230211151000;AIR;0.0
536;20230211152000;AIR;0.0
536;20230211153000;AIR;0.0
536;20230211154000;AIR;0.0
536;20230211155000;AIR;0.0
536;20230211160000;AIR;0.0
536;20230211161000;AIR;0.0
536;20230211162000;AIR;0.0
536;20230211163000;AIR;0.0
536;20230211164000;AIR;0.0
536;20230211165000;AIR;0.0
536;20230211170000;AIR;0.0
536;20230211171000;AIR;0.0
536;20230211172000;AIR;0.0
536;20230211173000;AIR;0.0
536;20230211174000;AIR;0.0
536;20230211175000;AIR;0.0
536;20230211180000;AIR;0.0
536;20230211181000;AIR;0.0
536;20230211182000;AIR;0.0
536;20230211183000;AIR;0.0
536;20230211184000;AIR;0.0
536;20230211185000;AIR;0.0
536;20230211190000;AIR;0.0
536;20230211191000;AIR;0.0
536;20230211192000;AIR;0.0
536;20230211193000;AIR;0.0
536;20230211194000;AIR;0.0
536;20230211195000;AIR;0.0
536;20230211200000;AIR;0.0
536;20230211201000;AIR;0.0
536;20230211202000;AIR;0.0
536;20230211203000;AIR;0.0
536;20230211204000;AIR;0.0
536;20230211205000;AIR;0.0
536;20230211210000;AIR;0.0
536;20230211211000;AIR;0.0
536;20230211212000;AIR;0.0
536;20230211213000;AIR;0.0
536;20230211214000;AIR;0.0
536;20230211215000;AIR;0.0
536;20230211220000;AIR;0.0
536;20230211221000;AIR;0.0
536;20230211222000;AIR;0.0
536;20230211223000;AIR;0.0
536;20230211224000;AIR;0.0
536;20230211225000;AIR;0.0
536;20230211230000;AIR;0.0
536;20230211231000;AIR;0.0
536;20230211232000;AIR;0.0
536;20230211233000;AIR;0.0
536;20230211234000;AIR;0.0
536;20230211235000;AIR;0.0
536;20230212000000;AIR;0.0
536;20230212001000;AIR;0.0
536;20230212002000;AIR;0.0
536;20230212003000;AIR;0.0
536;20230212004000;AIR;0.0
536;20230212005000;AIR;0.0
536;20230212010000;AIR;0.0
536;20230212011000;AIR;0.0
536;20230212012000;AIR;0.0
536;20230212013000;AIR;0.0
536;20230212014000;AIR;0.0
536;20230212015000;AIR;0.0
536;20230212020000;AIR;0.0
536;20230212021000;AIR;0.0
536;20230212022000;AIR;0.0
536;20230212023000;AIR;0.0
536;20230212024000;AIR;0.0
536;20230212025000;AIR;0.0
536;20230212030000;AIR;0.0
536;20230212031000;AIR;0.0
536;20230212032000;AIR;0.0
536;20230212033000;AIR;0.0
536;20230212034000;AIR;0.0
536;20230212035000;AIR;0.0
536;20230212040000;AIR;0.0
536;20230212041000;AIR;0.0
536;20230212042000;AIR;0.0
536;20230212043000;AIR;0.0
536;20230212044000;AIR;0.0
536;20230212045000;AIR;0.0
536;20230212050000;AIR;0.0
536;20230212051000;AIR;0.0
536;20230212052000;AIR;0.0
536;20230212053000;AIR;0.0
536;20230212054000;AIR;0.0
536;20230212055000;AIR;0.0
536;20230212060000;AIR;0.0
536;20230212061000;AIR;0.0
536;20230212062000;AIR;0.0
536;20230212063000;AIR;0.0
536;20230212064000;AIR;0.0
536;20230212065000;AIR;0.0
536;20230212070000;AIR;0.0
536;20230212071000;AIR;0.0
536;20230212072000;AIR;0.0
536;20230212073000;AIR;0.0
536;20230212074000;AIR;0.0
536;20230212075000;AIR;0.0
536;20230212080000;AIR;0.0
536;20230212081000;AIR;0.0
536;20230212082000;AIR;0.0
536;20230212083000;AIR;0.0
536;20230212084000;AIR;0.0
536;20230212085000;AIR;0.0
536;20230212090000;AIR;0.0
536;20230212091000;AIR;0.0
536;20230212092000;AIR;0.0
536;20230212093000;AIR;0.0
536;20230212094000;AIR;0.0
536;20230212095000;AIR;0.0
536;20230212100000;AIR;0.0
536;20230212101000;AIR;0.0
536;20230212102000;AIR;0.0
536;20230212103000;AIR;0.0
536;20230212104000;AIR;0.0
536;20230212105000;AIR;0.0
536;20230212110000;AIR;0.0
536;20230212111000;AIR;0.0
536;20230212112000;AIR;0.0
536;20230212113000;AIR;0.0
536;20230212114000;AIR;0.0
536;20230212115000;AIR;0.0
536;20230212120000;AIR;0.0
536;20230212121000;AIR;0.0
536;20230212122000;AIR;0.0
536;20230212123000;AIR;0.0
536;20230212124000;AIR;0.0
536;20230212125000;AIR;0.0
536;20230212130000;AIR;0.0
536;20230212131000;AIR;0.0
536;20230212132000;AIR;0.0
536;20230212133000;AIR;0.0
536;20230212134000;AIR;0.0
536;20230212135000;AIR;0.0
536;20230212140000;AIR;0.0
536;20230212141000;AIR;0.0
536;20230212142000;AIR;0.0
536;20230212143000;AIR;0.0
536;20230212144000;AIR;0.0
536;20230212145000;AIR;0.0
536;20230212150000;AIR;0.0
536;20230212151000;AIR;0.0
536;20230212152000;AIR;0.0
536;20230212153000;AIR;0.0
536;20230212154000;AIR;0.0
536;20230212155000;AIR;0.0
536;20230212160000;AIR;0.0
536;20230212161000;AIR;0.0
536;20230212162000;AIR;0.0
536;20230212163000;AIR;0.0
536;20230212164000;AIR;0.0
536;20230212165000;AIR;0.0
536;20230212170000;AIR;0.0
536;20230212171000;AIR;0.0
536;20230212172000;AIR;0.0
536;20230212173000;AIR;0.0
536;20230212174000;AIR;0.0
536;20230212175000;AIR;0.0
536;20230212180000;AIR;0.0
536;20230212181000;AIR;0.0
536;20230212182000;AIR;0.0
536;20230212183000;AIR;0.0
536;20230212184000;AIR;0.0
536;20230212185000;AIR;0.0
536;20230212190000;AIR;0.0
536;20230212191000;AIR;0.0
536;20230212192000;AIR;0.0
536;20230212193000;AIR;0.0
536;20230212194000;AIR;0.0
536;20230212195000;AIR;0.0
536;20230212200000;AIR;0.0
536;20230212201000;AIR;0.0
536;20230212202000;AIR;0.0
536;20230212203000;AIR;0.0
536;20230212204000;AIR;0.0
536;20230212205000;AIR;0.0
536;20230212210000;AIR;0.0
536;20230212211000;AIR;0.0
536;20230212212000;AIR;0.0
536;20230212213000;AIR;0.0
536;20230212214000;AIR;0.0
536;20230212215000;AIR;0.0
536;20230212220000;AIR;0.0
536;20230212221000;AIR;0.0
536;20230212222000;AIR;0.0
536;20230212223000;AIR;0.0
536;20230212224000;AIR;0.0
536;20230212225000;AIR;0.0
536;20230212230000;AIR;0.0
536;20230212231000;AIR;0.0
536;20230212232000;AIR;0.0
536;20230212233000;AIR;0.0
536;20230212234000;AIR;0.0
536;20230212235000;AIR;0.0
536;20230213000000;AIR;0.0
536;20230213001000;AIR;0.0
536;20230213002000;AIR;0.0
536;20230213003000;AIR;0.0
536;20230213004000;AIR;0.0
536;20230213005000;AIR;0.0
536;20230213010000;AIR;0.0
536;20230213011000;AIR;0.0
536;20230213012000;AIR;0.0
536;20230213013000;AIR;0.0
536;20230213014000;AIR;0.0
536;20230213015000;AIR;0.0
536;20230213020000;AIR;0.0
536;20230213021000;AIR;0.0
536;20230213022000;AIR;0.0
536;20230213023000;AIR;0.0
536;20230213024000;AIR;0.0
536;20230213025000;AIR;0.0
536;20230213030000;AIR;0.0
536;20230213031000;AIR;0.0
536;20230213032000;AIR;0.0
536;20230213033000;AIR;0.0
536;20230213034000;AIR;0.0
536;20230213035000;AIR;0.0
536;20230213040000;AIR;0.0
536;20230213041000;AIR;0.0
536;20230213042000;AIR;0.0
536;20230213043000;AIR;0.0
536;20230213044000;AIR;0.0
536;20230213045000;AIR;0.0
536;20230213050000;AIR;0.0
536;20230213051000;AIR;0.0
536;20230213052000;AIR;0.0
536;20230213053000;AIR;0.0
536;20230213054000;AIR;0.0
536;20230213055000;AIR;0.0
536;20230213060000;AIR;0.0
536;20230213061000;AIR;0.0
536;20230213062000;AIR;0.0
536;20230213063000;AIR;0.0
536;20230213064000;AIR;0.0
536;20230213065000;AIR;0.0
536;20230213070000;AIR;0.0
536;20230213071000;AIR;0.0
536;20230213072000;AIR;0.0
536;20230213073000;AIR;0.0
536;20230213074000;AIR;0.0
536;20230213075000;AIR;0.0
536;20230213080000;AIR;0.0
536;20230213081000;AIR;0.0
536;20230213082000;AIR;0.0
536;20230213083000;AIR;0.0
536;20230213084000;AIR;0.0
536;20230213085000;AIR;0.0
536;20230213090000;AIR;0.0
536;20230213091000;AIR;0.0
536;20230213092000;AIR;0.0
536;20230213093000;AIR;0.0
536;20230213094000;AIR;0.0
536;20230213095000;AIR;0.0
536;20230213100000;AIR;0.0
536;20230213101000;AIR;0.0
536;20230213102000;AIR;0.0
536;20230213103000;AIR;0.0
536;20230213104000;AIR;0.0
536;20230213105000;AIR;0.0
536;20230213110000;AIR;0.0
536;20230213111000;AIR;0.0
536;20230213112000;AIR;0.0
536;20230213113000;AIR;0.0
536;20230213114000;AIR;0.0
536;20230213115000;AIR;0.0
536;20230213120000;AIR;0.0
536;20230213121000;AIR;0.0
536;20230213122000;AIR;0.0
536;20230213123000;AIR;0.0
536;20230213124000;AIR;0.0
536;20230213125000;AIR;0.0
536;20230213130000;AIR;0.0
536;20230213131000;AIR;0.0
536;20230213132000;AIR;0.0
536;20230213133000;AIR;0.0
536;20230213134000;AIR;0.0
536;20230213135000;AIR;0.0
536;20230213140000;AIR;0.0
536;20230213141000;AIR;0.0
536;20230213142000;AIR;0.0
536;20230213143000;AIR;0.0
536;20230213144000;AIR;0.0
536;20230213145000;AIR;0.0
536;20230213150000;AIR;0.0
536;20230213151000;AIR;0.0
536;20230213152000;AIR;0.0
536;20230213153000;AIR;0.0
536;20230213154000;AIR;0.0
536;20230213155000;AIR;0.0
536;20230213160000;AIR;0.0
536;20230213161000;AIR;0.0
536;20230213162000;AIR;0.0
536;20230213163000;AIR;0.0
536;20230213164000;AIR;0.0
536;20230213165000;AIR;0.0
536;20230213170000;AIR;0.0
536;20230213171000;AIR;0.0
536;20230213172000;AIR;0.0
536;20230213173000;AIR;0.0
536;20230213174000;AIR;0.0
536;20230213175000;AIR;0.0
536;20230213180000;AIR;0.0
536;20230213181000;AIR;0.0
536;20230213182000;AIR;0.0
536;20230213183000;AIR;0.0
536;20230213184000;AIR;0.0
536;20230213185000;AIR;0.0
536;20230213190000;AIR;0.0
536;20230213191000;AIR;0.0
536;20230213192000;AIR;0.0
536;20230213193000;AIR;0.0
536;20230213194000;AIR;0.0
536;20230213195000;AIR;0.0
536;20230213200000;AIR;0.0
536;20230213201000;AIR;0.0
536;20230213202000;AIR;0.0
536;20230213203000;AIR;0.0
536;20230213204000;AIR;0.0
536;20230213205000;AIR;0.0
536;20230213210000;AIR;0.0
536;20230213211000;AIR;0.0
536;20230213212000;AIR;0.0
536;20230213213000;AIR;0.0
536;20230213214000;AIR;0.0
536;20230213215000;AIR;0.0
536;20230213220000;AIR;0.0
536;20230213221000;AIR;0.0
536;20230213222000;AIR;0.0
536;20230213223000;AIR;0.0
536;20230213224000;AIR;0.0
536;20230213225000;AIR;0.0
536;20230213230000;AIR;0.0
536;20230213231000;AIR;0.0
536;20230213232000;AIR;0.0
536;20230213233000;AIR;0.0
536;20230213234000;AIR;0.0
536;20230213235000;AIR;0.0
536;20230214000000;AIR;0.0
536;20230214001000;AIR;0.0
536;20230214002000;AIR;0.0
536;20230214003000;AIR;0.0
536;20230214004000;AIR;0.0
536;20230214005000;AIR;0.0
536;20230214010000;AIR;0.0
536;20230214011000;AIR;0.0
536;20230214012000;AIR;0.0
536;20230214013000;AIR;0.0
536;20230214014000;AIR;0.0
536;20230214015000;AIR;0.0
536;20230214020000;AIR;0.0
536;20230214021000;AIR;0.0
536;20230214022000;AIR;0.0
536;20230214023000;AIR;0.0
536;20230214024000;AIR;0.0
536;20230214025000;AIR;0.0
536;20230214030000;AIR;0.0
536;20230214031000;AIR;0.0
536;20230214032000;AIR;0.0
536;20230214033000;AIR;0.0
536;20230214034000;AIR;0.0
536;20230214035000;AIR;0.0
536;20230214040000;AIR;0.0
536;20230214041000;AIR;0.0
536;20230214042000;AIR;0.0
536;20230214043000;AIR;0.0
536;20230214044000;AIR;0.0
536;20230214045000;AIR;0.0
536;20230214050000;AIR;0.0
536;20230214051000;AIR;0.0
536;20230214052000;AIR;0.0
536;20230214053000;AIR;0.0
536;20230214054000;AIR;0.0
536;20230214055000;AIR;0.0
536;20230214060000;AIR;0.0
536;20230214061000;AIR;0.0
536;20230214062000;AIR;0.0
536;20230214063000;AIR;0.0
536;20230214064000;AIR;0.0
536;20230214065000;AIR;0.0
536;20230214070000;AIR;0.0
536;20230214071000;AIR;0.0
536;20230214072000;AIR;0.0
536;20230214073000;AIR;0.0
536;20230214074000;AIR;0.0
536;20230214075000;AIR;0.0
536;20230214080000;AIR;0.0
536;20230214081000;AIR;0.0
536;20230214082000;AIR;0.0
536;20230214083000;AIR;0.0
536;20230214084000;AIR;0.0
536;20230214085000;AIR;0.0
536;20230214090000;AIR;0.0
536;20230214091000;AIR;0.0
536;20230214092000;AIR;0.0
536;20230214093000;AIR;0.0
536;20230214094000;AIR;0.0
536;20230214095000;AIR;0.0
536;20230214100000;AIR;0.0
536;20230214101000;AIR;0.0
536;20230214102000;AIR;0.0
536;20230214103000;AIR;0.0
536;20230214104000;AIR;0.0
536;20230214105000;AIR;0.0
536;20230214110000;AIR;0.0
536;20230214111000;AIR;0.0
536;20230214112000;AIR;0.0
536;20230214113000;AIR;0.0
536;20230214114000;AIR;0.0
536;20230214115000;AIR;0.0
536;20230214120000;AIR;0.0
536;20230214121000;AIR;0.0
536;20230214122000;AIR;0.0
536;20230214123000;AIR;0.0
536;20230214124000;AIR;0.0
536;20230214125000;AIR;0.0
536;20230214130000;AIR;0.0
536;20230214131000;AIR;0.0
536;20230214132000;AIR;0.0
536;20230214133000;AIR;0.0
536;20230214134000;AIR;0.0
536;20230214135000;AIR;0.0
536;20230214140000;AIR;0.0
536;20230214141000;AIR;0.0
536;20230214142000;AIR;0.0
536;20230214143000;AIR;0.0
536;20230214144000;AIR;0.0
536;20230214145000;AIR;0.0
536;20230214150000;AIR;0.0
536;20230214151000;AIR;0.0
536;20230214152000;AIR;0.0
536;20230214153000;AIR;0.0
536;20230214154000;AIR;0.0
536;20230214155000;AIR;0.0
536;20230214160000;AIR;0.0
536;20230214161000;AIR;0.0
536;20230214162000;AIR;0.0
536;20230214163000;AIR;0.0
536;20230214164000;AIR;0.0
536;20230214165000;AIR;0.0
536;20230214170000;AIR;0.0
536;20230214171000;AIR;0.0
536;20230214172000;AIR;0.0
536;20230214173000;AIR;0.0
536;20230214174000;AIR;0.0
536;20230214175000;AIR;0.0
536;20230214180000;AIR;0.0
536;20230214181000;AIR;0.0
536;20230214182000;AIR;0.0
536;20230214183000;AIR;0.0
536;20230214184000;AIR;0.0
536;20230214185000;AIR;0.0
536;20230214190000;AIR;0.0
536;20230214191000;AIR;0.0
536;20230214192000;AIR;0.0
536;20230214193000;AIR;0.0
536;20230214194000;AIR;0.0
536;20230214195000;AIR;0.0
536;20230214200000;AIR;0.0
536;20230214201000;AIR;0.0
536;20230214202000;AIR;0.0
536;20230214203000;AIR;0.0
536;20230214204000;AIR;0.0
536;20230214205000;AIR;0.0
536;20230214210000;AIR;0.0
536;20230214211000;AIR;0.0
536;20230214212000;AIR;0.0
536;20230214213000;AIR;0.0
536;20230214214000;AIR;0.0
536;20230214215000;AIR;0.0
536;20230214220000;AIR;0.0
536;20230214221000;AIR;0.0
536;20230214222000;AIR;0.0
536;20230214223000;AIR;0.0
536;20230214224000;AIR;0.0
536;20230214225000;AIR;0.0
536;20230214230000;AIR;0.0
536;20230214231000;AIR;0.0
536;20230214232000;AIR;0.0
536;20230214233000;AIR;0.0
536;20230214234000;AIR;0.0
536;20230214235000;AIR;0.0
536;20230215000000;AIR;0.0
536;20230215001000;AIR;0.0
536;20230215002000;AIR;0.0
536;20230215003000;AIR;0.0
536;20230215004000;AIR;0.0
536;20230215005000;AIR;0.0
536;20230215010000;AIR;0.0
536;20230215011000;AIR;0.0
536;20230215012000;AIR;0.0
536;20230215013000;AIR;0.0
536;20230215014000;AIR;0.0
536;20230215015000;AIR;0.0
536;20230215020000;AIR;0.0
536;20230215021000;AIR;0.0
536;20230215022000;AIR;0.0
536;20230215023000;AIR;0.0
536;20230215024000;AIR;0.0
536;20230215025000;AIR;0.0
536;20230215030000;AIR;0.0
536;20230215031000;AIR;0.0
536;20230215032000;AIR;0.0
536;20230215033000;AIR;0.0
536;20230215034000;AIR;0.0
536;20230215035000;AIR;0.0
536;20230215040000;AIR;0.0
536;20230215041000;AIR;0.0
536;20230215042000;AIR;0.0
536;20230215043000;AIR;0.0
536;20230215044000;AIR;0.0
536;20230215045000;AIR;0.0
536;20230215050000;AIR;0.0
536;20230215051000;AIR;0.0
536;20230215052000;AIR;0.0
536;20230215053000;AIR;0.0
536;20230215054000;AIR;0.0
536;20230215055000;AIR;0.0
536;20230215060000;AIR;0.0
536;20230215061000;AIR;0.0
536;20230215062000;AIR;0.0
536;20230215063000;AIR;0.0
536;20230215064000;AIR;0.0
536;20230215065000;AIR;0.0
536;20230215070000;AIR;0.0
536;20230215071000;AIR;0.0
536;20230215072000;AIR;0.0
536;20230215073000;AIR;0.0
536;20230215074000;AIR;0.0
536;20230215075000;AIR;0.0
536;20230215080000;AIR;0.0
536;20230215081000;AIR;0.0
536;20230215082000;AIR;0.0
536;20230215083000;AIR;0.0
536;20230215084000;AIR;0.0
536;20230215085000;AIR;0.0
536;20230215090000;AIR;0.0
536;20230215091000;AIR;0.0
536;20230215092000;AIR;0.0
536;20230215093000;AIR;0.0
536;20230215094000;AIR;0.0
536;20230215095000;AIR;0.0
536;20230215100000;AIR;0.0
536;20230215101000;AIR;0.0
536;20230215102000;AIR;0.0
536;20230215103000;AIR;0.0
536;20230215104000;AIR;0.0
536;20230215105000;AIR;0.0
536;20230215110000;AIR;0.0
536;20230215111000;AIR;0.0
536;20230215112000;AIR;0.0
536;20230215113000;AIR;0.0
536;20230215114000;AIR;0.0
536;20230215115000;AIR;0.0
536;20230215120000;AIR;0.0
536;20230215121000;AIR;0.0
536;20230215122000;AIR;0.0
536;20230215123000;AIR;0.0
536;20230215124000;AIR;0.0
536;20230215125000;AIR;0.0
536;20230215130000;AIR;0.0
536;20230215131000;AIR;0.0
536;20230215132000;AIR;0.0
536;20230215133000;AIR;0.0
536;20230215134000;AIR;0.0
536;20230215135000;AIR;0.0
536;20230215140000;AIR;0.0
536;20230215141000;AIR;0.0
536;20230215142000;AIR;0.0
536;20230215143000;AIR;0.0
536;20230215144000;AIR;0.0
536;20230215145000;AIR;0.0
536;20230215150000;AIR;0.0
536;20230215151000;AIR;0.0
536;20230215152000;AIR;0.0
536;20230215153000;AIR;0.0
536;20230215154000;AIR;0.0
536;20230215155000;AIR;0.0
536;20230215160000;AIR;0.0
536;20230215161000;AIR;0.0
536;20230215162000;AIR;0.0
536;20230215163000;AIR;0.0
536;20230215164000;AIR;0.0
536;20230215165000;AIR;0.0
536;20230215170000;AIR;0.0
536;20230215171000;AIR;0.0
536;20230215172000;AIR;0.0
536;20230215173000;AIR;0.0
536;20230215174000;AIR;0.0
536;20230215175000;AIR;0.0
536;20230215180000;AIR;0.0
536;20230215181000;AIR;0.0
536;20230215182000;AIR;0.0
536;20230215183000;AIR;0.0
536;20230215184000;AIR;0.0
536;20230215185000;AIR;0.0
536;20230215190000;AIR;0.0
536;20230215191000;AIR;0.0
536;20230215192000;AIR;0.0
536;20230215193000;AIR;0.0
536;20230215194000;AIR;0.0
536;20230215195000;AIR;0.0
536;20230215200000;AIR;0.0
536;20230215201000;AIR;0.0
536;20230215202000;AIR;0.0
536;20230215203000;AIR;0.0
536;20230215204000;AIR;0.0
536;20230215205000;AIR;0.0
536;20230215210000;AIR;0.0
536;20230215211000;AIR;0.0
536;20230215212000;AIR;0.0
536;20230215213000;AIR;0.0
536;20230215214000;AIR;0.0
536;20230215215000;AIR;0.0
536;20230215220000;AIR;0.0
536;20230215221000;AIR;0.0
536;20230215222000;AIR;0.0
536;20230215223000;AIR;0.0
536;20230215224000;AIR;0.0
536;20230215225000;AIR;0.0
536;20230215230000;AIR;0.0
536;20230215231000;AIR;0.0
536;20230215232000;AIR;0.0
536;20230215233000;AIR;0.0
536;20230215234000;AIR;0.0
536;20230215235000;AIR;0.0
536;20230216000000;AIR;0.0
536;20230216001000;AIR;0.0
536;20230216002000;AIR;0.0
536;20230216003000;AIR;0.0
536;20230216004000;AIR;0.0
536;20230216005000;AIR;0.0
536;20230216010000;AIR;0.0
536;20230216011000;AIR;0.0
536;20230216012000;AIR;0.0
536;20230216013000;AIR;0.0
536;20230216014000;AIR;0.0
536;20230216015000;AIR;0.0
536;20230216020000;AIR;0.0
536;20230216021000;AIR;0.0
536;20230216022000;AIR;0.0
536;20230216023000;AIR;0.0
536;20230216024000;AIR;0.0
536;20230216025000;AIR;0.0
536;20230216030000;AIR;0.0
536;20230216031000;AIR;0.0
536;20230216032000;AIR;0.0
536;20230216033000;AIR;0.0
536;20230216034000;AIR;0.0
536;20230216035000;AIR;0.0
536;20230216040000;AIR;0.0
536;20230216041000;AIR;0.0
536;20230216042000;AIR;0.0
536;20230216043000;AIR;0.0
536;20230216044000;AIR;0.0
536;20230216045000;AIR;0.0
536;20230216050000;AIR;0.0
536;20230216051000;AIR;0.0
536;20230216052000;AIR;0.0
536;20230216053000;AIR;0.0
536;20230216054000;AIR;0.0
536;20230216055000;AIR;0.0
536;20230216060000;AIR;0.0
536;20230216061000;AIR;0.0
536;20230216062000;AIR;0.0
536;20230216063000;AIR;0.0
536;20230216064000;AIR;0.0
536;20230216065000;AIR;0.0
536;20230216070000;AIR;0.0
536;20230216071000;AIR;0.0
536;20230216072000;AIR;0.0
536;20230216073000;AIR;0.0
536;20230216074000;AIR;0.0
536;20230216075000;AIR;0.0
536;20230216080000;AIR;0.0
536;20230216081000;AIR;0.0
536;20230216082000;AIR;0.0
536;20230216083000;AIR;0.0
536;20230216084000;AIR;0.0
536;20230216085000;AIR;0.0
536;20230216090000;AIR;0.0
536;20230216091000;AIR;0.0
536;20230216092000;AIR;0.0
536;20230216093000;AIR;0.0
536;20230216094000;AIR;0.0
536;20230216095000;AIR;0.0
536;20230216100000;AIR;0.0
536;20230216101000;AIR;0.0
536;20230216102000;AIR;0.0
536;20230216103000;AIR;0.0
536;20230216104000;AIR;0.0
536;20230216105000;AIR;0.0
536;20230216110000;AIR;0.0
536;20230216111000;AIR;0.0
536;20230216112000;AIR;0.0
536;20230216113000;AIR;0.0
536;20230216114000;AIR;0.0
536;20230216115000;AIR;0.0
536;20230216120000;AIR;0.0
536;20230216121000;AIR;0.0
536;20230216122000;AIR;0.0
536;20230216123000;AIR;0.0
536;20230216124000;AIR;0.0
536;20230216125000;AIR;0.0
536;20230216130000;AIR;0.0
536;20230216131000;AIR;0.0
536;20230216132000;AIR;0.0
536;20230216133000;AIR;0.0
536;20230216134000;AIR;0.0
536;20230216135000;AIR;0.0
536;20230216140000;AIR;0.0
536;20230216141000;AIR;0.0
536;20230216142000;AIR;0.0
536;20230216143000;AIR;0.0
536;20230216144000;AIR;0.0
536;20230216145000;AIR;0.0
536;20230216150000;AIR;0.0
536;20230216151000;AIR;0.0
536;20230216152000;AIR;0.0
536;20230216153000;AIR;0.0
536;20230216154000;AIR;0.0
536;20230216155000;AIR;0.0
536;20230216160000;AIR;0.0
536;20230216161000;AIR;0.0
536;20230216162000;AIR;0.0
536;20230216163000;AIR;0.0
536;20230216164000;AIR;0.0
536;20230216165000;AIR;0.0
536;20230216170000;AIR;0.0
536;20230216171000;AIR;0.0
536;20230216172000;AIR;0.0
536;20230216173000;AIR;0.0
536;20230216174000;AIR;0.0
536;20230216175000;AIR;0.0
536;20230216180000;AIR;0.0
536;20230216181000;AIR;0.0
536;20230216182000;AIR;0.0
536;20230216183000;AIR;0.0
536;20230216184000;AIR;0.0
536;20230216185000;AIR;0.0
536;20230216190000;AIR;0.0
536;20230216191000;AIR;0.0
536;20230216192000;AIR;0.0
536;20230216193000;AIR;0.0
536;20230216194000;AIR;0.0
536;20230216195000;AIR;0.0
536;20230216200000;AIR;0.0
536;20230216201000;AIR;0.0
536;20230216202000;AIR;0.0
536;20230216203000;AIR;0.0
536;20230216204000;AIR;0.0
536;20230216205000;AIR;0.0
536;20230216210000;AIR;0.0
536;20230216211000;AIR;0.0
536;20230216212000;AIR;0.0
536;20230216213000;AIR;0.0
536;20230216214000;AIR;0.0
536;20230216215000;AIR;0.0
536;20230216220000;AIR;0.0
536;20230216221000;AIR;0.0
536;20230216222000;AIR;0.0
536;20230216223000;AIR;0.0
536;20230216224000;AIR;0.0
536;20230216225000;AIR;0.0
536;20230216230000;AIR;0.0
536;20230216231000;AIR;0.0
536;20230216232000;AIR;0.0
536;20230216233000;AIR;0.0
536;20230216234000;AIR;0.0
536;20230216235000;AIR;0.0
536;20230217000000;AIR;0.0
536;20230217001000;AIR;0.0
536;20230217002000;AIR;0.0
536;20230217003000;AIR;0.0
536;20230217004000;AIR;0.0
536;20230217005000;AIR;0.0
536;20230217010000;AIR;0.0
536;20230217011000;AIR;0.0
536;20230217012000;AIR;0.0
536;20230217013000;AIR;0.0
536;20230217014000;AIR;0.0
536;20230217015000;AIR;0.0
536;20230217020000;AIR;0.0
536;20230217021000;AIR;0.0
536;20230217022000;AIR;0.0
536;20230217023000;AIR;0.0
536;20230217024000;AIR;0.0
536;20230217025000;AIR;0.0
536;20230217030000;AIR;0.0
536;20230217031000;AIR;0.0
536;20230217032000;AIR;0.0
536;20230217033000;AIR;0.0
536;20230217034000;AIR;0.0
536;20230217035000;AIR;0.0
536;20230217040000;AIR;0.0
536;20230217041000;AIR;0.0
536;20230217042000;AIR;0.0
536;20230217043000;AIR;0.0
536;20230217044000;AIR;0.0
536;20230217045000;AIR;0.0
536;20230217050000;AIR;0.0
536;20230217051000;AIR;0.0
536;20230217052000;AIR;0.0
536;20230217053000;AIR;0.0
536;20230217054000;AIR;0.0
536;20230217055000;AIR;0.0
536;20230217060000;AIR;0.0
536;20230217061000;AIR;0.0
536;20230217062000;AIR;0.0
536;20230217063000;AIR;0.0
536;20230217064000;AIR;0.0
536;20230217065000;AIR;0.0
536;20230217070000;AIR;0.0
536;20230217071000;AIR;0.0
536;20230217072000;AIR;0.0
536;20230217073000;AIR;0.0
536;20230217074000;AIR;0.0
536;20230217075000;AIR;0.0
536;20230217080000;AIR;0.0
536;20230217081000;AIR;0.0
536;20230217082000;AIR;0.0
536;20230217083000;AIR;0.0
536;20230217084000;AIR;0.0
536;20230217085000;AIR;0.0
536;20230217090000;AIR;0.0
536;20230217091000;AIR;0.0
536;20230217092000;AIR;0.0
536;20230217093000;AIR;0.0
536;20230217094000;AIR;0.0
536;20230217095000;AIR;0.0
536;20230217100000;AIR;0.0
536;20230217101000;AIR;0.0
536;20230217102000;AIR;0.0
536;20230217103000;AIR;0.0
536;20230217104000;AIR;0.0
536;20230217105000;AIR;0.0
536;20230217110000;AIR;0.0
536;20230217111000;AIR;0.0
536;20230217112000;AIR;0.0
536;20230217113000;AIR;0.0
536;20230217114000;AIR;0.0
536;20230217115000;AIR;0.0
