station;termin;nat_abbr;dkl010z0;fkl010z0;fkl010z1;fu3010z0;fu3010z1;fve010z0;gre000z0;oli000z0;pp0qffs0;pp0qnhs0;ppz700s0;ppz850s0;prestas0;pva200s0;rre150z0;sre000z0;tde200s0;tre005s0;tre200s0;ure200s0;wcc006s1
75;20230301122000;BAS;287;0.5;1.3;1.8;4.7;0.5;148;298;1021.2;1019.6;;;981.8;4.9;0.0;0;-3.0;2.2;0.6;76.6;
75;20230301123000;BAS;322;0.9;1.9;3.2;6.8;0.8;163;299;1021.1;1019.5;;;981.7;4.9;0.0;0;-3.0;2.7;1.0;74.4;
75;20230301124000;BAS;313;0.8;1.7;2.9;6.1;0.8;164;299;1020.8;1019.3;;;981.5;5.0;0.0;0;-2.8;3.3;1.3;74.1;
75;20230301125000;BAS;359;0.4;1.2;1.4;4.3;0.2;177;300;1020.7;1019.2;;;981.4;4.9;0.0;0;-3.1;3.7;1.4;71.9;
75;20230301130000;BAS;351;1.2;2.2;4.3;7.9;1.0;194;300;1020.5;1019.1;;;981.3;5.0;0.0;0;-2.7;4.1;1.9;71.3;
75;20230301131000;BAS;330;1.0;2.0;3.6;7.2;0.9;211;299;1020.4;1018.9;;;981.2;4.9;0.0;0;-2.9;4.7;1.9;70.3;
75;20230301132000;BAS;309;1.5;2.8;5.4;10.1;1.4;172;301;1020.5;1018.9;;;981.2;4.9;0.0;0;-3.0;4.4;1.7;70.8;
75;20230301133000;BAS;305;1.6;2.9;5.8;10.4;1.4;150;302;1020.3;1018.8;;;981.1;5.0;0.0;0;-2.8;4.0;2.1;70.2;
75;20230301134000;BAS;301;1.2;2.0;4.3;7.2;1.1;124;302;1020.3;1018.8;;;981.1;4.9;0.0;0;-3.0;3.8;2.0;69.2;
75;20230301135000;BAS;272;0.8;1.4;2.9;5.0;0.7;112;302;1020.3;1018.8;;;981.1;4.9;0.0;0;-3.1;3.4;2.0;68.9;
75;20230301140000;BAS;284;0.6;1.4;2.2;5.0;0.6;109;303;1020.2;1018.7;;;981.0;4.8;0.0;0;-3.3;3.2;2.1;67.6;
75;20230301141000;BAS;283;0.7;1.5;2.5;5.4;0.7;111;303;1020.1;1018.6;;;980.9;4.9;0.0;0;-3.1;3.4;2.2;68.0;
75;20230301142000;BAS;305;0.8;1.4;2.9;5.0;0.7;96;303;1020.1;1018.6;;;980.9;4.8;0.0;0;-3.1;3.4;2.2;67.7;
75;20230301143000;BAS;11;0.9;1.7;3.2;6.1;0.7;87;304;1020.0;1018.6;;;980.9;4.9;0.0;0;-3.0;3.5;2.6;66.6;
75;20230301144000;BAS;46;0.4;1.4;1.4;5.0;0.3;88;304;1020.0;1018.6;;;980.9;4.9;0.0;0;-3.0;3.4;2.6;66.6;
75;20230301145000;BAS;20;0.5;1.3;1.8;4.7;0.5;91;304;1020.1;1018.7;;;981.0;4.9;0.0;0;-3.1;3.6;2.6;66.0;
75;20230301150000;BAS;56;0.8;1.9;2.9;6.8;0.7;82;304;1020.1;1018.7;;;981.0;4.8;0.0;0;-3.4;3.7;2.5;65.1;
75;20230301151000;BAS;75;0.9;2.4;3.2;8.6;0.8;79;304;1020.0;1018.6;;;980.9;4.9;0.0;0;-3.1;3.5;2.7;65.7;
75;20230301152000;BAS;30;0.4;0.9;1.4;3.2;0.2;85;303;1020.0;1018.6;;;980.9;4.8;0.0;0;-3.1;3.6;2.7;65.3;
75;20230301153000;BAS;21;0.5;1.4;1.8;5.0;0.4;108;294;1019.8;1018.4;;;980.7;4.8;0.0;0;-3.2;3.8;2.8;64.7;
75;20230301154000;BAS;66;0.8;2.2;2.9;7.9;0.8;130;273;1019.8;1018.4;;;980.7;4.7;0.0;3;-3.5;4.1;2.9;62.9;
75;20230301155000;BAS;39;1.0;2.3;3.6;8.3;0.8;130;247;1019.7;1018.4;;;980.7;4.9;0.0;4;-3.0;4.0;3.0;64.5;
75;20230301160000;BAS;69;1.9;4.6;6.8;16.6;1.8;103;240;1019.8;1018.4;;;980.7;4.8;0.0;3;-3.4;3.6;2.9;63.3;
75;20230301161000;BAS;99;1.3;2.6;4.7;9.4;1.2;83;236;1019.8;1018.4;;;980.7;4.9;0.0;0;-3.1;2.5;2.7;65.5;
75;20230301162000;BAS;87;2.9;5.8;10.4;20.9;2.7;62;233;1019.8;1018.4;;;980.7;4.7;0.0;0;-3.5;1.9;2.7;63.5;
75;20230301163000;BAS;102;2.7;5.8;9.7;20.9;2.5;56;232;1019.7;1018.3;;;980.6;4.7;0.0;0;-3.6;1.6;2.8;62.9;
75;20230301164000;BAS;116;2.4;4.2;8.6;15.1;2.2;37;231;1019.8;1018.4;;;980.7;4.7;0.0;0;-3.6;1.0;2.5;63.9;
75;20230301165000;BAS;105;2.2;5.6;7.9;20.2;2.1;27;237;1019.9;1018.5;;;980.8;4.6;0.0;0;-3.7;0.6;2.3;64.3;
75;20230301170000;BAS;112;1.6;3.9;5.8;14.0;1.5;15;238;1019.9;1018.5;;;980.8;4.6;0.0;0;-3.8;0.1;2.3;64.0;
75;20230301171000;BAS;119;1.6;2.9;5.8;10.4;1.5;9;270;1019.9;1018.5;;;980.8;4.7;0.0;0;-3.5;0.2;2.3;65.2;
75;20230301172000;BAS;129;1.8;4.2;6.5;15.1;1.8;3;276;1020.0;1018.6;;;980.9;4.7;0.0;0;-3.6;0.6;2.5;64.1;
75;20230301173000;BAS;115;2.1;4.7;7.6;16.9;2.1;0;289;1020.1;1018.7;;;981.0;4.7;0.0;0;-3.7;1.0;2.5;63.7;
75;20230301174000;BAS;124;1.6;3.2;5.8;11.5;1.5;0;297;1020.1;1018.7;;;981.0;4.7;0.0;0;-3.5;1.3;2.4;64.8;
75;20230301175000;BAS;124;1.8;3.7;6.5;13.3;1.8;0;300;1020.2;1018.8;;;981.1;4.7;0.0;0;-3.5;1.5;2.5;64.4;
75;20230301180000;BAS;121;1.9;3.5;6.8;12.6;1.9;0;298;1020.4;1019.1;;;981.3;4.7;0.0;0;-3.6;1.6;2.5;63.9;
75;20230301181000;BAS;128;1.7;3.3;6.1;11.9;1.6;0;294;1020.5;1019.1;;;981.3;4.7;0.0;0;-3.6;1.5;2.4;64.7;
75;20230301182000;BAS;130;1.3;2.4;4.7;8.6;1.3;0;301;1020.5;1019.1;;;981.3;4.7;0.0;0;-3.6;1.5;2.4;64.7;
75;20230301183000;BAS;133;1.6;2.8;5.8;10.1;1.6;0;302;1020.5;1019.1;;;981.3;4.7;0.0;0;-3.5;1.6;2.3;65.5;
75;20230301184000;BAS;151;1.6;2.5;5.8;9.0;1.5;0;303;1020.5;1019.1;;;981.3;4.8;0.0;0;-3.3;1.6;2.2;66.7;
75;20230301185000;BAS;151;1.7;2.5;6.1;9.0;1.7;0;304;1020.4;1018.9;;;981.2;4.8;0.0;0;-3.3;1.5;2.3;66.3;
75;20230301190000;BAS;177;1.5;2.6;5.4;9.4;1.5;0;304;1020.3;1018.8;;;981.1;4.9;0.0;0;-3.1;1.5;2.1;68.3;
75;20230301191000;BAS;144;0.6;1.5;2.2;5.4;0.5;0;301;1020.3;1018.8;;;981.1;4.8;0.0;0;-3.2;1.3;2.1;67.7;
75;20230301192000;BAS;200;0.3;0.7;1.1;2.5;0.2;0;301;1020.2;1018.7;;;981.0;4.8;0.0;0;-3.2;1.0;1.9;68.8;
75;20230301193000;BAS;252;0.2;0.7;0.7;2.5;0.2;0;303;1020.2;1018.7;;;981.0;4.9;0.0;0;-3.0;0.8;1.8;70.4;
75;20230301194000;BAS;125;0.7;1.4;2.5;5.0;0.6;0;304;1020.0;1018.6;;;980.9;4.7;0.0;0;-3.4;1.0;2.3;65.9;
75;20230301195000;BAS;136;0.9;1.8;3.2;6.5;0.8;0;304;1019.9;1018.5;;;980.8;4.8;0.0;0;-3.3;1.2;2.3;66.4;
75;20230301200000;BAS;139;0.7;2.2;2.5;7.9;0.6;0;304;1019.8;1018.4;;;980.7;4.8;0.0;0;-3.3;1.3;2.3;66.4;
75;20230301201000;BAS;122;0.3;0.9;1.1;3.2;0.3;0;304;1019.7;1018.2;;;980.5;4.9;0.0;0;-3.0;1.3;2.0;69.4;
75;20230301202000;BAS;0;0.0;0.3;0.0;1.1;0.0;0;304;1019.6;1018.2;;;980.5;4.8;0.0;0;-3.3;1.0;2.2;66.9;
75;20230301203000;BAS;0;0.0;0.4;0.0;1.4;0.0;0;305;1019.7;1018.2;;;980.5;4.9;0.0;0;-3.1;0.9;1.9;69.3;
75;20230301204000;BAS;103;0.9;1.6;3.2;5.8;0.9;0;305;1019.6;1018.2;;;980.5;4.8;0.0;0;-3.2;1.0;2.4;66.7;
75;20230301205000;BAS;95;0.5;1.1;1.8;4.0;0.5;0;306;1019.5;1018.1;;;980.4;4.9;0.0;0;-3.0;1.1;2.2;68.4;
75;20230301210000;BAS;70;0.7;1.5;2.5;5.4;0.6;0;306;1019.5;1018.1;;;980.4;4.8;0.0;0;-3.2;1.1;2.4;66.6;
75;20230301211000;BAS;88;0.9;1.8;3.2;6.5;0.9;0;307;1019.4;1018.0;;;980.3;4.9;0.0;0;-3.0;1.3;2.3;67.9;
75;20230301212000;BAS;83;0.6;1.2;2.2;4.3;0.6;0;307;1019.3;1017.9;;;980.2;4.9;0.0;0;-3.0;1.3;2.2;68.2;
75;20230301213000;BAS;83;0.9;1.6;3.2;5.8;0.8;0;307;1019.2;1017.8;;;980.1;4.9;0.0;0;-3.0;1.3;2.2;68.4;
75;20230301214000;BAS;58;0.3;0.8;1.1;2.9;0.3;0;307;1019.0;1017.6;;;979.9;4.8;0.0;0;-3.2;1.3;2.3;67.0;
75;20230301215000;BAS;51;0.2;0.4;0.7;1.4;0.2;0;308;1018.9;1017.5;;;979.8;4.9;0.0;0;-3.0;1.1;2.1;69.0;
75;20230301220000;BAS;30;0.2;0.4;0.7;1.4;0.2;0;308;1018.8;1017.4;;;979.7;5.0;0.0;0;-2.8;1.0;2.0;70.3;
75;20230301221000;BAS;73;0.3;0.6;1.1;2.2;0.3;0;308;1018.8;1017.4;;;979.7;5.0;0.0;0;-2.8;1.0;2.0;70.6;
75;20230301222000;BAS;93;0.4;1.4;1.4;5.0;0.4;0;307;1018.7;1017.3;;;979.6;5.0;0.0;0;-2.8;1.0;2.1;70.1;
75;20230301223000;BAS;101;0.6;1.2;2.2;4.3;0.5;0;307;1018.7;1017.3;;;979.6;5.0;0.0;0;-2.6;1.1;2.1;70.9;
75;20230301224000;BAS;101;0.4;0.8;1.4;2.9;0.4;0;307;1018.7;1017.3;;;979.6;5.0;0.0;0;-2.6;1.1;2.1;70.8;
75;20230301225000;BAS;80;0.1;0.4;0.4;1.4;0.1;0;307;1018.7;1017.2;;;979.5;5.0;0.0;0;-2.6;1.1;1.9;71.8;
75;20230301230000;BAS;0;0.0;0.3;0.0;1.1;0.0;0;307;1018.5;1017.0;;;979.3;5.1;0.0;0;-2.5;1.0;1.8;72.9;
75;20230301231000;BAS;235;0.5;0.7;1.8;2.5;0.5;0;307;1018.4;1016.9;;;979.2;5.3;0.0;0;-1.9;1.2;1.6;77.7;
75;20230301232000;BAS;228;0.2;0.7;0.7;2.5;0.2;0;308;1018.4;1016.9;;;979.2;5.1;0.0;0;-2.5;1.1;1.8;73.2;
75;20230301233000;BAS;240;0.2;0.4;0.7;1.4;0.2;0;308;1018.2;1016.8;;;979.1;5.0;0.0;0;-2.6;1.1;1.9;71.9;
75;20230301234000;BAS;250;0.8;1.6;2.9;5.8;0.7;0;308;1018.1;1016.7;;;979.0;5.1;0.0;0;-2.4;1.2;1.9;73.3;
75;20230301235000;BAS;245;0.7;1.3;2.5;4.7;0.7;0;308;1018.1;1016.6;;;978.9;5.2;0.0;0;-2.2;1.3;1.7;75.0;
75;20230302000000;BAS;217;0.3;0.5;1.1;1.8;0.3;0;308;1018.1;1016.6;;;978.9;5.3;0.0;0;-1.9;1.1;1.5;78.2;
75;20230302001000;BAS;191;0.3;0.6;1.1;2.2;0.3;0;308;1018.1;1016.6;;;978.9;5.2;0.0;0;-2.2;1.1;1.7;75.4;
75;20230302002000;BAS;207;0.2;0.5;0.7;1.8;0.2;0;308;1018.1;1016.6;;;978.9;5.4;0.0;0;-1.6;1.0;1.5;79.6;
75;20230302003000;BAS;237;0.8;1.1;2.9;4.0;0.7;0;308;1018.0;1016.5;;;978.8;5.3;0.0;0;-1.8;1.1;1.5;78.6;
75;20230302004000;BAS;227;0.8;1.1;2.9;4.0;0.8;0;308;1018.0;1016.5;;;978.8;5.4;0.0;0;-1.8;1.1;1.5;78.9;
75;20230302005000;BAS;222;0.5;0.7;1.8;2.5;0.5;0;308;1017.9;1016.4;;;978.7;5.3;0.0;0;-2.1;1.0;1.6;76.6;
75;20230302010000;BAS;219;0.3;0.5;1.1;1.8;0.3;0;308;1017.7;1016.3;;;978.6;5.1;0.0;0;-2.4;1.0;1.7;74.3;
75;20230302011000;BAS;206;0.1;0.3;0.4;1.1;0.1;0;308;1017.6;1016.2;;;978.5;5.1;0.0;0;-2.4;1.0;1.7;74.2;
75;20230302012000;BAS;198;0.1;0.5;0.4;1.8;0.1;0;308;1017.6;1016.2;;;978.5;5.3;0.0;0;-2.1;1.0;1.7;76.1;
75;20230302013000;BAS;246;0.5;0.7;1.8;2.5;0.4;0;308;1017.5;1016.1;;;978.4;5.1;0.0;0;-2.4;1.1;1.8;73.8;
75;20230302014000;BAS;288;0.3;0.6;1.1;2.2;0.3;0;308;1017.6;1016.1;;;978.4;5.3;0.0;0;-1.8;1.0;1.5;78.5;
75;20230302015000;BAS;289;0.3;0.6;1.1;2.2;0.3;0;308;1017.4;1016.0;;;978.3;5.1;0.0;0;-2.4;1.0;1.8;73.6;
75;20230302020000;BAS;298;0.4;0.8;1.4;2.9;0.4;0;308;1017.2;1015.8;;;978.1;5.1;0.0;0;-2.4;1.0;1.7;74.3;
75;20230302021000;BAS;292;0.4;0.6;1.4;2.2;0.4;0;308;1017.1;1015.6;;;978.0;5.1;0.0;0;-2.6;1.0;1.8;72.7;
75;20230302022000;BAS;268;0.5;0.8;1.8;2.9;0.5;0;308;1017.1;1015.6;;;978.0;5.2;0.0;0;-2.3;1.2;1.7;74.8;
75;20230302023000;BAS;290;0.5;0.9;1.8;3.2;0.4;0;308;1017.0;1015.5;;;977.9;5.2;0.0;0;-2.3;1.1;1.8;74.4;
75;20230302024000;BAS;288;0.7;1.2;2.5;4.3;0.7;0;308;1017.1;1015.6;;;978.0;5.2;0.0;0;-2.3;1.1;1.7;74.8;
75;20230302025000;BAS;282;0.6;1.3;2.2;4.7;0.6;0;308;1017.1;1015.6;;;978.0;5.2;0.0;0;-2.2;1.2;1.7;75.3;
75;20230302030000;BAS;304;1.1;1.8;4.0;6.5;1.1;0;308;1017.2;1015.8;;;978.1;5.1;0.0;0;-2.5;1.2;1.7;73.6;
75;20230302031000;BAS;305;0.7;1.3;2.5;4.7;0.7;0;308;1017.1;1015.6;;;978.0;5.2;0.0;0;-2.3;1.1;1.6;75.2;
75;20230302032000;BAS;309;0.7;1.4;2.5;5.0;0.7;0;308;1017.1;1015.6;;;978.0;5.1;0.0;0;-2.5;1.1;1.6;74.2;
75;20230302033000;BAS;317;0.6;1.2;2.2;4.3;0.5;0;308;1017.2;1015.8;;;978.1;5.1;0.0;0;-2.6;1.1;1.6;73.7;
75;20230302034000;BAS;299;1.0;2.0;3.6;7.2;0.9;0;307;1017.3;1015.9;;;978.2;5.0;0.0;0;-2.8;1.1;1.7;71.9;
75;20230302035000;BAS;297;1.1;1.9;4.0;6.8;1.0;0;307;1017.3;1015.9;;;978.2;5.0;0.0;0;-2.7;1.1;1.6;73.1;
75;20230302040000;BAS;307;1.2;2.3;4.3;8.3;1.1;0;307;1017.5;1016.0;;;978.3;5.0;0.0;0;-2.7;1.0;1.3;74.5;
75;20230302041000;BAS;309;0.9;1.9;3.2;6.8;0.9;0;306;1017.5;1016.0;;;978.3;5.1;0.0;0;-2.5;0.9;1.3;75.5;
75;20230302042000;BAS;317;1.1;2.3;4.0;8.3;1.0;0;306;1017.7;1016.2;;;978.5;5.0;0.0;0;-2.8;0.8;1.1;75.2;
75;20230302043000;BAS;319;1.3;2.3;4.7;8.3;1.2;0;306;1017.7;1016.2;;;978.5;5.0;0.0;0;-2.8;0.7;1.1;75.3;
75;20230302044000;BAS;294;1.6;2.6;5.8;9.4;1.5;0;306;1017.9;1016.3;;;978.6;4.9;0.0;0;-2.9;0.7;1.0;75.1;
75;20230302045000;BAS;300;1.3;2.3;4.7;8.3;1.2;0;305;1018.0;1016.4;;;978.7;4.9;0.0;0;-3.0;0.6;1.0;74.3;
75;20230302050000;BAS;293;0.7;2.0;2.5;7.2;0.6;0;305;1018.0;1016.4;;;978.7;4.9;0.0;0;-3.0;0.6;0.8;75.4;
75;20230302051000;BAS;315;0.9;1.7;3.2;6.1;0.8;0;305;1018.1;1016.5;;;978.8;4.9;0.0;0;-3.0;0.5;0.7;76.2;
75;20230302052000;BAS;308;1.6;2.6;5.8;9.4;1.6;0;304;1018.2;1016.6;;;978.9;4.9;0.0;0;-3.1;0.4;0.6;76.1;
75;20230302053000;BAS;316;1.4;2.3;5.0;8.3;1.3;0;304;1018.3;1016.6;;;978.9;4.8;0.0;0;-3.3;0.3;0.4;76.3;
75;20230302054000;BAS;308;1.2;1.9;4.3;6.8;1.2;0;304;1018.3;1016.7;;;979.0;4.9;0.0;0;-3.0;0.2;0.5;77.1;
75;20230302055000;BAS;293;1.0;2.3;3.6;8.3;0.9;0;304;1018.3;1016.7;;;979.0;4.9;0.0;0;-3.0;0.2;0.5;77.5;
75;20230302060000;BAS;310;1.3;2.5;4.7;9.0;1.3;0;304;1018.5;1016.8;;;979.1;4.8;0.0;0;-3.1;0.2;0.4;77.1;
75;20230302061000;BAS;296;1.3;2.8;4.7;10.1;1.2;0;304;1018.5;1016.8;;;979.1;4.9;0.0;0;-3.1;0.1;0.4;77.3;
75;20230302062000;BAS;289;1.1;2.1;4.0;7.6;1.0;1;304;1018.7;1017.0;;;979.3;4.9;0.0;0;-3.1;0.1;0.3;78.0;
75;20230302063000;BAS;290;0.8;1.5;2.9;5.4;0.8;2;304;1018.8;1017.1;;;979.4;4.9;0.0;0;-3.1;0.1;0.3;77.9;
75;20230302064000;BAS;287;0.9;1.8;3.2;6.5;0.8;5;304;1018.9;1017.2;;;979.5;4.9;0.0;0;-3.0;0.2;0.3;78.6;
75;20230302065000;BAS;284;0.7;1.6;2.5;5.8;0.6;8;304;1018.9;1017.2;;;979.5;4.9;0.0;0;-2.9;0.2;0.3;79.0;
75;20230302070000;BAS;260;0.8;1.7;2.9;6.1;0.7;11;304;1019.0;1017.3;;;979.6;4.9;0.0;0;-2.9;0.2;0.3;79.1;
75;20230302071000;BAS;278;0.7;1.4;2.5;5.0;0.6;14;304;1019.0;1017.3;;;979.6;4.9;0.0;0;-2.9;0.3;0.3;78.9;
75;20230302072000;BAS;308;0.8;1.4;2.9;5.0;0.7;18;304;1019.1;1017.4;;;979.7;5.0;0.0;0;-2.8;0.4;0.4;78.8;
75;20230302073000;BAS;356;0.7;1.4;2.5;5.0;0.4;22;304;1019.3;1017.6;;;979.9;4.9;0.0;0;-2.9;0.5;0.3;79.0;
75;20230302074000;BAS;308;0.5;1.1;1.8;4.0;0.5;26;304;1019.3;1017.6;;;979.9;5.0;0.0;0;-2.8;0.6;0.5;78.7;
75;20230302075000;BAS;293;0.5;1.2;1.8;4.3;0.5;36;305;1019.3;1017.6;;;979.9;5.0;0.0;0;-2.7;0.8;0.6;78.7;
75;20230302080000;BAS;317;0.5;1.6;1.8;5.8;0.4;41;305;1019.3;1017.6;;;979.9;5.1;0.0;0;-2.6;1.0;0.6;79.3;
75;20230302081000;BAS;306;0.7;1.1;2.5;4.0;0.7;46;305;1019.4;1017.7;;;980.0;5.0;0.0;0;-2.8;1.1;0.6;77.8;
75;20230302082000;BAS;291;0.7;1.6;2.5;5.8;0.6;52;305;1019.5;1017.8;;;980.1;5.0;0.0;0;-2.6;1.3;0.7;78.4;
75;20230302083000;BAS;280;0.7;1.5;2.5;5.4;0.7;57;305;1019.5;1017.8;;;980.1;5.0;0.0;0;-2.8;1.3;0.7;77.5;
75;20230302084000;BAS;320;0.6;1.7;2.2;6.1;0.5;59;305;1019.5;1017.9;;;980.2;5.1;0.0;0;-2.5;1.5;0.9;78.1;
75;20230302085000;BAS;331;0.6;1.3;2.2;4.7;0.6;69;305;1019.4;1017.8;;;980.1;5.0;0.0;0;-2.6;1.8;0.8;77.9;
75;20230302090000;BAS;336;0.9;1.7;3.2;6.1;0.8;83;305;1019.4;1017.8;;;980.1;5.1;0.0;0;-2.4;2.1;1.1;77.5;
75;20230302091000;BAS;339;1.0;2.0;3.6;7.2;0.9;83;305;1019.5;1017.9;;;980.2;5.1;0.0;0;-2.5;2.2;1.0;77.3;
75;20230302092000;BAS;301;0.6;1.1;2.2;4.0;0.6;93;305;1019.5;1017.9;;;980.2;5.1;0.0;0;-2.6;2.4;1.0;77.0;
75;20230302093000;BAS;304;0.7;1.6;2.5;5.8;0.7;104;306;1019.6;1018.0;;;980.3;5.1;0.0;0;-2.3;2.7;1.3;76.6;
75;20230302094000;BAS;305;1.0;2.4;3.6;8.6;1.0;112;306;1019.7;1018.1;;;980.4;5.2;0.0;0;-2.3;3.0;1.3;76.8;
75;20230302095000;BAS;316;1.0;2.0;3.6;7.2;0.9;127;306;1019.8;1018.2;;;980.5;5.2;0.0;0;-2.3;3.4;1.5;75.9;
75;20230302100000;BAS;308;1.1;2.1;4.0;7.6;1.0;137;307;1019.7;1018.2;;;980.5;5.2;0.0;0;-2.3;3.3;1.6;75.4;
75;20230302101000;BAS;292;0.7;1.6;2.5;5.8;0.6;141;307;1019.8;1018.2;;;980.5;5.1;0.0;0;-2.4;3.3;1.5;75.3;
75;20230302102000;BAS;277;0.7;1.4;2.5;5.0;0.6;145;307;1019.8;1018.3;;;980.6;5.3;0.0;0;-1.9;3.5;2.0;75.5;
75;20230302103000;BAS;313;0.8;2.1;2.9;7.6;0.7;140;307;1019.8;1018.3;;;980.6;5.1;0.0;0;-2.4;3.6;1.6;74.8;
75;20230302104000;BAS;310;0.9;1.9;3.2;6.8;0.8;168;308;1019.8;1018.3;;;980.6;5.3;0.0;0;-2.1;4.1;2.1;73.9;
75;20230302105000;BAS;321;1.0;2.3;3.6;8.3;0.8;191;308;1019.8;1018.4;;;980.7;5.3;0.0;0;-1.8;4.5;2.4;73.5;
75;20230302110000;BAS;303;1.3;2.5;4.7;9.0;1.2;193;308;1019.8;1018.4;;;980.7;5.4;0.0;0;-1.7;4.8;2.8;72.3;
75;20230302111000;BAS;313;1.9;3.1;6.8;11.2;1.8;193;308;1019.8;1018.4;;;980.7;5.2;0.0;0;-2.1;5.1;2.3;72.7;
75;20230302112000;BAS;323;1.2;2.6;4.3;9.4;1.1;129;308;1019.7;1018.3;;;980.6;5.4;0.0;0;-1.8;4.8;2.6;72.9;
75;20230302113000;BAS;323;1.0;2.2;3.6;7.9;1.0;123;308;1019.7;1018.3;;;980.6;5.3;0.0;0;-1.9;4.4;2.5;72.7;
75;20230302114000;BAS;307;1.2;2.0;4.3;7.2;1.0;175;309;1019.7;1018.3;;;980.6;5.3;0.0;0;-1.8;4.7;2.8;71.5;
75;20230302115000;BAS;288;1.2;1.8;4.3;6.5;1.1;170;309;1019.7;1018.3;;;980.6;5.3;0.0;0;-2.0;5.0;2.5;72.3;
75;20230302120000;BAS;298;1.2;1.9;4.3;6.8;1.1;178;309;1019.7;1018.3;;;980.6;5.4;0.0;0;-1.8;5.0;2.7;72.4;
75;20230302121000;BAS;296;1.4;2.8;5.0;10.1;1.2;234;309;1019.6;1018.3;;;980.6;5.4;0.0;0;-1.6;5.3;3.0;71.6;
75;20230302122000;BAS;313;1.3;2.3;4.7;8.3;1.2;250;309;1019.5;1018.2;;;980.5;5.4;0.0;0;-1.6;6.1;3.2;70.9;
75;20230302123000;BAS;331;1.3;2.2;4.7;7.9;1.2;237;309;1019.5;1018.2;;;980.5;5.5;0.0;0;-1.4;6.8;3.5;70.1;
75;20230302124000;BAS;328;1.4;2.4;5.0;8.6;1.2;276;308;1019.4;1018.2;;;980.5;5.5;0.0;0;-1.3;6.8;3.8;69.2;
75;20230302125000;BAS;359;1.6;3.2;5.8;11.5;1.5;303;306;1019.4;1018.2;;;980.5;5.5;0.0;0;-1.4;7.9;3.8;68.9;
75;20230302130000;BAS;343;1.4;2.6;5.0;9.4;1.3;365;297;1019.2;1018.1;;;980.4;5.7;0.0;0;-1.0;8.9;4.4;67.9;
75;20230302131000;BAS;360;1.5;2.7;5.4;9.7;1.2;476;273;1019.2;1018.1;;;980.4;5.7;0.0;1;-0.9;10.1;4.5;67.7;
75;20230302132000;BAS;7;1.0;2.4;3.6;8.6;0.9;568;257;1019.1;1018.0;;;980.3;5.7;0.0;10;-1.0;11.9;4.8;66.1;
75;20230302133000;BAS;360;1.2;2.8;4.3;10.1;1.0;493;245;1019.0;1018.0;;;980.3;5.7;0.0;10;-1.0;12.0;5.1;64.7;
75;20230302134000;BAS;1;1.5;2.7;5.4;9.7;1.4;472;243;1018.9;1017.9;;;980.2;5.8;0.0;10;-0.8;12.1;5.3;64.7;
75;20230302135000;BAS;356;1.2;2.2;4.3;7.9;1.0;453;244;1018.8;1017.9;;;980.2;5.8;0.0;10;-0.7;12.6;5.8;62.8;
75;20230302140000;BAS;1;1.5;2.7;5.4;9.7;1.4;264;244;1018.8;1017.8;;;980.1;5.6;0.0;2;-1.2;10.6;5.3;62.8;
75;20230302141000;BAS;24;1.2;2.2;4.3;7.9;1.1;239;250;1019.0;1017.9;;;980.2;5.4;0.0;0;-1.6;8.4;4.7;63.5;
75;20230302142000;BAS;53;0.9;1.8;3.2;6.5;0.8;340;250;1018.9;1017.9;;;980.2;5.5;0.0;6;-1.4;9.0;5.3;62.0;
75;20230302143000;BAS;14;1.0;2.0;3.6;7.2;0.8;205;249;1018.9;1017.9;;;980.2;5.5;0.0;0;-1.4;8.0;5.3;62.0;
75;20230302144000;BAS;336;0.9;2.3;3.2;8.3;0.8;194;250;1018.8;1017.8;;;980.1;5.6;0.0;0;-1.3;6.7;4.8;64.7;
75;20230302145000;BAS;8;0.9;1.9;3.2;6.8;0.9;283;247;1018.7;1017.8;;;980.1;5.6;0.0;8;-1.3;6.9;5.5;61.6;
75;20230302150000;BAS;338;1.2;2.9;4.3;10.4;1.0;295;245;1018.7;1017.8;;;980.1;5.7;0.0;10;-0.9;6.8;5.9;61.4;
75;20230302151000;BAS;339;0.6;1.8;2.2;6.5;0.5;261;245;1018.9;1017.9;;;980.2;5.5;0.0;10;-1.3;6.3;5.3;62.2;
75;20230302152000;BAS;356;1.2;3.1;4.3;11.2;1.0;251;245;1018.9;1018.0;;;980.3;5.8;0.0;10;-0.8;7.0;5.8;62.5;
75;20230302153000;BAS;338;1.2;2.3;4.3;8.3;1.1;214;245;1019.0;1018.0;;;980.3;5.6;0.0;10;-1.1;8.0;5.5;62.3;
75;20230302154000;BAS;325;1.2;2.2;4.3;7.9;1.1;185;244;1019.0;1018.0;;;980.3;5.5;0.0;10;-1.4;7.8;5.4;61.6;
75;20230302155000;BAS;335;1.2;2.3;4.3;8.3;1.0;145;243;1019.0;1018.0;;;980.3;5.5;0.0;8;-1.3;7.1;5.4;61.8;
75;20230302160000;BAS;350;0.7;1.7;2.5;6.1;0.7;101;243;1019.1;1018.1;;;980.4;5.5;0.0;7;-1.4;5.8;5.2;62.3;
75;20230302161000;BAS;331;1.0;2.5;3.6;9.0;0.9;79;243;1019.2;1018.2;;;980.5;5.6;0.0;4;-1.3;4.7;5.2;62.8;
