station;termin;nat_abbr;fn1towd0;fu3towd0;fu3towd1;gre000d0;sre000d0;ta1towd0;ta1towdn;ta1towdx;uretowd0
392;20081027000000;UEB;-6.1;;;;;8.6;;;
392;20081028000000;UEB;0.3;;;;;3.3;;;
392;20081029000000;UEB;3.4;;;;;-0.3;;;
392;20081030000000;UEB;-1.3;;;;;-0.7;;;
392;20081031000000;UEB;-1.0;;;;;4.9;;;
392;20081101000000;UEB;-3.0;;;;;10.9;;;
392;20081102000000;UEB;-3.6;;;;;12.4;;;
392;20081103000000;UEB;-0.7;;;;;10.7;;;
392;20081104000000;UEB;2.0;;;;;8.3;;;
392;20081105000000;UEB;-3.1;;;;;10.9;;;
392;20081106000000;UEB;-0.7;;;;;4.9;;;
392;20081107000000;UEB;-0.6;;;;;6.3;;;
392;20081108000000;UEB;-1.2;;;;;6.7;;;
392;20081109000000;UEB;-5.9;;;;;7.4;;;
392;20081110000000;UEB;-5.6;;;;;8.5;;;
392;20081111000000;UEB;-4.3;;;;;7.2;;;
392;20081112000000;UEB;0.1;;;;;3.0;;;
392;20081113000000;UEB;3.7;;;;;2.1;;;
392;20081114000000;UEB;2.7;;;;;2.0;;;
392;20081115000000;UEB;2.2;;;;;3.5;;;
392;20081116000000;UEB;0.2;;;;;2.6;;;
392;20081117000000;UEB;1.6;;;;;2.1;;;
392;20081118000000;UEB;-3.0;;;;;1.7;;;
392;20081119000000;UEB;-2.0;;;;;2.9;;;
392;20081120000000;UEB;-6.5;;;;;2.5;;;
392;20081121000000;UEB;-6.4;;;;;1.6;;;
392;20081122000000;UEB;-1.3;;;;;-3.4;;;
392;20081123000000;UEB;-1.9;;;;;-4.8;;;
392;20081124000000;UEB;-1.5;;;;;-1.4;;;
392;20081125000000;UEB;2.1;;;;;-2.9;;;
392;20081126000000;UEB;2.1;;;;;-3.8;;;
392;20081127000000;UEB;-2.4;;;;;-3.0;;;
392;20081128000000;UEB;0.3;;;;;-0.6;;;
392;20081129000000;UEB;-2.1;;;;;1.8;;;
392;20081130000000;UEB;-5.3;;;;;3.6;;;
392;20081201000000;UEB;-3.8;;;;;0.5;;;
392;20081202000000;UEB;-4.2;;;;;-1.6;;;
392;20081203000000;UEB;-5.9;;;;;-1.4;;;
392;20081204000000;UEB;-5.2;;;;;0.8;;;
392;20081205000000;UEB;-7.9;;;;;2.3;;;
392;20081206000000;UEB;-5.7;;;;;0.1;;;
392;20081207000000;UEB;-0.1;;;;;-0.6;;;
392;20081208000000;UEB;-1.1;;;;;-0.7;;;
392;20081209000000;UEB;-5.3;;;;;0.8;;;
392;20081210000000;UEB;2.7;;;;;-2.6;;;
392;20081211000000;UEB;1.1;;;;;-3.9;;;
392;20081212000000;UEB;0.9;;;;;-4.3;;;
392;20081213000000;UEB;-1.2;;;;;-1.7;;;
392;20081214000000;UEB;-10.8;;;;;7.7;;;
392;20081215000000;UEB;-2.7;;;;;8.2;;;
392;20081216000000;UEB;-0.3;;;;;3.1;;;
392;20081217000000;UEB;-0.8;;;;;-3.5;;;
392;20081218000000;UEB;0.0;;;;;-2.5;;;
392;20081219000000;UEB;-2.8;;;;;0.0;;;
392;20081220000000;UEB;-6.1;;;;;1.7;;;
392;20081221000000;UEB;-3.8;;;;;3.1;;;
392;20081222000000;UEB;-1.0;;;;;2.3;;;
392;20081223000000;UEB;2.4;;;;;2.0;;;
392;20081224000000;UEB;1.4;;;;;2.2;;;
392;20081225000000;UEB;4.0;;;;;-1.9;;;
392;20081226000000;UEB;6.2;;;;;-6.1;;;
392;20081227000000;UEB;3.3;;;;;-6.7;;;
392;20081228000000;UEB;1.2;;;;;-6.9;;;
392;20081229000000;UEB;-0.4;;;;;-3.3;;;
392;20081230000000;UEB;-2.0;;;;;3.5;;;
392;20081231000000;UEB;-1.0;;;;;1.4;;;
392;20090101000000;UEB;-0.4;;;;;-1.9;;;
392;20090102000000;UEB;0.8;;;;;-5.6;;;
392;20090103000000;UEB;0.6;;;;;-8.4;;;
392;20090104000000;UEB;-0.4;;;;;-6.2;;;
392;20090105000000;UEB;0.1;;;;;-8.7;;;
392;20090106000000;UEB;2.2;;;;;-7.7;;;
392;20090107000000;UEB;1.8;;;;;-8.8;;;
392;20090108000000;UEB;1.0;;;;;-9.2;;;
392;20090109000000;UEB;-0.6;;;;;0.8;;;
392;20090110000000;UEB;0.2;;;;;0.9;;;
392;20090111000000;UEB;-0.1;;;;;2.1;;;
392;20090112000000;UEB;-3.0;;;;;4.0;;;
392;20090113000000;UEB;-1.4;;;;;5.0;;;
392;20090114000000;UEB;0.0;;;;;0.0;;;
392;20090115000000;UEB;1.2;;;;;-3.0;;;
392;20090116000000;UEB;-2.3;;;;;1.9;;;
392;20090117000000;UEB;-5.2;;;;;1.9;;;
392;20090118000000;UEB;-7.4;;;;;1.4;;;
392;20090119000000;UEB;-6.0;;;;;2.6;;;
392;20090120000000;UEB;-0.7;;;;;-0.8;;;
392;20090121000000;UEB;-1.1;;;;;-1.4;;;
392;20090122000000;UEB;-2.7;;;;;-1.7;;;
392;20090128000000;UEB;-4.0;;;;;-4.7;;;
392;20090129000000;UEB;;;;;;-4.2;;;
392;20090130000000;UEB;;;;;;-4.6;;;
392;20090131000000;UEB;;;;;;-6.9;;;
392;20090201000000;UEB;;;;;;-4.9;;;
392;20090202000000;UEB;;;;;;6.4;;;
392;20090203000000;UEB;;;;;;4.7;;;
392;20090204000000;UEB;;;;;;3.3;;;
392;20090205000000;UEB;;;;;;4.9;;;
392;20090206000000;UEB;;;;;;3.2;;;
392;20090207000000;UEB;;;;;;-0.2;;;
392;20090208000000;UEB;;;;;;-3.3;;;
392;20090209000000;UEB;;;;;;-2.4;;;
392;20090210000000;UEB;;;;;;1.5;;;
392;20090211000000;UEB;;;;;;-3.8;;;
392;20090212000000;UEB;;;;;;-5.4;;;
392;20090213000000;UEB;;;;;;-6.1;;;
392;20090214000000;UEB;;;;;;-6.1;;;
392;20090215000000;UEB;;;;;;-6.4;;;
392;20090216000000;UEB;;;;;;-4.4;;;
392;20090217000000;UEB;;;;;;-1.9;;;
392;20090218000000;UEB;;;;;;-8.2;;;
392;20090219000000;UEB;;;;;;-7.4;;;
392;20090220000000;UEB;;;;;;-2.7;;;
392;20090221000000;UEB;;;;;;-1.1;;;
392;20090222000000;UEB;;;;;;-1.4;;;
392;20090223000000;UEB;;;;;;-1.1;;;
392;20090224000000;UEB;;;;;;-1.5;;;
392;20090225000000;UEB;;;;;;-2.0;;;
392;20090226000000;UEB;;;;;;0.5;;;
392;20090227000000;UEB;;;;;;1.7;;;
392;20090228000000;UEB;;;;;;5.7;;;
392;20090301000000;UEB;;;;;;5.7;;;
392;20090302000000;UEB;;;;;;2.6;;;
392;20090303000000;UEB;;;;;;0.7;;;
392;20090304000000;UEB;;;;;;2.5;;;
392;20090305000000;UEB;;;;;;-1.2;;;
392;20090306000000;UEB;;;;;;-2.2;;;
392;20090307000000;UEB;-1.0;;;;;-2.2;;;
392;20090308000000;UEB;-6.6;;;;;0.0;;;
392;20090309000000;UEB;-5.7;;;;;-0.8;;;
392;20090310000000;UEB;-7.5;;;;;-0.5;;;
392;20090311000000;UEB;-0.2;;;;;0.0;;;
392;20090312000000;UEB;-2.6;;;;;0.6;;;
392;20090313000000;UEB;-2.3;;;;;4.5;;;
392;20090314000000;UEB;-3.0;;;;;6.4;;;
392;20090315000000;UEB;0.7;;;;;3.5;;;
392;20090316000000;UEB;2.5;;;;;3.2;;;
392;20090317000000;UEB;2.0;;;;;4.9;;;
392;20090318000000;UEB;2.9;;;;;3.7;;;
392;20090319000000;UEB;2.4;;;;;3.1;;;
392;20090320000000;UEB;4.7;;;;;-3.6;;;
392;20090321000000;UEB;3.0;;;;;-3.2;;;
392;20090322000000;UEB;0.4;;;;;1.0;;;
392;20090323000000;UEB;-4.6;;;;;2.9;;;
392;20090324000000;UEB;-1.7;;;;;-1.4;;;
392;20090325000000;UEB;-6.1;;;;;-1.5;;;
392;20090326000000;UEB;-5.0;;;;;1.4;;;
392;20090327000000;UEB;-5.2;;;;;4.2;;;
392;20090328000000;UEB;-2.6;;;;;2.9;;;
392;20090329000000;UEB;1.4;;;;;0.2;;;
392;20090330000000;UEB;4.1;;;;;1.0;;;
392;20090331000000;UEB;3.7;;;;;1.4;;;
392;20090401000000;UEB;3.9;;;;;2.5;;;
392;20090402000000;UEB;1.7;;;;;7.0;;;
392;20090403000000;UEB;-2.3;;;;;8.7;;;
392;20090404000000;UEB;1.7;;;;;9.0;;;
392;20090405000000;UEB;2.0;;;;;9.4;;;
392;20090406000000;UEB;-1.1;;;;;11.3;;;
392;20090407000000;UEB;-1.4;;;;;11.1;;;
392;20090408000000;UEB;-0.6;;;;;8.8;;;
392;20090409000000;UEB;0.3;;;;;11.1;;;
392;20090410000000;UEB;-4.6;;;;;13.5;;;
392;20090411000000;UEB;-4.2;;;;;13.1;;;
392;20090412000000;UEB;-0.1;;;;;12.6;;;
392;20090413000000;UEB;1.2;;;;;12.4;;;
392;20090414000000;UEB;-0.1;;;;;12.6;;;
392;20090415000000;UEB;-3.6;;;;;13.9;;;
392;20090416000000;UEB;-0.8;;;;;7.2;;;
392;20090417000000;UEB;-3.6;;;;;5.3;;;
392;20090418000000;UEB;-0.6;;;;;6.2;;;
392;20090419000000;UEB;2.6;;;;;7.9;;;
392;20090420000000;UEB;3.9;;;;;9.8;;;
392;20090421000000;UEB;3.8;;;;;11.1;;;
392;20090422000000;UEB;2.8;;;;;11.1;;;
392;20090423000000;UEB;2.7;;;;;5.8;;;
392;20090424000000;UEB;0.9;;;;;5.7;;;
392;20090425000000;UEB;-2.9;;;;;12.5;;;
392;20090426000000;UEB;-4.2;;;;;13.1;;;
392;20090427000000;UEB;-0.1;;;;;6.9;;;
392;20090428000000;UEB;-4.1;;;;;3.8;;;
392;20090429000000;UEB;-2.8;;;;;3.7;;;
392;20090430000000;UEB;0.8;;;;;5.0;;;
392;20090501000000;UEB;1.4;;;;;8.3;;;
392;20090502000000;UEB;0.1;;;;;;;;
392;20090503000000;UEB;0.4;;;;;;;;
392;20090504000000;UEB;1.6;;;;;;;;
392;20090505000000;UEB;-1.4;;;;;;;;
392;20090506000000;UEB;-1.8;;;;;;;;
392;20090507000000;UEB;-1.7;;;;;;;;
392;20090508000000;UEB;-2.5;;;;;;;;
392;20090512000000;UEB;-1.8;;;;;15.2;;;
392;20090513000000;UEB;-0.4;;;;;15.4;;;
392;20090514000000;UEB;-1.4;;;;;13.6;;;
392;20090515000000;UEB;-1.5;;;;;9.2;;;
392;20090516000000;UEB;-0.3;;;;;9.5;;;
392;20090517000000;UEB;-2.8;;;;;15.7;;;
392;20090518000000;UEB;-1.1;;;;;9.6;;;
392;20090519000000;UEB;0.3;;;;;13.5;;;
392;20090520000000;UEB;-1.1;;;;;18.6;;;
392;20090521000000;UEB;-1.4;;;;;17.7;;;
392;20090522000000;UEB;0.3;;;;;14.6;;;
392;20090523000000;UEB;0.5;;;;;17.4;;;
392;20090524000000;UEB;-2.9;;;;;22.6;;;
392;20090525000000;UEB;-0.6;;;;;23.6;;;
392;20090526000000;UEB;-1.3;;;;;14.8;;;
392;20090527000000;UEB;1.5;;;;;8.2;;;
392;20090528000000;UEB;0.4;;;;;10.0;;;
392;20090529000000;UEB;4.2;;;;;10.0;;;
392;20090530000000;UEB;5.5;;;;;9.9;;;
392;20090531000000;UEB;4.4;;;;;9.6;;;
392;20090601000000;UEB;5.1;;;;;10.9;;;
392;20090602000000;UEB;2.9;;;;;13.4;;;
392;20090603000000;UEB;2.1;;;;;13.5;;;
392;20090604000000;UEB;1.2;;;;;11.0;;;
392;20090605000000;UEB;0.5;;;;;12.0;;;
392;20090606000000;UEB;-4.1;;;;;10.4;;;
392;20090607000000;UEB;-4.6;;;;;10.6;;;
392;20090608000000;UEB;0.2;;;;;12.3;;;
392;20090609000000;UEB;-1.9;;;;;11.2;;;
392;20090610000000;UEB;-2.3;;;;;13.0;;;
392;20090611000000;UEB;-3.6;;;;;12.2;;;
392;20090612000000;UEB;-0.3;;;;;11.7;;;
392;20090613000000;UEB;-0.3;;;;;15.4;;;
392;20090614000000;UEB;-1.9;;;;;18.9;;;
392;20090615000000;UEB;-3.6;;;;;15.3;;;
392;20090616000000;UEB;0.0;;;;;13.4;;;
392;20090617000000;UEB;0.2;;;;;15.5;;;
392;20090618000000;UEB;-1.6;;;;;19.6;;;
392;20090619000000;UEB;-0.7;;;;;12.9;;;
392;20090620000000;UEB;2.3;;;;;9.7;;;
392;20090621000000;UEB;1.3;;;;;8.7;;;
392;20090622000000;UEB;1.7;;;;;6.7;;;
392;20090623000000;UEB;5.9;;;;;7.7;;;
392;20090624000000;UEB;3.5;;;;;10.3;;;
392;20090625000000;UEB;1.4;;;;;13.7;;;
392;20090626000000;UEB;-1.4;;;;;14.9;;;
392;20090627000000;UEB;-1.5;;;;;13.2;;;
392;20090628000000;UEB;1.6;;;;;16.4;;;
392;20090629000000;UEB;2.5;;;;;18.3;;;
392;20090630000000;UEB;2.0;;;;;19.2;;;
392;20090701000000;UEB;2.0;;;;;19.2;;;
392;20090702000000;UEB;1.5;;;;;19.5;;;
392;20090703000000;UEB;-1.7;;;;;17.8;;;
392;20090704000000;UEB;1.2;;;;;17.9;;;
392;20090705000000;UEB;0.1;;;;;17.4;;;
392;20090706000000;UEB;-1.6;;;;;15.4;;;
392;20090707000000;UEB;-2.3;;;;;11.7;;;
392;20090708000000;UEB;-4.9;;;;;10.1;;;
392;20090709000000;UEB;-1.7;;;;;10.6;;;
392;20090710000000;UEB;-1.5;;;;;11.0;;;
392;20090711000000;UEB;-0.4;;;;;11.7;;;
392;20090712000000;UEB;-1.9;;;;;15.3;;;
392;20090713000000;UEB;-0.1;;;;;18.9;;;
392;20090714000000;UEB;1.0;;;;;19.6;;;
392;20090715000000;UEB;1.2;;;;;17.4;;;
392;20090716000000;UEB;0.2;;;;;20.0;;;
392;20090717000000;UEB;-2.8;;;;;13.6;;;
392;20090718000000;UEB;-5.2;;;;;8.8;;;
392;20090719000000;UEB;-2.9;;;;;11.5;;;
392;20090720000000;UEB;-1.9;;;;;15.4;;;
392;20090721000000;UEB;-3.1;;;;;21.2;;;
392;20090722000000;UEB;-4.9;;;;;21.4;;;
392;20090723000000;UEB;-5.6;;;;;19.9;;;
392;20090724000000;UEB;-1.2;;;;;14.1;;;
392;20090725000000;UEB;-0.4;;;;;12.5;;;
392;20090726000000;UEB;1.3;;;;;15.3;;;
392;20090727000000;UEB;-2.1;;;;;19.4;;;
392;20090728000000;UEB;0.7;;;;;14.8;;;
392;20090729000000;UEB;-1.4;;;;;19.4;;;
392;20090730000000;UEB;0.3;;;;;15.7;;;
392;20090731000000;UEB;3.0;;;;;14.3;;;
392;20090801000000;UEB;-1.3;;;;;19.5;;;
392;20090802000000;UEB;-3.5;;;;;15.4;;;
392;20090803000000;UEB;2.5;;;;;11.8;;;
392;20090804000000;UEB;1.8;;;;;13.9;;;
392;20090805000000;UEB;2.2;;;;;16.2;;;
392;20090806000000;UEB;1.0;;;;;18.7;;;
392;20090807000000;UEB;0.2;;;;;19.6;;;
392;20090808000000;UEB;1.2;;;;;15.7;;;
392;20090809000000;UEB;0.9;;;;;16.4;;;
392;20090812000000;UEB;0.4;;;;;16.7;;;
392;20090813000000;UEB;-0.4;;;;;17.5;;;
392;20090814000000;UEB;0.9;;;;;17.2;;;
392;20090815000000;UEB;-1.8;;;;;19.9;;;
392;20090816000000;UEB;-2.3;;;;;22.2;;;
392;20090817000000;UEB;-2.7;;;;;21.6;;;
392;20090818000000;UEB;0.5;;;;;20.5;;;
392;20090819000000;UEB;-1.2;;;;;23.8;;;
392;20090820000000;UEB;-2.5;;;;;25.0;;;
392;20090821000000;UEB;1.1;;;;;18.7;;;
392;20090822000000;UEB;3.2;;;;;12.5;;;
392;20090823000000;UEB;2.5;;;;;14.3;;;
392;20090824000000;UEB;-2.0;;;;;21.4;;;
392;20090825000000;UEB;-2.9;;;;;17.2;;;
392;20090826000000;UEB;-0.8;;;;;16.9;;;
392;20090827000000;UEB;-1.2;;;;;19.0;;;
392;20090828000000;UEB;-0.1;;;;;16.9;;;
392;20090829000000;UEB;1.3;;;;;11.9;;;
392;20090830000000;UEB;1.4;;;;;12.7;;;
392;20090831000000;UEB;-0.5;;;;;17.2;;;
392;20090901000000;UEB;-2.1;;;;;19.6;;;
392;20090902000000;UEB;-1.5;;;;;15.4;;;
392;20090903000000;UEB;-5.1;;;;;14.3;;;
392;20090904000000;UEB;-3.7;;;;;10.0;;;
392;20090905000000;UEB;-0.5;;;;;8.4;;;
392;20090906000000;UEB;0.8;;;;;10.9;;;
392;20090907000000;UEB;0.0;;;;;15.4;;;
392;20090908000000;UEB;2.3;;;;;17.3;;;
392;20090909000000;UEB;2.3;;;;;14.9;;;
392;20090910000000;UEB;3.5;;;;;15.1;;;
392;20090911000000;UEB;5.7;;;;;11.5;;;
392;20090912000000;UEB;4.4;;;;;11.2;;;
392;20090913000000;UEB;2.6;;;;;11.0;;;
392;20090914000000;UEB;3.4;;;;;7.1;;;
392;20090915000000;UEB;2.6;;;;;8.2;;;
392;20090916000000;UEB;4.0;;;;;11.1;;;
392;20090917000000;UEB;1.4;;;;;12.6;;;
392;20090918000000;UEB;1.8;;;;;13.3;;;
392;20090919000000;UEB;1.1;;;;;14.0;;;
392;20090920000000;UEB;2.2;;;;;13.5;;;
392;20090921000000;UEB;3.4;;;;;14.7;;;
392;20090922000000;UEB;1.2;;;;;14.5;;;
392;20090923000000;UEB;0.8;;;;;15.0;;;
392;20090924000000;UEB;1.8;;;;;15.0;;;
392;20090925000000;UEB;3.5;;;;;11.8;;;
392;20090926000000;UEB;1.8;;;;;11.7;;;
392;20090927000000;UEB;0.0;;;;;13.5;;;
392;20090928000000;UEB;0.2;;;;;14.2;;;
392;20090929000000;UEB;0.1;;;;;13.9;;;
392;20090930000000;UEB;0.4;;;;;13.3;;;
392;20091001000000;UEB;0.2;;;;;12.1;;;
392;20091002000000;UEB;1.4;;;;;9.4;;;
392;20091003000000;UEB;-2.2;;;;;9.5;;;
392;20091004000000;UEB;-1.3;;;;;9.1;;;
392;20091005000000;UEB;-4.6;;;;;11.9;;;
392;20091006000000;UEB;-5.8;;;;;15.9;;;
392;20091007000000;UEB;-4.1;;;;;18.5;;;
392;20091008000000;UEB;-4.1;;;;;13.8;;;
392;20091009000000;UEB;-0.3;;;;;12.0;;;
392;20091010000000;UEB;-2.6;;;;;10.8;;;
392;20091011000000;UEB;-3.5;;;;;8.7;;;
392;20091012000000;UEB;2.0;;;;;5.3;;;
392;20091013000000;UEB;1.7;;;;;3.5;;;
392;20091014000000;UEB;3.7;;;;;0.3;;;
392;20091015000000;UEB;3.4;;;;;-1.9;;;
392;20091016000000;UEB;-1.8;;;;;0.4;;;
392;20091017000000;UEB;0.6;;;;;0.9;;;
392;20091018000000;UEB;1.5;;;;;0.0;;;
392;20091019000000;UEB;0.9;;;;;0.5;;;
392;20091020000000;UEB;-2.3;;;;;7.0;;;
392;20091021000000;UEB;-4.9;;;;;11.7;;;
392;20091022000000;UEB;0.0;;;;;8.5;;;
392;20091023000000;UEB;-0.7;;;;;6.5;;;
392;20091024000000;UEB;-1.8;;;;;7.6;;;
392;20091025000000;UEB;-1.5;;;;;9.9;;;
392;20091026000000;UEB;1.3;;;;;7.4;;;
392;20091027000000;UEB;1.1;;;;;7.5;;;
392;20091028000000;UEB;-2.6;;;;;11.4;;;
392;20091029000000;UEB;0.7;;;;;10.3;;;
392;20091030000000;UEB;2.1;;;;;4.5;;;
392;20091031000000;UEB;-1.3;;;;;6.2;;;
392;20091101000000;UEB;-3.6;;;;;10.8;;;
392;20091102000000;UEB;-6.3;;;;;5.3;;;
392;20091103000000;UEB;-4.4;;;;;3.1;;;
392;20091104000000;UEB;-7.2;;;;;4.8;;;
392;20091105000000;UEB;-3.8;;;;;3.2;;;
392;20091106000000;UEB;-1.8;;;;;3.0;;;
392;20091107000000;UEB;-3.7;;;;;2.5;;;
392;20091108000000;UEB;2.7;;;;;0.9;;;
392;20091109000000;UEB;0.5;;;;;0.0;;;
392;20091110000000;UEB;-1.4;;;;;0.3;;;
392;20091111000000;UEB;-0.2;;;;;1.1;;;
392;20091112000000;UEB;-5.8;;;;;4.2;;;
392;20091113000000;UEB;-3.6;;;;;10.0;;;
392;20091114000000;UEB;-4.7;;;;;9.9;;;
392;20091115000000;UEB;-2.4;;;;;8.1;;;
392;20091116000000;UEB;-4.6;;;;;9.8;;;
392;20091117000000;UEB;-4.8;;;;;11.8;;;
392;20091118000000;UEB;-1.1;;;;;7.8;;;
392;20091119000000;UEB;-2.8;;;;;12.0;;;
392;20091120000000;UEB;-2.6;;;;;14.7;;;
392;20091121000000;UEB;-1.6;;;;;13.0;;;
392;20091122000000;UEB;-6.5;;;;;7.9;;;
392;20091123000000;UEB;-10.7;;;;;5.8;;;
392;20091124000000;UEB;-9.1;;;;;6.3;;;
392;20091125000000;UEB;-6.6;;;;;8.7;;;
392;20091126000000;UEB;-5.4;;;;;5.4;;;
392;20091127000000;UEB;-7.3;;;;;3.8;;;
392;20091128000000;UEB;-5.9;;;;;4.2;;;
392;20091129000000;UEB;-3.4;;;;;7.3;;;
392;20091130000000;UEB;1.0;;;;;0.5;;;
392;20091201000000;UEB;0.3;;;;;-0.2;;;
392;20091202000000;UEB;-1.3;;;;;0.7;;;
392;20091203000000;UEB;-4.8;;;;;3.8;;;
392;20091204000000;UEB;-0.5;;;;;-0.4;;;
392;20091205000000;UEB;-5.1;;;;;0.9;;;
392;20091206000000;UEB;-5.6;;;;;5.9;;;
392;20091207000000;UEB;-4.6;;;;;6.8;;;
392;20091208000000;UEB;-5.5;;;;;1.8;;;
392;20091209000000;UEB;-1.7;;;;;2.6;;;
392;20091210000000;UEB;-4.0;;;;;4.3;;;
392;20091211000000;UEB;-0.5;;;;;0.4;;;
392;20091212000000;UEB;3.7;;;;;-2.9;;;
392;20091213000000;UEB;2.4;;;;;-4.7;;;
392;20091214000000;UEB;1.1;;;;;-6.9;;;
392;20091215000000;UEB;0.7;;;;;-8.3;;;
392;20091216000000;UEB;0.2;;;;;-7.9;;;
392;20091217000000;UEB;0.2;;;;;-8.9;;;
392;20091218000000;UEB;0.4;;;;;-8.9;;;
392;20091219000000;UEB;0.5;;;;;-12.2;;;
392;20091220000000;UEB;-1.3;;;;;-9.7;;;
392;20091221000000;UEB;-3.0;;;;;-0.1;;;
392;20091222000000;UEB;-6.3;;;;;6.0;;;
392;20091223000000;UEB;-1.0;;;;;1.3;;;
392;20091224000000;UEB;-2.1;;;;;6.5;;;
392;20091225000000;UEB;-7.9;;;;;2.2;;;
392;20091226000000;UEB;-1.8;;;;;-1.3;;;
392;20091227000000;UEB;-5.7;;;;;-0.9;;;
392;20091228000000;UEB;-2.7;;;;;0.2;;;
392;20091229000000;UEB;-5.8;;;;;3.8;;;
392;20091230000000;UEB;-6.0;;;;;5.5;;;
392;20091231000000;UEB;-3.5;;;;;3.6;;;
392;20100101000000;UEB;0.0;;;;;1.3;;;
392;20100102000000;UEB;-0.9;;;;;-6.3;;;
392;20100103000000;UEB;-1.7;;;;;-6.6;;;
392;20100104000000;UEB;0.3;;;;;-5.8;;;
392;20100105000000;UEB;-0.4;;;;;-5.0;;;
392;20100106000000;UEB;-1.3;;;;;-5.2;;;
392;20100107000000;UEB;-1.0;;;;;-4.5;;;
392;20100108000000;UEB;3.3;;;;;-6.3;;;
392;20100109000000;UEB;;;;;;-8.5;;;
392;20100110000000;UEB;;;;;;-8.7;;;
392;20100111000000;UEB;;;;;;-7.9;;;
392;20100112000000;UEB;;;;;;-5.9;;;
392;20100113000000;UEB;;;;;;-1.1;;;
392;20100114000000;UEB;0.8;;;;;-1.5;;;
392;20100115000000;UEB;-0.3;;;;;-3.2;;;
392;20100116000000;UEB;-3.1;;;;;-1.4;;;
392;20100117000000;UEB;-6.0;;;;;1.2;;;
392;20100118000000;UEB;-0.3;;;;;0.0;;;
392;20100119000000;UEB;0.2;;;;;-0.6;;;
392;20100120000000;UEB;-3.3;;;;;-0.9;;;
392;20100121000000;UEB;-2.0;;;;;0.1;;;
392;20100122000000;UEB;1.3;;;;;-1.9;;;
392;20100123000000;UEB;-0.6;;;;;-2.4;;;
392;20100124000000;UEB;-2.4;;;;;0.3;;;
392;20100125000000;UEB;0.0;;;;;-1.9;;;
392;20100126000000;UEB;3.4;;;;;-5.7;;;
392;20100127000000;UEB;0.5;;;;;-8.7;;;
392;20100128000000;UEB;-2.9;;;;;-5.2;;;
392;20100129000000;UEB;-1.9;;;;;-3.6;;;
392;20100130000000;UEB;-0.4;;;;;-5.6;;;
392;20100131000000;UEB;-0.5;;;;;-7.9;;;
392;20100201000000;UEB;-1.0;;;;;-7.2;;;
392;20100202000000;UEB;-4.8;;;;;-4.1;;;
392;20100203000000;UEB;-8.8;;;;;0.1;;;
392;20100204000000;UEB;-0.5;;;;;3.0;;;
392;20100205000000;UEB;-4.8;;;;;1.7;;;
392;20100206000000;UEB;-0.7;;;;;0.1;;;
392;20100207000000;UEB;2.7;;;;;-1.7;;;
392;20100208000000;UEB;1.3;;;;;-5.2;;;
392;20100209000000;UEB;-0.2;;;;;-3.9;;;
392;20100210000000;UEB;3.0;;;;;-8.1;;;
392;20100211000000;UEB;2.9;;;;;-10.5;;;
392;20100212000000;UEB;1.4;;;;;-9.1;;;
392;20100213000000;UEB;1.3;;;;;-8.5;;;
392;20100214000000;UEB;0.4;;;;;-8.4;;;
392;20100215000000;UEB;-0.6;;;;;-7.6;;;
392;20100216000000;UEB;-2.9;;;;;0.4;;;
392;20100217000000;UEB;-1.0;;;;;4.6;;;
392;20100218000000;UEB;-3.4;;;;;3.4;;;
392;20100219000000;UEB;1.5;;;;;2.1;;;
392;20100220000000;UEB;-3.3;;;;;-2.3;;;
392;20100221000000;UEB;-3.1;;;;;0.1;;;
392;20100222000000;UEB;-4.5;;;;;4.2;;;
392;20100223000000;UEB;-6.0;;;;;4.1;;;
392;20100224000000;UEB;-4.3;;;;;3.6;;;
392;20100225000000;UEB;-4.2;;;;;4.8;;;
392;20100226000000;UEB;-8.9;;;;;2.6;;;
392;20100227000000;UEB;-4.1;;;;;3.8;;;
392;20100228000000;UEB;-8.4;;;;;6.2;;;
392;20100301000000;UEB;-1.4;;;;;2.9;;;
392;20100302000000;UEB;-1.9;;;;;2.0;;;
392;20100303000000;UEB;5.6;;;;;-0.3;;;
392;20100304000000;UEB;4.2;;;;;-3.2;;;
392;20100305000000;UEB;2.3;;;;;-5.4;;;
392;20100306000000;UEB;-2.7;;;;;-5.9;;;
392;20100307000000;UEB;4.4;;;;;-8.0;;;
392;20100308000000;UEB;5.3;;;;;-8.8;;;
392;20100309000000;UEB;6.8;;;;;-9.3;;;
392;20100310000000;UEB;4.2;;;;;-7.4;;;
392;20100311000000;UEB;1.7;;;;;-6.4;;;
392;20100312000000;UEB;0.0;;;;;-5.4;;;
392;20100313000000;UEB;0.6;;;;;-2.2;;;
392;20100314000000;UEB;-0.6;;;;;-2.0;;;
392;20100315000000;UEB;-3.2;;;;;-0.7;;;
392;20100316000000;UEB;-2.8;;;;;0.6;;;
392;20100317000000;UEB;-3.5;;;;;4.8;;;
392;20100318000000;UEB;-3.7;;;;;9.0;;;
392;20100319000000;UEB;-3.6;;;;;9.6;;;
392;20100320000000;UEB;-5.5;;;;;9.2;;;
392;20100321000000;UEB;-3.5;;;;;7.6;;;
392;20100322000000;UEB;0.8;;;;;6.7;;;
392;20100323000000;UEB;0.7;;;;;8.7;;;
392;20100324000000;UEB;-1.8;;;;;11.1;;;
392;20100325000000;UEB;-6.1;;;;;13.0;;;
392;20100326000000;UEB;-4.3;;;;;6.3;;;
