station;termin;nat_abbr;rre150h0
536;20210501020000;AIR;0.0
536;20210501030000;AIR;0.1
536;20210501040000;AIR;0.1
536;20210501050000;AIR;0.3
536;20210501060000;AIR;0.4
536;20210501070000;AIR;1.9
536;20210501080000;AIR;1.6
536;20210501090000;AIR;1.5
536;20210501100000;AIR;2.3
536;20210501110000;AIR;1.1
536;20210501120000;AIR;0.9
536;20210501130000;AIR;1.6
536;20210501140000;AIR;2.1
536;20210501150000;AIR;2.8
536;20210501160000;AIR;2.3
536;20210501170000;AIR;2.3
536;20210501180000;AIR;1.3
536;20210501190000;AIR;1.4
536;20210501200000;AIR;0.7
536;20210501210000;AIR;1.4
536;20210501220000;AIR;0.1
536;20210501230000;AIR;0.0
536;20210502000000;AIR;0.0
536;20210502010000;AIR;0.0
536;20210502020000;AIR;0.0
536;20210502030000;AIR;0.0
536;20210502040000;AIR;0.0
536;20210502050000;AIR;0.0
536;20210502060000;AIR;0.0
536;20210502070000;AIR;0.0
536;20210502080000;AIR;0.0
536;20210502090000;AIR;0.0
536;20210502100000;AIR;0.0
536;20210502110000;AIR;0.0
536;20210502120000;AIR;0.0
536;20210502130000;AIR;0.0
536;20210502140000;AIR;0.0
536;20210502150000;AIR;0.0
536;20210502160000;AIR;0.0
536;20210502170000;AIR;0.0
536;20210502180000;AIR;0.0
536;20210502190000;AIR;0.0
536;20210502200000;AIR;0.0
536;20210502210000;AIR;0.0
536;20210502220000;AIR;0.0
536;20210502230000;AIR;0.0
536;20210503000000;AIR;0.0
536;20210503010000;AIR;0.0
536;20210503020000;AIR;0.0
536;20210503030000;AIR;0.0
536;20210503040000;AIR;0.0
536;20210503050000;AIR;0.0
536;20210503060000;AIR;0.0
536;20210503070000;AIR;0.0
536;20210503080000;AIR;0.0
536;20210503090000;AIR;0.0
536;20210503100000;AIR;0.0
536;20210503110000;AIR;0.0
536;20210503120000;AIR;0.0
536;20210503130000;AIR;0.0
536;20210503140000;AIR;0.0
536;20210503150000;AIR;0.0
536;20210503160000;AIR;0.0
536;20210503170000;AIR;0.0
536;20210503180000;AIR;0.0
536;20210503190000;AIR;0.0
536;20210503200000;AIR;0.0
536;20210503210000;AIR;0.0
536;20210503220000;AIR;0.0
536;20210503230000;AIR;0.0
536;20210504000000;AIR;0.0
536;20210504010000;AIR;0.0
536;20210504020000;AIR;0.0
536;20210504030000;AIR;0.0
536;20210504040000;AIR;0.0
536;20210504050000;AIR;0.0
536;20210504060000;AIR;0.0
536;20210504070000;AIR;0.0
536;20210504080000;AIR;0.0
536;20210504090000;AIR;0.0
536;20210504100000;AIR;0.0
536;20210504110000;AIR;0.0
536;20210504120000;AIR;0.0
536;20210504130000;AIR;0.0
536;20210504140000;AIR;0.0
536;20210504150000;AIR;0.0
536;20210504160000;AIR;0.0
536;20210504170000;AIR;0.0
536;20210504180000;AIR;0.0
536;20210504190000;AIR;0.5
536;20210504200000;AIR;0.2
536;20210504210000;AIR;0.0
536;20210504220000;AIR;0.1
536;20210504230000;AIR;0.1
536;20210505000000;AIR;0.4
536;20210505010000;AIR;0.1
536;20210505020000;AIR;0.2
536;20210505030000;AIR;0.3
536;20210505040000;AIR;0.5
536;20210505050000;AIR;1.5
536;20210505060000;AIR;0.4
536;20210505070000;AIR;0.8
536;20210505080000;AIR;1.7
536;20210505090000;AIR;1.2
536;20210505100000;AIR;0.0
536;20210505110000;AIR;0.4
536;20210505120000;AIR;0.0
536;20210505130000;AIR;0.0
536;20210505140000;AIR;0.0
536;20210505150000;AIR;0.0
536;20210505160000;AIR;0.0
536;20210505170000;AIR;0.0
536;20210505180000;AIR;0.0
536;20210505190000;AIR;0.0
536;20210505200000;AIR;0.0
536;20210505210000;AIR;0.0
536;20210505220000;AIR;0.0
536;20210505230000;AIR;0.0
536;20210506000000;AIR;0.0
536;20210506010000;AIR;0.0
536;20210506020000;AIR;0.0
536;20210506030000;AIR;0.0
536;20210506040000;AIR;0.0
536;20210506050000;AIR;0.0
536;20210506060000;AIR;0.0
536;20210506070000;AIR;0.0
536;20210506080000;AIR;0.0
536;20210506090000;AIR;0.0
536;20210506100000;AIR;0.0
536;20210506110000;AIR;0.0
536;20210506120000;AIR;0.0
536;20210506130000;AIR;0.0
536;20210506140000;AIR;0.8
536;20210506150000;AIR;1.4
536;20210506160000;AIR;1.2
536;20210506170000;AIR;0.9
536;20210506180000;AIR;0.6
536;20210506190000;AIR;0.6
536;20210506200000;AIR;0.5
536;20210506210000;AIR;0.6
536;20210506220000;AIR;0.1
536;20210506230000;AIR;0.0
536;20210507000000;AIR;0.0
536;20210507010000;AIR;0.0
536;20210507020000;AIR;0.0
536;20210507030000;AIR;0.0
536;20210507040000;AIR;0.0
536;20210507050000;AIR;0.0
536;20210507060000;AIR;0.0
536;20210507070000;AIR;0.0
536;20210507080000;AIR;0.0
536;20210507090000;AIR;0.0
536;20210507100000;AIR;0.0
536;20210507110000;AIR;0.4
536;20210507120000;AIR;0.0
536;20210507130000;AIR;0.0
536;20210507140000;AIR;0.0
536;20210507150000;AIR;0.0
536;20210507160000;AIR;0.0
536;20210507170000;AIR;0.0
536;20210507180000;AIR;0.0
536;20210507190000;AIR;0.0
536;20210507200000;AIR;0.0
536;20210507210000;AIR;0.0
536;20210507220000;AIR;0.0
536;20210507230000;AIR;0.0
536;20210508000000;AIR;0.0
536;20210508010000;AIR;0.0
536;20210508020000;AIR;0.0
536;20210508030000;AIR;0.0
536;20210508040000;AIR;0.0
536;20210508050000;AIR;0.0
536;20210508060000;AIR;0.0
536;20210508070000;AIR;0.0
536;20210508080000;AIR;0.0
536;20210508090000;AIR;0.0
536;20210508100000;AIR;0.0
536;20210508110000;AIR;0.0
536;20210508120000;AIR;0.0
536;20210508130000;AIR;0.0
536;20210508140000;AIR;0.0
536;20210508150000;AIR;0.0
536;20210508160000;AIR;0.0
536;20210508170000;AIR;0.0
536;20210508180000;AIR;0.0
536;20210508190000;AIR;0.0
536;20210508200000;AIR;0.0
536;20210508210000;AIR;0.0
536;20210508220000;AIR;0.0
536;20210508230000;AIR;0.0
536;20210509000000;AIR;0.0
536;20210509010000;AIR;0.0
536;20210509020000;AIR;0.0
536;20210509030000;AIR;0.0
536;20210509040000;AIR;0.0
536;20210509050000;AIR;0.0
536;20210509060000;AIR;0.0
536;20210509070000;AIR;0.0
536;20210509080000;AIR;0.0
536;20210509090000;AIR;0.0
536;20210509100000;AIR;0.0
536;20210509110000;AIR;0.0
536;20210509120000;AIR;0.0
536;20210509130000;AIR;0.0
536;20210509140000;AIR;0.0
536;20210509150000;AIR;0.0
536;20210509160000;AIR;0.0
536;20210509170000;AIR;0.0
536;20210509180000;AIR;0.0
536;20210509190000;AIR;0.0
536;20210509200000;AIR;0.0
536;20210509210000;AIR;0.1
536;20210509220000;AIR;0.2
536;20210509230000;AIR;1.0
536;20210510000000;AIR;0.3
536;20210510010000;AIR;0.2
536;20210510020000;AIR;0.9
536;20210510030000;AIR;1.2
536;20210510040000;AIR;1.6
536;20210510050000;AIR;1.2
536;20210510060000;AIR;0.3
536;20210510070000;AIR;0.7
536;20210510080000;AIR;0.8
536;20210510090000;AIR;0.5
536;20210510100000;AIR;0.7
536;20210510110000;AIR;1.1
536;20210510120000;AIR;3.1
536;20210510130000;AIR;3.5
536;20210510140000;AIR;3.1
536;20210510150000;AIR;3.7
536;20210510160000;AIR;1.5
536;20210510170000;AIR;3.1
536;20210510180000;AIR;4.2
536;20210510190000;AIR;6.3
536;20210510200000;AIR;6.6
536;20210510210000;AIR;7.2
536;20210510220000;AIR;8.4
536;20210510230000;AIR;10.4
536;20210511000000;AIR;7.2
536;20210511010000;AIR;2.8
536;20210511020000;AIR;4.4
536;20210511030000;AIR;6.2
536;20210511040000;AIR;7.7
536;20210511050000;AIR;4.3
536;20210511060000;AIR;4.2
536;20210511070000;AIR;5.7
536;20210511080000;AIR;3.1
536;20210511090000;AIR;2.4
536;20210511100000;AIR;2.4
536;20210511110000;AIR;4.7
536;20210511120000;AIR;3.8
536;20210511130000;AIR;4.2
536;20210511140000;AIR;4.4
536;20210511150000;AIR;3.2
536;20210511160000;AIR;2.0
536;20210511170000;AIR;1.2
536;20210511180000;AIR;0.5
536;20210511190000;AIR;0.1
536;20210511200000;AIR;0.1
536;20210511210000;AIR;0.0
536;20210511220000;AIR;0.0
536;20210511230000;AIR;0.0
536;20210512000000;AIR;0.0
536;20210512010000;AIR;0.0
536;20210512020000;AIR;0.0
536;20210512030000;AIR;0.0
536;20210512040000;AIR;0.0
536;20210512050000;AIR;0.0
536;20210512060000;AIR;0.0
536;20210512070000;AIR;0.0
536;20210512080000;AIR;0.0
536;20210512090000;AIR;0.0
536;20210512100000;AIR;0.0
536;20210512110000;AIR;0.0
536;20210512120000;AIR;0.0
536;20210512130000;AIR;0.0
536;20210512140000;AIR;0.0
536;20210512150000;AIR;0.0
536;20210512160000;AIR;0.0
536;20210512170000;AIR;0.0
536;20210512180000;AIR;0.0
536;20210512190000;AIR;0.0
536;20210512200000;AIR;0.0
536;20210512210000;AIR;0.0
536;20210512220000;AIR;0.0
536;20210512230000;AIR;0.0
536;20210513000000;AIR;0.0
536;20210513010000;AIR;0.0
536;20210513020000;AIR;0.0
536;20210513030000;AIR;0.0
536;20210513040000;AIR;0.0
536;20210513050000;AIR;0.0
536;20210513060000;AIR;0.0
536;20210513070000;AIR;0.0
536;20210513080000;AIR;0.0
536;20210513090000;AIR;0.0
536;20210513100000;AIR;0.0
536;20210513110000;AIR;0.0
536;20210513120000;AIR;0.0
536;20210513130000;AIR;0.0
536;20210513140000;AIR;0.0
536;20210513150000;AIR;0.0
536;20210513160000;AIR;0.0
536;20210513170000;AIR;0.0
536;20210513180000;AIR;0.0
536;20210513190000;AIR;0.0
536;20210513200000;AIR;0.0
536;20210513210000;AIR;0.0
536;20210513220000;AIR;0.0
536;20210513230000;AIR;0.0
536;20210514000000;AIR;0.0
536;20210514010000;AIR;0.0
536;20210514020000;AIR;0.0
536;20210514030000;AIR;0.0
536;20210514040000;AIR;0.0
536;20210514050000;AIR;0.0
536;20210514060000;AIR;0.0
536;20210514070000;AIR;0.0
536;20210514080000;AIR;0.0
536;20210514090000;AIR;0.0
536;20210514100000;AIR;0.0
536;20210514110000;AIR;0.0
536;20210514120000;AIR;0.0
536;20210514130000;AIR;0.0
536;20210514140000;AIR;0.0
536;20210514150000;AIR;0.0
536;20210514160000;AIR;0.0
536;20210514170000;AIR;0.0
536;20210514180000;AIR;0.0
536;20210514190000;AIR;0.0
536;20210514200000;AIR;0.0
536;20210514210000;AIR;0.0
536;20210514220000;AIR;0.0
536;20210514230000;AIR;0.0
536;20210515000000;AIR;0.0
536;20210515010000;AIR;0.0
536;20210515020000;AIR;0.0
536;20210515030000;AIR;0.0
536;20210515040000;AIR;0.0
536;20210515050000;AIR;0.0
536;20210515060000;AIR;0.0
536;20210515070000;AIR;0.0
536;20210515080000;AIR;0.0
536;20210515090000;AIR;0.0
536;20210515100000;AIR;0.0
536;20210515110000;AIR;0.0
536;20210515120000;AIR;0.0
536;20210515130000;AIR;0.0
536;20210515140000;AIR;0.5
536;20210515150000;AIR;0.5
536;20210515160000;AIR;0.4
536;20210515170000;AIR;0.5
536;20210515180000;AIR;1.1
536;20210515190000;AIR;0.8
536;20210515200000;AIR;0.2
536;20210515210000;AIR;0.7
536;20210515220000;AIR;1.0
536;20210515230000;AIR;0.7
536;20210516000000;AIR;0.1
536;20210516010000;AIR;0.0
536;20210516020000;AIR;0.0
536;20210516030000;AIR;0.0
536;20210516040000;AIR;0.0
536;20210516050000;AIR;0.0
536;20210516060000;AIR;0.0
536;20210516070000;AIR;0.0
536;20210516080000;AIR;0.0
536;20210516090000;AIR;0.0
536;20210516100000;AIR;0.0
536;20210516110000;AIR;0.0
536;20210516120000;AIR;0.2
536;20210516130000;AIR;0.4
536;20210516140000;AIR;0.6
536;20210516150000;AIR;0.0
536;20210516160000;AIR;2.3
536;20210516170000;AIR;1.9
536;20210516180000;AIR;1.8
536;20210516190000;AIR;2.0
536;20210516200000;AIR;0.6
536;20210516210000;AIR;0.6
536;20210516220000;AIR;0.4
536;20210516230000;AIR;0.0
536;20210517000000;AIR;0.0
536;20210517010000;AIR;0.0
536;20210517020000;AIR;0.0
536;20210517030000;AIR;0.0
536;20210517040000;AIR;0.0
536;20210517050000;AIR;0.0
536;20210517060000;AIR;0.0
536;20210517070000;AIR;0.0
536;20210517080000;AIR;0.0
536;20210517090000;AIR;0.0
536;20210517100000;AIR;0.0
536;20210517110000;AIR;0.0
536;20210517120000;AIR;0.0
536;20210517130000;AIR;0.0
536;20210517140000;AIR;0.0
536;20210517150000;AIR;0.0
536;20210517160000;AIR;0.0
536;20210517170000;AIR;0.0
536;20210517180000;AIR;0.0
536;20210517190000;AIR;0.0
536;20210517200000;AIR;0.0
536;20210517210000;AIR;0.0
536;20210517220000;AIR;0.0
536;20210517230000;AIR;0.0
536;20210518000000;AIR;0.0
536;20210518010000;AIR;0.0
536;20210518020000;AIR;0.0
536;20210518030000;AIR;0.0
536;20210518040000;AIR;0.0
536;20210518050000;AIR;0.0
536;20210518060000;AIR;0.0
536;20210518070000;AIR;0.0
536;20210518080000;AIR;0.0
536;20210518090000;AIR;0.0
536;20210518100000;AIR;0.0
536;20210518110000;AIR;0.0
536;20210518120000;AIR;0.0
536;20210518130000;AIR;0.0
536;20210518140000;AIR;0.0
536;20210518150000;AIR;0.0
536;20210518160000;AIR;0.0
536;20210518170000;AIR;0.0
536;20210518180000;AIR;0.0
536;20210518190000;AIR;0.0
536;20210518200000;AIR;0.0
536;20210518210000;AIR;0.0
536;20210518220000;AIR;0.0
536;20210518230000;AIR;0.0
536;20210519000000;AIR;0.0
536;20210519010000;AIR;0.0
536;20210519020000;AIR;0.0
536;20210519030000;AIR;0.0
536;20210519040000;AIR;0.0
536;20210519050000;AIR;0.0
536;20210519060000;AIR;0.0
536;20210519070000;AIR;0.0
536;20210519080000;AIR;0.0
536;20210519090000;AIR;0.0
536;20210519100000;AIR;0.0
536;20210519110000;AIR;0.0
536;20210519120000;AIR;0.0
536;20210519130000;AIR;0.0
536;20210519140000;AIR;0.0
536;20210519150000;AIR;0.0
536;20210519160000;AIR;0.0
536;20210519170000;AIR;0.0
536;20210519180000;AIR;0.0
536;20210519190000;AIR;0.0
536;20210519200000;AIR;0.0
536;20210519210000;AIR;0.0
536;20210519220000;AIR;0.0
536;20210519230000;AIR;0.0
536;20210520000000;AIR;0.0
536;20210520010000;AIR;0.0
536;20210520020000;AIR;0.0
536;20210520030000;AIR;0.0
536;20210520040000;AIR;0.0
536;20210520050000;AIR;0.0
536;20210520060000;AIR;0.0
536;20210520070000;AIR;0.0
536;20210520080000;AIR;0.0
536;20210520090000;AIR;0.0
536;20210520100000;AIR;0.0
536;20210520110000;AIR;0.0
536;20210520120000;AIR;0.0
536;20210520130000;AIR;0.0
536;20210520140000;AIR;0.0
536;20210520150000;AIR;0.0
536;20210520160000;AIR;0.0
536;20210520170000;AIR;0.0
536;20210520180000;AIR;0.0
536;20210520190000;AIR;0.0
536;20210520200000;AIR;0.0
536;20210520210000;AIR;0.0
536;20210520220000;AIR;0.0
536;20210520230000;AIR;0.0
536;20210521000000;AIR;0.0
536;20210521010000;AIR;0.0
536;20210521020000;AIR;0.0
536;20210521030000;AIR;0.0
536;20210521040000;AIR;0.0
536;20210521050000;AIR;0.0
536;20210521060000;AIR;0.0
536;20210521070000;AIR;0.0
536;20210521080000;AIR;0.0
536;20210521090000;AIR;0.0
536;20210521100000;AIR;0.0
536;20210521110000;AIR;0.0
536;20210521120000;AIR;0.0
536;20210521130000;AIR;0.0
536;20210521140000;AIR;0.0
536;20210521150000;AIR;0.4
536;20210521160000;AIR;0.2
536;20210521170000;AIR;0.6
536;20210521180000;AIR;1.1
536;20210521190000;AIR;1.9
536;20210521200000;AIR;2.8
536;20210521210000;AIR;3.2
536;20210521220000;AIR;1.8
536;20210521230000;AIR;2.4
536;20210522000000;AIR;2.8
536;20210522010000;AIR;4.1
536;20210522020000;AIR;0.3
536;20210522030000;AIR;0.0
536;20210522040000;AIR;0.0
536;20210522050000;AIR;0.0
536;20210522060000;AIR;0.0
536;20210522070000;AIR;0.0
536;20210522080000;AIR;0.0
536;20210522090000;AIR;0.0
536;20210522100000;AIR;0.0
536;20210522110000;AIR;0.0
536;20210522120000;AIR;0.0
536;20210522130000;AIR;0.0
536;20210522140000;AIR;0.0
536;20210522150000;AIR;0.0
536;20210522160000;AIR;0.0
536;20210522170000;AIR;0.0
536;20210522180000;AIR;0.0
536;20210522190000;AIR;0.0
536;20210522200000;AIR;0.0
536;20210522210000;AIR;0.0
536;20210522220000;AIR;0.0
536;20210522230000;AIR;0.0
536;20210523000000;AIR;0.0
536;20210523010000;AIR;0.0
536;20210523020000;AIR;0.0
536;20210523030000;AIR;0.0
536;20210523040000;AIR;0.0
536;20210523050000;AIR;0.1
536;20210523060000;AIR;0.0
536;20210523070000;AIR;0.0
536;20210523080000;AIR;0.0
536;20210523090000;AIR;0.0
536;20210523100000;AIR;0.0
536;20210523110000;AIR;0.0
536;20210523120000;AIR;0.0
536;20210523130000;AIR;0.0
536;20210523140000;AIR;0.0
536;20210523150000;AIR;0.0
536;20210523160000;AIR;0.0
536;20210523170000;AIR;0.0
536;20210523180000;AIR;0.0
536;20210523190000;AIR;0.0
536;20210523200000;AIR;0.0
536;20210523210000;AIR;0.0
536;20210523220000;AIR;0.0
536;20210523230000;AIR;0.0
536;20210524000000;AIR;0.0
536;20210524010000;AIR;0.0
536;20210524020000;AIR;0.0
536;20210524030000;AIR;0.0
536;20210524040000;AIR;0.0
536;20210524050000;AIR;0.1
536;20210524060000;AIR;0.3
536;20210524070000;AIR;0.7
536;20210524080000;AIR;1.8
536;20210524090000;AIR;0.8
536;20210524100000;AIR;0.6
536;20210524110000;AIR;0.4
536;20210524120000;AIR;0.1
536;20210524130000;AIR;0.6
536;20210524140000;AIR;0.9
536;20210524150000;AIR;0.5
536;20210524160000;AIR;0.0
536;20210524170000;AIR;0.0
536;20210524180000;AIR;0.0
536;20210524190000;AIR;0.0
536;20210524200000;AIR;0.0
536;20210524210000;AIR;0.0
536;20210524220000;AIR;0.0
536;20210524230000;AIR;0.0
536;20210525000000;AIR;0.0
536;20210525010000;AIR;0.0
536;20210525020000;AIR;0.0
536;20210525030000;AIR;0.0
536;20210525040000;AIR;0.0
536;20210525050000;AIR;0.0
536;20210525060000;AIR;0.0
536;20210525070000;AIR;0.0
536;20210525080000;AIR;0.0
536;20210525090000;AIR;0.0
536;20210525100000;AIR;0.0
536;20210525110000;AIR;0.0
536;20210525120000;AIR;0.0
536;20210525130000;AIR;0.0
536;20210525140000;AIR;0.0
536;20210525150000;AIR;0.0
536;20210525160000;AIR;0.0
536;20210525170000;AIR;0.0
536;20210525180000;AIR;0.0
536;20210525190000;AIR;0.0
536;20210525200000;AIR;0.0
536;20210525210000;AIR;0.0
536;20210525220000;AIR;0.0
536;20210525230000;AIR;0.0
536;20210526000000;AIR;0.0
536;20210526010000;AIR;0.0
536;20210526020000;AIR;0.0
536;20210526030000;AIR;0.0
536;20210526040000;AIR;0.0
536;20210526050000;AIR;0.0
536;20210526060000;AIR;0.0
536;20210526070000;AIR;0.0
536;20210526080000;AIR;0.0
536;20210526090000;AIR;0.0
536;20210526100000;AIR;0.0
536;20210526110000;AIR;0.0
536;20210526120000;AIR;0.0
536;20210526130000;AIR;0.0
536;20210526140000;AIR;0.0
536;20210526150000;AIR;0.0
536;20210526160000;AIR;0.0
536;20210526170000;AIR;0.0
536;20210526180000;AIR;0.0
536;20210526190000;AIR;0.0
536;20210526200000;AIR;0.0
536;20210526210000;AIR;0.2
536;20210526220000;AIR;0.8
536;20210526230000;AIR;0.1
536;20210527000000;AIR;0.1
536;20210527010000;AIR;0.1
536;20210527020000;AIR;0.0
536;20210527030000;AIR;0.0
536;20210527040000;AIR;0.0
536;20210527050000;AIR;0.0
536;20210527060000;AIR;0.0
536;20210527070000;AIR;0.0
536;20210527080000;AIR;0.0
536;20210527090000;AIR;0.0
536;20210527100000;AIR;0.0
536;20210527110000;AIR;0.0
536;20210527120000;AIR;0.0
536;20210527130000;AIR;0.0
536;20210527140000;AIR;0.0
536;20210527150000;AIR;0.0
536;20210527160000;AIR;0.0
536;20210527170000;AIR;0.0
536;20210527180000;AIR;0.0
536;20210527190000;AIR;0.0
536;20210527200000;AIR;0.0
536;20210527210000;AIR;0.0
536;20210527220000;AIR;0.0
536;20210527230000;AIR;0.0
536;20210528000000;AIR;0.0
536;20210528010000;AIR;0.0
536;20210528020000;AIR;0.0
536;20210528030000;AIR;0.0
536;20210528040000;AIR;0.0
536;20210528050000;AIR;0.0
536;20210528060000;AIR;0.0
536;20210528070000;AIR;0.0
536;20210528080000;AIR;0.0
536;20210528090000;AIR;0.0
536;20210528100000;AIR;0.0
536;20210528110000;AIR;0.0
536;20210528120000;AIR;0.0
536;20210528130000;AIR;0.0
536;20210528140000;AIR;0.0
536;20210528150000;AIR;0.0
536;20210528160000;AIR;0.0
536;20210528170000;AIR;0.0
536;20210528180000;AIR;0.0
536;20210528190000;AIR;0.0
536;20210528200000;AIR;0.0
536;20210528210000;AIR;0.0
536;20210528220000;AIR;0.0
536;20210528230000;AIR;0.0
536;20210529000000;AIR;0.0
536;20210529010000;AIR;0.0
536;20210529020000;AIR;0.0
536;20210529030000;AIR;0.0
536;20210529040000;AIR;0.0
536;20210529050000;AIR;0.0
536;20210529060000;AIR;0.0
536;20210529070000;AIR;0.0
536;20210529080000;AIR;0.0
536;20210529090000;AIR;0.0
536;20210529100000;AIR;0.0
536;20210529110000;AIR;0.0
536;20210529120000;AIR;0.0
536;20210529130000;AIR;0.0
536;20210529140000;AIR;0.0
536;20210529150000;AIR;0.0
536;20210529160000;AIR;0.0
536;20210529170000;AIR;0.0
536;20210529180000;AIR;0.0
536;20210529190000;AIR;0.0
536;20210529200000;AIR;0.0
536;20210529210000;AIR;0.0
536;20210529220000;AIR;0.0
536;20210529230000;AIR;0.0
536;20210530000000;AIR;0.0
536;20210530010000;AIR;0.0
536;20210530020000;AIR;0.0
536;20210530030000;AIR;0.0
536;20210530040000;AIR;0.0
536;20210530050000;AIR;0.0
536;20210530060000;AIR;0.0
536;20210530070000;AIR;0.0
536;20210530080000;AIR;0.0
536;20210530090000;AIR;0.0
536;20210530100000;AIR;0.0
536;20210530110000;AIR;0.0
536;20210530120000;AIR;0.0
536;20210530130000;AIR;0.0
536;20210530140000;AIR;0.0
536;20210530150000;AIR;0.0
536;20210530160000;AIR;0.0
536;20210530170000;AIR;0.0
536;20210530180000;AIR;0.0
536;20210530190000;AIR;0.0
536;20210530200000;AIR;0.0
536;20210530210000;AIR;0.0
536;20210530220000;AIR;0.0
536;20210530230000;AIR;0.0
536;20210531000000;AIR;0.0
536;20210531010000;AIR;0.0
536;20210531020000;AIR;0.0
536;20210531030000;AIR;0.0
536;20210531040000;AIR;0.0
536;20210531050000;AIR;0.0
536;20210531060000;AIR;0.0
536;20210531070000;AIR;0.0
536;20210531080000;AIR;0.0
536;20210531090000;AIR;0.0
536;20210531100000;AIR;0.0
536;20210531110000;AIR;0.0
536;20210531120000;AIR;0.0
536;20210531130000;AIR;0.0
536;20210531140000;AIR;0.0
536;20210531150000;AIR;0.0
536;20210531160000;AIR;0.0
536;20210531170000;AIR;0.0
536;20210531180000;AIR;0.0
536;20210531190000;AIR;0.0
536;20210531200000;AIR;0.0
536;20210531210000;AIR;0.0
536;20210531220000;AIR;0.0
536;20210531230000;AIR;0.0
536;20210601000000;AIR;0.0
536;20210601010000;AIR;0.0
536;20210601020000;AIR;0.0
536;20210601030000;AIR;0.0
536;20210601040000;AIR;0.0
536;20210601050000;AIR;0.0
536;20210601060000;AIR;0.0
536;20210601070000;AIR;0.0
536;20210601080000;AIR;0.0
536;20210601090000;AIR;0.0
536;20210601100000;AIR;0.0
536;20210601110000;AIR;0.0
536;20210601120000;AIR;0.0
536;20210601130000;AIR;0.0
536;20210601140000;AIR;0.0
536;20210601150000;AIR;0.0
536;20210601160000;AIR;0.0
536;20210601170000;AIR;0.0
536;20210601180000;AIR;0.0
536;20210601190000;AIR;0.0
536;20210601200000;AIR;0.0
536;20210601210000;AIR;0.0
536;20210601220000;AIR;0.0
536;20210601230000;AIR;0.0
536;20210602000000;AIR;0.0
536;20210602010000;AIR;0.0
536;20210602020000;AIR;0.0
536;20210602030000;AIR;0.0
536;20210602040000;AIR;0.0
536;20210602050000;AIR;0.1
536;20210602060000;AIR;1.1
536;20210602070000;AIR;0.3
536;20210602080000;AIR;0.0
536;20210602090000;AIR;0.0
536;20210602100000;AIR;0.0
536;20210602110000;AIR;0.0
536;20210602120000;AIR;0.0
536;20210602130000;AIR;0.0
536;20210602140000;AIR;0.0
536;20210602150000;AIR;0.0
536;20210602160000;AIR;0.0
536;20210602170000;AIR;0.0
536;20210602180000;AIR;0.0
536;20210602190000;AIR;0.0
536;20210602200000;AIR;0.0
536;20210602210000;AIR;0.0
536;20210602220000;AIR;0.0
536;20210602230000;AIR;0.0
536;20210603000000;AIR;0.0
536;20210603010000;AIR;0.0
536;20210603020000;AIR;0.0
536;20210603030000;AIR;0.0
536;20210603040000;AIR;0.0
536;20210603050000;AIR;0.0
536;20210603060000;AIR;0.0
536;20210603070000;AIR;0.0
536;20210603080000;AIR;0.0
536;20210603090000;AIR;0.0
536;20210603100000;AIR;0.0
536;20210603110000;AIR;0.0
536;20210603120000;AIR;0.0
536;20210603130000;AIR;0.0
536;20210603140000;AIR;0.0
536;20210603150000;AIR;0.0
536;20210603160000;AIR;0.0
536;20210603170000;AIR;0.0
536;20210603180000;AIR;0.0
536;20210603190000;AIR;0.0
536;20210603200000;AIR;0.0
536;20210603210000;AIR;0.0
536;20210603220000;AIR;0.0
536;20210603230000;AIR;0.0
536;20210604000000;AIR;0.0
536;20210604010000;AIR;0.0
536;20210604020000;AIR;0.0
536;20210604030000;AIR;0.0
536;20210604040000;AIR;0.0
536;20210604050000;AIR;0.0
536;20210604060000;AIR;0.0
536;20210604070000;AIR;0.0
536;20210604080000;AIR;0.0
536;20210604090000;AIR;0.0
536;20210604100000;AIR;0.0
536;20210604110000;AIR;0.0
536;20210604120000;AIR;0.0
536;20210604130000;AIR;0.0
536;20210604140000;AIR;0.0
536;20210604150000;AIR;0.0
536;20210604160000;AIR;0.0
536;20210604170000;AIR;0.0
536;20210604180000;AIR;0.0
536;20210604190000;AIR;0.0
536;20210604200000;AIR;0.0
536;20210604210000;AIR;0.6
536;20210604220000;AIR;2.3
536;20210604230000;AIR;2.2
536;20210605000000;AIR;3.5
536;20210605010000;AIR;1.4
536;20210605020000;AIR;0.1
536;20210605030000;AIR;1.0
536;20210605040000;AIR;0.1
536;20210605050000;AIR;0.0
536;20210605060000;AIR;0.0
536;20210605070000;AIR;0.0
536;20210605080000;AIR;0.0
536;20210605090000;AIR;0.0
536;20210605100000;AIR;0.0
536;20210605110000;AIR;0.0
536;20210605120000;AIR;6.5
536;20210605130000;AIR;4.8
536;20210605140000;AIR;0.7
536;20210605150000;AIR;0.2
536;20210605160000;AIR;0.0
536;20210605170000;AIR;0.0
536;20210605180000;AIR;0.0
536;20210605190000;AIR;0.0
536;20210605200000;AIR;0.0
536;20210605210000;AIR;0.0
536;20210605220000;AIR;0.0
536;20210605230000;AIR;0.0
536;20210606000000;AIR;0.0
536;20210606010000;AIR;0.0
536;20210606020000;AIR;0.0
536;20210606030000;AIR;0.0
536;20210606040000;AIR;0.0
536;20210606050000;AIR;0.0
536;20210606060000;AIR;0.0
536;20210606070000;AIR;0.0
536;20210606080000;AIR;0.0
536;20210606090000;AIR;0.0
536;20210606100000;AIR;0.0
