station;termin;nat_abbr;hns000d0;hto000d0;rre150d0
593;19960322000000;PON;;;1.5
593;19960323000000;PON;;;0.0
593;19960324000000;PON;;;0.0
593;19960325000000;PON;;;0.0
593;19960326000000;PON;;;0.0
593;19960327000000;PON;;;0.0
593;19960328000000;PON;;;0.0
593;19960329000000;PON;;;0.0
593;19960330000000;PON;;;0.2
593;19960331000000;PON;;;0.0
593;19960401000000;PON;;;1.6
593;19960402000000;PON;;;0.0
593;19960403000000;PON;;;0.0
593;19960404000000;PON;;;0.0
593;19960405000000;PON;;;0.0
593;19960406000000;PON;;;0.0
593;19960407000000;PON;;;0.0
593;19960408000000;PON;;;0.0
593;19960409000000;PON;;;0.0
593;19960410000000;PON;;;0.1
593;19960411000000;PON;;;0.0
593;19960412000000;PON;;;0.0
593;19960413000000;PON;;;0.0
593;19960414000000;PON;;;0.0
593;19960415000000;PON;;;0.0
593;19960416000000;PON;;;0.0
593;19960417000000;PON;;;0.0
593;19960418000000;PON;;;0.0
593;19960419000000;PON;;;0.0
593;19960420000000;PON;;;0.0
593;19960421000000;PON;;;0.0
593;19960422000000;PON;;;0.0
593;19960423000000;PON;;;2.9
593;19960424000000;PON;;;0.0
593;19960425000000;PON;;;1.6
593;19960426000000;PON;;;0.5
593;19960427000000;PON;;;0.5
593;19960428000000;PON;;;0.5
593;19960429000000;PON;;;1.8
593;19960430000000;PON;;;0.0
593;19960501000000;PON;;;3.4
593;19960502000000;PON;;;19.6
593;19960503000000;PON;;;5.3
593;19960504000000;PON;;;0.9
593;19960505000000;PON;;;0.0
593;19960506000000;PON;;;0.0
593;19960507000000;PON;;;0.0
593;19960508000000;PON;;;0.0
593;19960509000000;PON;;;12.1
593;19960510000000;PON;;;0.0
593;19960511000000;PON;;;1.3
593;19960512000000;PON;;;5.1
593;19960513000000;PON;;;0.3
593;19960514000000;PON;;;0.0
593;19960515000000;PON;;;0.0
593;19960516000000;PON;;;0.0
593;19960517000000;PON;;;0.9
593;19960518000000;PON;;;8.6
593;19960519000000;PON;;;22.5
593;19960520000000;PON;;;7.3
593;19960521000000;PON;;;1.3
593;19960522000000;PON;;;0.0
593;19960523000000;PON;;;0.0
593;19960524000000;PON;;;0.0
593;19960525000000;PON;;;1.9
593;19960526000000;PON;;;0.0
593;19960527000000;PON;;;10.0
593;19960528000000;PON;;;3.0
593;19960529000000;PON;;;0.0
593;19960530000000;PON;;;0.0
593;19960531000000;PON;;;0.0
593;19960601000000;PON;;;0.0
593;19960602000000;PON;;;0.0
593;19960603000000;PON;;;8.3
593;19960604000000;PON;;;0.0
593;19960605000000;PON;;;0.0
593;19960606000000;PON;;;1.5
593;19960607000000;PON;;;0.0
593;19960608000000;PON;;;0.0
593;19960609000000;PON;;;0.0
593;19960610000000;PON;;;0.0
593;19960611000000;PON;;;0.0
593;19960612000000;PON;;;1.9
593;19960613000000;PON;;;0.0
593;19960614000000;PON;;;0.0
593;19960615000000;PON;;;0.0
593;19960616000000;PON;;;0.0
593;19960617000000;PON;;;0.0
593;19960618000000;PON;;;2.0
593;19960619000000;PON;;;0.0
593;19960620000000;PON;;;3.8
593;19960621000000;PON;;;60.1
593;19960622000000;PON;;;24.3
593;19960623000000;PON;;;0.0
593;19960624000000;PON;;;0.0
593;19960625000000;PON;;;0.0
593;19960626000000;PON;;;0.0
593;19960627000000;PON;;;0.0
593;19960628000000;PON;;;0.0
593;19960629000000;PON;;;3.2
593;19960630000000;PON;;;0.5
593;19960701000000;PON;;;5.4
593;19960702000000;PON;;;16.5
593;19960703000000;PON;;;0.0
593;19960704000000;PON;;;0.0
593;19960705000000;PON;;;16.8
593;19960706000000;PON;;;3.6
593;19960707000000;PON;;;20.8
593;19960708000000;PON;;;1.8
593;19960709000000;PON;;;0.0
593;19960710000000;PON;;;0.3
593;19960711000000;PON;;;0.0
593;19960712000000;PON;;;3.2
593;19960713000000;PON;;;0.0
593;19960714000000;PON;;;0.0
593;19960715000000;PON;;;8.6
593;19960716000000;PON;;;0.0
593;19960717000000;PON;;;0.0
593;19960718000000;PON;;;0.0
593;19960719000000;PON;;;0.0
593;19960720000000;PON;;;0.0
593;19960721000000;PON;;;0.0
593;19960722000000;PON;;;0.0
593;19960723000000;PON;;;14.4
593;19960724000000;PON;;;1.1
593;19960725000000;PON;;;0.0
593;19960726000000;PON;;;0.0
593;19960727000000;PON;;;0.0
593;19960728000000;PON;;;1.0
593;19960729000000;PON;;;5.0
593;19960730000000;PON;;;0.0
593;19960731000000;PON;;;0.0
593;19960801000000;PON;;;2.5
593;19960802000000;PON;;;13.4
593;19960803000000;PON;;;2.8
593;19960804000000;PON;;;0.0
593;19960805000000;PON;;;0.0
593;19960806000000;PON;;;2.6
593;19960807000000;PON;;;11.3
593;19960808000000;PON;;;0.0
593;19960809000000;PON;;;0.0
593;19960810000000;PON;;;14.0
593;19960811000000;PON;;;15.2
593;19960812000000;PON;;;9.6
593;19960813000000;PON;;;3.7
593;19960814000000;PON;;;0.0
593;19960815000000;PON;;;0.1
593;19960816000000;PON;;;0.0
593;19960817000000;PON;;;0.0
593;19960818000000;PON;;;0.0
593;19960819000000;PON;;;2.0
593;19960820000000;PON;;;0.0
593;19960821000000;PON;;;1.5
593;19960822000000;PON;;;6.1
593;19960823000000;PON;;;0.0
593;19960824000000;PON;;;4.9
593;19960825000000;PON;;;12.3
593;19960826000000;PON;;;3.0
593;19960827000000;PON;;;58.3
593;19960828000000;PON;;;17.2
593;19960829000000;PON;;;0.9
593;19960830000000;PON;;;0.0
593;19960831000000;PON;;;0.0
593;19960901000000;PON;;;0.4
593;19960902000000;PON;;;0.0
593;19960903000000;PON;;;1.3
593;19960904000000;PON;;;0.0
593;19960905000000;PON;;;0.0
593;19960906000000;PON;;;0.3
593;19960907000000;PON;;;0.0
593;19960908000000;PON;;;0.0
593;19960909000000;PON;;;0.0
593;19960910000000;PON;;;0.0
593;19960911000000;PON;;;0.0
593;19960912000000;PON;;;0.6
593;19960913000000;PON;;;2.9
593;19960914000000;PON;;;0.0
593;19960915000000;PON;;;0.0
593;19960916000000;PON;;;0.0
593;19960917000000;PON;;;0.0
593;19960918000000;PON;;;0.5
593;19960919000000;PON;;;0.0
593;19960920000000;PON;;;0.0
593;19960921000000;PON;;;0.0
593;19960922000000;PON;;;4.5
593;19960923000000;PON;;;0.0
593;19960924000000;PON;;;0.0
593;19960925000000;PON;;;0.0
593;19960926000000;PON;;;0.0
593;19960927000000;PON;;;1.5
593;19960928000000;PON;;;0.0
593;19960929000000;PON;;;0.0
593;19960930000000;PON;;;0.0
593;19961001000000;PON;;;16.5
593;19961002000000;PON;;;3.5
593;19961003000000;PON;;;0.0
593;19961004000000;PON;;;0.0
593;19961005000000;PON;;;0.0
593;19961006000000;PON;;;1.1
593;19961007000000;PON;;;0.0
593;19961008000000;PON;;;0.4
593;19961009000000;PON;;;0.4
593;19961010000000;PON;;;4.5
593;19961011000000;PON;;;0.0
593;19961012000000;PON;;;0.0
593;19961013000000;PON;;;0.0
593;19961014000000;PON;;;0.8
593;19961015000000;PON;;;25.0
593;19961016000000;PON;;;26.7
593;19961017000000;PON;;;6.3
593;19961018000000;PON;;;0.0
593;19961019000000;PON;;;0.0
593;19961020000000;PON;;;3.8
593;19961021000000;PON;;;0.5
593;19961022000000;PON;;;0.0
593;19961023000000;PON;;;0.0
593;19961024000000;PON;;;0.0
593;19961025000000;PON;;;0.0
593;19961026000000;PON;;;0.0
593;19961027000000;PON;;;0.0
593;19961028000000;PON;;;0.0
593;19961029000000;PON;;;0.0
593;19961030000000;PON;;;0.0
593;19961031000000;PON;;;0.0
593;19961101000000;PON;;;0.0
593;19961102000000;PON;;;0.0
593;19961103000000;PON;;;0.0
593;19961104000000;PON;;;0.0
593;19961105000000;PON;;;2.0
593;19961106000000;PON;;;0.0
593;19961107000000;PON;;;0.0
593;19961108000000;PON;;;0.0
593;19961109000000;PON;;;0.0
593;19961110000000;PON;;;0.6
593;19961111000000;PON;;;64.0
593;19961112000000;PON;;;23.4
593;19961113000000;PON;;;52.5
593;19961114000000;PON;;;30.0
593;19961115000000;PON;;;11.2
593;19961116000000;PON;;;1.0
593;19961117000000;PON;;;2.0
593;19961118000000;PON;;;9.0
593;19961119000000;PON;;;2.1
593;19961120000000;PON;;;0.0
593;19961121000000;PON;;;0.4
593;19961122000000;PON;;;0.0
593;19961123000000;PON;;;0.0
593;19961124000000;PON;;;0.0
593;19961125000000;PON;;;1.5
593;19961126000000;PON;;;0.0
593;19961127000000;PON;;;1.0
593;19961128000000;PON;;;0.0
593;19961129000000;PON;;;14.3
593;19961130000000;PON;;;3.7
593;19961201000000;PON;;;1.9
593;19961202000000;PON;;;0.0
593;19961203000000;PON;;;0.0
593;19961204000000;PON;;;0.0
593;19961205000000;PON;;;0.0
593;19961206000000;PON;;;0.0
593;19961207000000;PON;;;0.0
593;19961208000000;PON;;;0.0
593;19961209000000;PON;;;0.0
593;19961210000000;PON;;;0.0
593;19961211000000;PON;;;0.0
593;19961212000000;PON;;;0.0
593;19961213000000;PON;;;9.4
593;19961214000000;PON;;;0.0
593;19961215000000;PON;;;0.0
593;19961216000000;PON;;;0.0
593;19961217000000;PON;;;0.0
593;19961218000000;PON;;;0.0
593;19961219000000;PON;;;7.9
593;19961220000000;PON;;;0.0
593;19961221000000;PON;;;6.4
593;19961222000000;PON;;;0.0
593;19961223000000;PON;;;3.1
593;19961224000000;PON;;;0.0
593;19961225000000;PON;;;0.0
593;19961226000000;PON;;;0.0
593;19961227000000;PON;;;0.0
593;19961228000000;PON;;;0.0
593;19961229000000;PON;;;0.0
593;19961230000000;PON;;;2.6
593;19961231000000;PON;;;8.2
593;19970101000000;PON;;;0.0
593;19970102000000;PON;;;8.3
593;19970103000000;PON;;;16.5
593;19970104000000;PON;;;1.1
593;19970105000000;PON;;;0.0
593;19970106000000;PON;;;3.9
593;19970107000000;PON;;;0.0
593;19970108000000;PON;;;0.0
593;19970109000000;PON;;;0.0
593;19970110000000;PON;;;0.0
593;19970111000000;PON;;;0.0
593;19970112000000;PON;;;0.0
593;19970113000000;PON;;;0.0
593;19970114000000;PON;;;0.0
593;19970115000000;PON;;;0.0
593;19970116000000;PON;;;0.0
593;19970117000000;PON;;;0.0
593;19970118000000;PON;;;0.0
593;19970119000000;PON;;;4.0
593;19970120000000;PON;;;4.5
593;19970121000000;PON;;;0.0
593;19970122000000;PON;;;0.0
593;19970123000000;PON;;;0.0
593;19970124000000;PON;;;0.0
593;19970125000000;PON;;;0.0
593;19970126000000;PON;;;0.0
593;19970127000000;PON;;;0.0
593;19970128000000;PON;;;0.0
593;19970129000000;PON;;;0.0
593;19970130000000;PON;;;0.0
593;19970131000000;PON;;;0.0
593;19970201000000;PON;;;0.0
593;19970202000000;PON;;;0.0
593;19970203000000;PON;;;0.0
593;19970204000000;PON;;;0.0
593;19970205000000;PON;;;1.9
593;19970206000000;PON;;;0.0
593;19970207000000;PON;;;0.0
593;19970208000000;PON;;;0.0
593;19970209000000;PON;;;0.0
593;19970210000000;PON;;;0.0
593;19970211000000;PON;;;0.0
593;19970212000000;PON;;;0.0
593;19970213000000;PON;;;0.0
593;19970214000000;PON;;;0.0
593;19970215000000;PON;;;0.0
593;19970216000000;PON;;;0.0
593;19970217000000;PON;;;0.0
593;19970218000000;PON;;;5.9
593;19970219000000;PON;;;0.0
593;19970220000000;PON;;;0.0
593;19970221000000;PON;;;0.0
593;19970222000000;PON;;;0.0
593;19970223000000;PON;;;0.0
593;19970224000000;PON;;;0.0
593;19970225000000;PON;;;0.0
593;19970226000000;PON;;;1.3
593;19970227000000;PON;;;2.5
593;19970228000000;PON;;;0.0
593;19970301000000;PON;;;0.0
593;19970302000000;PON;;;0.0
593;19970303000000;PON;;;0.0
593;19970304000000;PON;;;0.0
593;19970305000000;PON;;;2.5
593;19970306000000;PON;;;3.6
593;19970307000000;PON;;;0.0
593;19970308000000;PON;;;0.0
593;19970309000000;PON;;;0.0
593;19970310000000;PON;;;0.0
593;19970311000000;PON;;;0.0
593;19970312000000;PON;;;0.0
593;19970313000000;PON;;;0.0
593;19970314000000;PON;;;0.0
593;19970315000000;PON;;;0.0
593;19970316000000;PON;;;0.0
593;19970317000000;PON;;;0.0
593;19970318000000;PON;;;1.3
593;19970319000000;PON;;;4.0
593;19970320000000;PON;;;0.0
593;19970321000000;PON;;;0.0
593;19970322000000;PON;;;0.0
593;19970323000000;PON;;;3.2
593;19970324000000;PON;;;0.0
593;19970325000000;PON;;;0.0
593;19970326000000;PON;;;0.0
593;19970327000000;PON;;;0.0
593;19970328000000;PON;;;1.2
593;19970329000000;PON;;;2.0
593;19970330000000;PON;;;0.0
593;19970331000000;PON;;;0.0
593;19970401000000;PON;;;0.0
593;19970402000000;PON;;;0.0
593;19970403000000;PON;;;0.0
593;19970404000000;PON;;;0.0
593;19970405000000;PON;;;0.0
593;19970406000000;PON;;;0.0
593;19970407000000;PON;;;0.0
593;19970408000000;PON;;;0.0
593;19970409000000;PON;;;0.0
593;19970410000000;PON;;;0.0
593;19970411000000;PON;;;0.0
593;19970412000000;PON;;;0.0
593;19970413000000;PON;;;0.0
593;19970414000000;PON;;;0.0
593;19970415000000;PON;;;0.0
593;19970416000000;PON;;;0.0
593;19970417000000;PON;;;0.0
593;19970418000000;PON;;;0.0
593;19970419000000;PON;;;0.0
593;19970420000000;PON;;;1.3
593;19970421000000;PON;;;0.0
593;19970422000000;PON;;;0.0
593;19970423000000;PON;;;0.0
593;19970424000000;PON;;;0.0
593;19970425000000;PON;;;0.0
593;19970426000000;PON;;;8.0
593;19970427000000;PON;;;10.1
593;19970428000000;PON;;;0.0
593;19970429000000;PON;;;0.1
593;19970430000000;PON;;;0.0
593;19970501000000;PON;;;0.0
593;19970502000000;PON;;;0.0
593;19970503000000;PON;;;0.0
593;19970504000000;PON;;;0.0
593;19970505000000;PON;;;0.0
593;19970506000000;PON;;;18.9
593;19970507000000;PON;;;25.1
593;19970508000000;PON;;;0.0
593;19970509000000;PON;;;3.8
593;19970510000000;PON;;;0.0
593;19970511000000;PON;;;0.0
593;19970512000000;PON;;;0.0
593;19970513000000;PON;;;0.0
593;19970514000000;PON;;;0.0
593;19970515000000;PON;;;1.0
593;19970516000000;PON;;;0.0
593;19970517000000;PON;;;0.0
593;19970518000000;PON;;;0.0
593;19970519000000;PON;;;0.0
593;19970520000000;PON;;;13.5
593;19970521000000;PON;;;0.0
593;19970522000000;PON;;;0.0
593;19970523000000;PON;;;0.0
593;19970524000000;PON;;;4.5
593;19970525000000;PON;;;0.0
593;19970526000000;PON;;;0.0
593;19970527000000;PON;;;0.0
593;19970528000000;PON;;;0.0
593;19970529000000;PON;;;0.0
593;19970530000000;PON;;;0.0
593;19970531000000;PON;;;0.0
593;19970601000000;PON;;;1.6
593;19970602000000;PON;;;0.9
593;19970603000000;PON;;;1.2
593;19970604000000;PON;;;0.0
593;19970605000000;PON;;;0.0
593;19970606000000;PON;;;0.3
593;19970607000000;PON;;;0.0
593;19970608000000;PON;;;3.0
593;19970609000000;PON;;;0.0
593;19970610000000;PON;;;0.0
593;19970611000000;PON;;;2.3
593;19970612000000;PON;;;3.0
593;19970613000000;PON;;;3.1
593;19970614000000;PON;;;3.6
593;19970615000000;PON;;;0.0
593;19970616000000;PON;;;20.0
593;19970617000000;PON;;;3.2
593;19970618000000;PON;;;0.3
593;19970619000000;PON;;;27.9
593;19970620000000;PON;;;0.0
593;19970621000000;PON;;;5.4
593;19970622000000;PON;;;23.9
593;19970623000000;PON;;;0.0
593;19970624000000;PON;;;0.0
593;19970625000000;PON;;;0.9
593;19970626000000;PON;;;26.0
593;19970627000000;PON;;;54.5
593;19970628000000;PON;;;20.5
593;19970629000000;PON;;;18.1
593;19970630000000;PON;;;0.2
593;19970701000000;PON;;;0.0
593;19970702000000;PON;;;0.5
593;19970703000000;PON;;;1.0
593;19970704000000;PON;;;23.6
593;19970705000000;PON;;;4.5
593;19970706000000;PON;;;2.7
593;19970707000000;PON;;;0.0
593;19970708000000;PON;;;0.0
593;19970709000000;PON;;;32.1
593;19970710000000;PON;;;0.2
593;19970711000000;PON;;;0.0
593;19970712000000;PON;;;0.0
593;19970713000000;PON;;;0.0
593;19970714000000;PON;;;6.6
593;19970715000000;PON;;;0.0
593;19970716000000;PON;;;0.0
593;19970717000000;PON;;;9.9
593;19970718000000;PON;;;2.0
593;19970719000000;PON;;;0.3
593;19970720000000;PON;;;0.5
593;19970721000000;PON;;;0.0
593;19970722000000;PON;;;0.0
593;19970723000000;PON;;;1.8
593;19970724000000;PON;;;2.0
593;19970725000000;PON;;;2.1
593;19970726000000;PON;;;0.0
593;19970727000000;PON;;;0.0
593;19970728000000;PON;;;0.0
593;19970729000000;PON;;;7.5
593;19970730000000;PON;;;0.0
593;19970731000000;PON;;;1.6
593;19970801000000;PON;;;0.2
593;19970802000000;PON;;;0.1
593;19970803000000;PON;;;0.0
593;19970804000000;PON;;;0.0
593;19970805000000;PON;;;2.5
593;19970806000000;PON;;;0.0
593;19970807000000;PON;;;1.8
593;19970808000000;PON;;;3.2
593;19970809000000;PON;;;0.0
593;19970810000000;PON;;;0.0
593;19970811000000;PON;;;0.0
593;19970812000000;PON;;;0.0
593;19970813000000;PON;;;0.0
593;19970814000000;PON;;;0.0
593;19970815000000;PON;;;3.2
593;19970816000000;PON;;;12.1
593;19970817000000;PON;;;7.2
593;19970818000000;PON;;;0.0
593;19970819000000;PON;;;0.0
593;19970820000000;PON;;;0.0
593;19970821000000;PON;;;3.3
593;19970822000000;PON;;;0.0
593;19970823000000;PON;;;0.0
593;19970824000000;PON;;;0.0
593;19970825000000;PON;;;1.5
593;19970826000000;PON;;;3.0
593;19970827000000;PON;;;0.0
593;19970828000000;PON;;;21.9
593;19970829000000;PON;;;0.0
593;19970830000000;PON;;;0.0
593;19970831000000;PON;;;0.0
593;19970901000000;PON;;;0.0
593;19970902000000;PON;;;0.0
593;19970903000000;PON;;;0.0
593;19970904000000;PON;;;0.0
593;19970905000000;PON;;;0.0
593;19970906000000;PON;;;0.1
593;19970907000000;PON;;;6.0
593;19970908000000;PON;;;0.0
593;19970909000000;PON;;;0.0
593;19970910000000;PON;;;0.0
593;19970911000000;PON;;;0.0
593;19970912000000;PON;;;0.0
593;19970913000000;PON;;;13.3
593;19970914000000;PON;;;0.0
593;19970915000000;PON;;;0.0
593;19970916000000;PON;;;0.0
593;19970917000000;PON;;;0.0
593;19970918000000;PON;;;0.0
593;19970919000000;PON;;;0.0
593;19970920000000;PON;;;0.0
593;19970921000000;PON;;;0.0
593;19970922000000;PON;;;0.0
593;19970923000000;PON;;;0.0
593;19970924000000;PON;;;0.0
593;19970925000000;PON;;;0.0
593;19970926000000;PON;;;0.0
593;19970927000000;PON;;;0.0
593;19970928000000;PON;;;0.0
593;19970929000000;PON;;;0.0
593;19970930000000;PON;;;0.0
593;19971001000000;PON;;;0.0
593;19971002000000;PON;;;0.0
593;19971003000000;PON;;;0.0
593;19971004000000;PON;;;0.0
593;19971005000000;PON;;;0.0
593;19971006000000;PON;;;1.0
593;19971007000000;PON;;;3.8
593;19971008000000;PON;;;0.0
593;19971009000000;PON;;;0.0
593;19971010000000;PON;;;8.0
593;19971011000000;PON;;;1.9
593;19971012000000;PON;;;2.0
593;19971013000000;PON;;;0.2
593;19971014000000;PON;;;0.0
593;19971015000000;PON;;;0.5
593;19971016000000;PON;;;0.0
593;19971017000000;PON;;;0.0
593;19971018000000;PON;;;0.0
593;19971019000000;PON;;;0.0
593;19971020000000;PON;;;0.0
593;19971021000000;PON;;;2.1
593;19971022000000;PON;;;0.0
593;19971023000000;PON;;;0.0
593;19971024000000;PON;;;0.0
593;19971025000000;PON;;;0.0
593;19971026000000;PON;;;0.0
593;19971027000000;PON;;;0.0
593;19971028000000;PON;;;0.4
593;19971029000000;PON;;;0.0
593;19971030000000;PON;;;0.0
593;19971031000000;PON;;;0.0
593;19971101000000;PON;;;0.0
593;19971102000000;PON;;;0.0
593;19971103000000;PON;;;0.0
593;19971104000000;PON;;;0.0
593;19971105000000;PON;;;2.3
593;19971106000000;PON;;;40.0
593;19971107000000;PON;;;6.8
593;19971108000000;PON;;;0.0
593;19971109000000;PON;;;5.5
593;19971110000000;PON;;;5.6
593;19971111000000;PON;;;10.5
593;19971112000000;PON;;;18.2
593;19971113000000;PON;;;0.0
593;19971114000000;PON;;;0.0
593;19971115000000;PON;;;0.0
593;19971116000000;PON;;;0.0
593;19971117000000;PON;;;0.0
593;19971118000000;PON;;;0.0
593;19971119000000;PON;;;0.0
593;19971120000000;PON;;;2.2
593;19971121000000;PON;;;0.0
593;19971122000000;PON;;;0.0
593;19971123000000;PON;;;0.0
593;19971124000000;PON;;;0.0
593;19971125000000;PON;;;2.0
593;19971126000000;PON;;;0.0
593;19971127000000;PON;;;0.0
593;19971128000000;PON;;;1.3
593;19971129000000;PON;;;0.0
593;19971130000000;PON;;;0.1
593;19971201000000;PON;;;0.0
593;19971202000000;PON;;;21.8
593;19971203000000;PON;;;0.6
593;19971204000000;PON;;;0.0
593;19971205000000;PON;;;0.0
593;19971206000000;PON;;;0.0
593;19971207000000;PON;;;0.0
593;19971208000000;PON;;;0.0
593;19971209000000;PON;;;0.0
593;19971210000000;PON;;;0.0
593;19971211000000;PON;;;2.0
593;19971212000000;PON;;;4.7
593;19971213000000;PON;;;0.0
593;19971214000000;PON;;;0.0
593;19971215000000;PON;;;0.0
593;19971216000000;PON;;;0.0
593;19971217000000;PON;;;3.9
593;19971218000000;PON;;;1.1
593;19971219000000;PON;;;25.7
593;19971220000000;PON;;;5.2
593;19971221000000;PON;;;3.4
593;19971222000000;PON;;;0.0
593;19971223000000;PON;;;0.0
593;19971224000000;PON;;;0.0
593;19971225000000;PON;;;0.0
593;19971226000000;PON;;;5.8
593;19971227000000;PON;;;0.0
593;19971228000000;PON;;;0.0
593;19971229000000;PON;;;0.0
593;19971230000000;PON;;;0.0
593;19971231000000;PON;;;0.5
593;19980101000000;PON;;;1.5
593;19980102000000;PON;;;4.0
593;19980103000000;PON;;;1.4
593;19980104000000;PON;;;0.0
593;19980105000000;PON;;;1.1
593;19980106000000;PON;;;1.0
593;19980107000000;PON;;;0.0
593;19980108000000;PON;;;0.0
593;19980109000000;PON;;;0.0
593;19980110000000;PON;;;0.0
593;19980111000000;PON;;;0.0
593;19980112000000;PON;;;0.0
593;19980113000000;PON;;;0.6
593;19980114000000;PON;;;8.0
593;19980115000000;PON;;;0.0
593;19980116000000;PON;;;5.0
593;19980117000000;PON;;;0.0
593;19980118000000;PON;;;1.3
593;19980119000000;PON;;;2.0
593;19980120000000;PON;;;0.0
593;19980121000000;PON;;;0.0
593;19980122000000;PON;;;0.0
593;19980123000000;PON;;;0.0
593;19980124000000;PON;;;0.9
593;19980125000000;PON;;;0.0
593;19980126000000;PON;;;0.0
593;19980127000000;PON;;;0.0
593;19980128000000;PON;;;0.0
593;19980129000000;PON;;;0.0
593;19980130000000;PON;;;0.0
593;19980131000000;PON;;;0.0
593;19980201000000;PON;;;0.0
593;19980202000000;PON;;;0.0
593;19980203000000;PON;;;0.0
593;19980204000000;PON;;;0.0
593;19980205000000;PON;;;0.0
593;19980206000000;PON;;;0.0
593;19980207000000;PON;;;0.0
593;19980208000000;PON;;;0.0
593;19980209000000;PON;;;0.0
593;19980210000000;PON;;;0.0
593;19980211000000;PON;;;0.0
593;19980212000000;PON;;;0.0
593;19980213000000;PON;;;0.0
593;19980214000000;PON;;;0.0
593;19980215000000;PON;;;0.0
593;19980216000000;PON;;;0.0
593;19980217000000;PON;;;0.0
593;19980218000000;PON;;;0.0
593;19980219000000;PON;;;0.0
593;19980220000000;PON;;;0.0
593;19980221000000;PON;;;0.0
593;19980222000000;PON;;;12.7
593;19980223000000;PON;;;0.0
593;19980224000000;PON;;;0.0
593;19980225000000;PON;;;0.0
593;19980226000000;PON;;;0.0
593;19980227000000;PON;;;0.0
593;19980228000000;PON;;;0.0
593;19980301000000;PON;;;0.0
593;19980302000000;PON;;;0.0
593;19980303000000;PON;;;0.0
593;19980304000000;PON;;;0.0
593;19980305000000;PON;;;0.3
593;19980306000000;PON;;;0.6
593;19980307000000;PON;;;0.0
593;19980308000000;PON;;;0.0
593;19980309000000;PON;;;0.0
593;19980310000000;PON;;;0.0
593;19980311000000;PON;;;0.7
593;19980312000000;PON;;;0.0
593;19980313000000;PON;;;0.0
593;19980314000000;PON;;;0.0
593;19980315000000;PON;;;0.0
593;19980316000000;PON;;;0.0
593;19980317000000;PON;;;0.0
593;19980318000000;PON;;;0.0
593;19980319000000;PON;;;0.0
593;19980320000000;PON;;;0.0
593;19980321000000;PON;;;0.0
593;19980322000000;PON;;;0.8
593;19980323000000;PON;;;0.0
593;19980324000000;PON;;;0.0
593;19980325000000;PON;;;0.0
593;19980326000000;PON;;;0.0
593;19980327000000;PON;;;0.0
593;19980328000000;PON;;;0.0
593;19980329000000;PON;;;0.0
593;19980330000000;PON;;;0.0
593;19980331000000;PON;;;0.0
593;19980401000000;PON;;;0.0
593;19980402000000;PON;;;0.0
593;19980403000000;PON;;;2.3
593;19980404000000;PON;;;1.7
593;19980405000000;PON;;;16.1
593;19980406000000;PON;;;0.0
593;19980407000000;PON;;;5.0
593;19980408000000;PON;;;0.0
593;19980409000000;PON;;;8.4
593;19980410000000;PON;;;23.9
593;19980411000000;PON;;;3.2
593;19980412000000;PON;;;1.3
593;19980413000000;PON;;;0.0
593;19980414000000;PON;;;0.0
593;19980415000000;PON;;;4.1
593;19980416000000;PON;;;0.0
593;19980417000000;PON;;;6.0
593;19980418000000;PON;;;0.0
593;19980419000000;PON;;;0.0
593;19980420000000;PON;;;0.0
593;19980421000000;PON;;;0.0
593;19980422000000;PON;;;0.0
593;19980423000000;PON;;;0.0
593;19980424000000;PON;;;0.0
593;19980425000000;PON;;;0.0
593;19980426000000;PON;;;0.0
593;19980427000000;PON;;;18.6
593;19980428000000;PON;;;4.2
593;19980429000000;PON;;;0.8
593;19980430000000;PON;;;0.0
593;19980501000000;PON;;;0.0
593;19980502000000;PON;;;0.0
593;19980503000000;PON;;;0.0
593;19980504000000;PON;;;0.0
593;19980505000000;PON;;;0.0
593;19980506000000;PON;;;0.0
593;19980507000000;PON;;;0.0
593;19980508000000;PON;;;0.0
593;19980509000000;PON;;;0.0
593;19980510000000;PON;;;0.0
593;19980511000000;PON;;;0.0
593;19980512000000;PON;;;0.0
593;19980513000000;PON;;;0.0
593;19980514000000;PON;;;0.0
593;19980515000000;PON;;;0.0
593;19980516000000;PON;;;0.0
593;19980517000000;PON;;;0.0
593;19980518000000;PON;;;0.0
593;19980519000000;PON;;;0.0
593;19980520000000;PON;;;0.0
593;19980521000000;PON;;;1.0
593;19980522000000;PON;;;0.0
593;19980523000000;PON;;;0.0
593;19980524000000;PON;;;1.3
593;19980525000000;PON;;;0.0
593;19980526000000;PON;;;0.0
593;19980527000000;PON;;;0.7
593;19980528000000;PON;;;5.6
593;19980529000000;PON;;;5.5
593;19980530000000;PON;;;0.0
593;19980531000000;PON;;;2.4
593;19980601000000;PON;;;0.0
593;19980602000000;PON;;;0.0
593;19980603000000;PON;;;13.7
593;19980604000000;PON;;;0.0
593;19980605000000;PON;;;0.0
593;19980606000000;PON;;;15.5
593;19980607000000;PON;;;28.6
593;19980608000000;PON;;;0.0
593;19980609000000;PON;;;0.0
593;19980610000000;PON;;;7.8
593;19980611000000;PON;;;25.2
593;19980612000000;PON;;;1.0
593;19980613000000;PON;;;0.8
593;19980614000000;PON;;;0.0
593;19980615000000;PON;;;2.3
593;19980616000000;PON;;;1.2
593;19980617000000;PON;;;0.0
593;19980618000000;PON;;;0.0
593;19980619000000;PON;;;0.0
593;19980620000000;PON;;;0.0
